t,v_ref,w_ref,v,w,omega_L,omega_R,u_L,u_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
19459215,0.10,0.00,0.08,0.06,4.32,3.93,5.20,5.10,4.32,3.93,16.23,-1.80,17.09,-2.59,-0.80,-1.24
19489007,0.10,0.00,0.08,-0.25,4.32,4.03,4.89,5.36,4.32,4.03,16.23,-1.80,17.10,-2.59,-0.74,-1.18
19499267,0.10,0.00,0.09,-0.25,4.54,4.03,4.83,5.31,4.54,4.03,16.23,-1.80,17.10,-2.59,-0.37,-1.24
19509007,0.10,0.00,0.09,-0.24,4.54,4.03,4.85,5.29,4.54,4.03,16.23,-1.80,17.10,-2.59,-0.37,-1.24
19519214,0.10,0.00,0.09,-0.26,4.54,4.03,4.82,5.32,4.54,4.03,16.23,-1.80,17.10,-2.60,-0.31,-1.27
19569203,0.10,0.00,0.09,-0.28,4.54,4.03,4.81,5.33,4.54,4.03,16.23,-1.81,17.10,-2.61,-0.33,-1.25
19579215,0.10,0.00,0.09,-0.28,4.54,4.03,4.81,5.33,4.54,4.03,16.23,-1.81,17.10,-2.61,-0.29,-1.28
19589203,0.10,0.00,0.09,-0.09,4.54,4.03,4.98,5.16,4.54,4.03,16.23,-1.81,17.11,-2.61,-0.39,-1.19
19599298,0.10,0.00,0.09,-0.01,4.54,4.03,5.06,5.08,4.54,4.03,16.23,-1.81,17.11,-2.61,-0.47,-1.10
19639215,0.10,0.00,0.09,-0.15,4.52,4.03,4.93,5.22,4.52,4.03,16.23,-1.81,17.11,-2.62,-0.43,-1.17
19649202,0.10,0.00,0.09,-0.38,4.52,4.03,4.72,5.44,4.52,4.03,16.23,-1.81,17.11,-2.62,-0.29,-1.32
19659215,0.10,0.00,0.09,-0.29,4.52,4.03,4.81,5.35,4.52,4.03,16.23,-1.81,17.11,-2.62,-0.29,-1.32
19669203,0.10,0.00,0.09,-0.08,4.52,4.03,5.00,5.15,4.52,4.03,16.23,-1.81,17.11,-2.63,-0.41,-1.19
19719215,0.10,0.00,0.09,-0.16,4.52,4.03,4.93,5.23,4.52,4.03,16.23,-1.82,17.12,-2.64,-0.44,-1.17
19729302,0.10,0.00,0.09,-0.28,4.52,4.13,4.79,5.31,4.52,4.13,16.23,-1.82,17.12,-2.64,-0.33,-1.14
19739011,0.10,0.00,0.09,-0.10,4.52,4.13,4.96,5.14,4.52,4.13,16.23,-1.82,17.12,-2.64,-0.33,-1.14
19749207,0.10,0.00,0.09,0.04,4.52,4.13,5.09,5.01,4.52,4.13,16.24,-1.82,17.12,-2.64,-0.48,-0.97
19789214,0.10,0.00,0.09,-0.08,4.52,4.13,4.97,5.13,4.52,4.13,16.24,-1.82,17.12,-2.65,-0.43,-1.02
19799202,0.10,0.00,0.09,-0.20,4.52,4.13,4.86,5.24,4.52,4.13,16.24,-1.82,17.12,-2.65,-0.38,-1.07
19809214,0.10,0.00,0.09,-0.34,4.52,4.13,4.73,5.37,4.52,4.13,16.24,-1.82,17.13,-2.65,-0.27,-1.17
19819203,0.10,0.00,0.09,-0.12,4.52,4.13,4.93,5.17,4.52,4.13,16.24,-1.83,17.13,-2.65,-0.36,-1.09
19849296,0.10,0.00,0.09,-0.21,4.47,4.13,4.86,5.26,4.47,4.13,16.24,-1.83,17.13,-2.66,-0.42,-1.09
19859293,0.10,0.00,0.09,-0.15,4.47,4.09,4.93,5.21,4.47,4.09,16.24,-1.83,17.13,-2.66,-0.45,-1.12
19869007,0.10,0.00,0.09,0.03,4.47,4.09,5.10,5.04,4.47,4.09,16.24,-1.83,17.13,-2.66,-0.45,-1.12
19879203,0.10,0.00,0.09,-0.08,4.47,4.09,5.00,5.14,4.47,4.09,16.24,-1.83,17.13,-2.66,-0.50,-1.08
19929199,0.10,0.00,0.09,-0.04,4.47,4.09,5.04,5.11,4.47,4.09,16.24,-1.84,17.13,-2.67,-0.60,-0.98
19939210,0.10,0.00,0.09,0.09,4.47,4.09,5.15,4.99,4.47,4.09,16.24,-1.84,17.14,-2.67,-0.65,-0.93
19949199,0.10,0.00,0.09,0.00,4.47,4.09,5.07,5.07,4.47,4.09,16.24,-1.84,17.14,-2.67,-0.62,-0.96
19959210,0.10,0.00,0.09,-0.08,4.47,4.09,5.00,5.14,4.47,4.09,16.24,-1.84,17.14,-2.68,-0.56,-1.02
19989006,0.10,0.00,0.08,0.12,4.16,4.33,5.20,4.98,4.16,4.33,16.25,-1.84,17.14,-2.68,-0.95,-0.76
19999214,0.10,0.00,0.08,0.08,4.16,4.33,5.17,5.01,4.16,4.33,16.25,-1.85,17.14,-2.68,-0.99,-0.71
20009202,0.10,0.00,0.08,0.01,4.16,4.33,5.10,5.08,4.16,4.33,16.25,-1.85,17.14,-2.68,-0.96,-0.74
20019214,0.10,0.00,0.08,0.16,4.16,4.33,5.24,4.94,4.16,4.33,16.25,-1.85,17.14,-2.68,-1.04,-0.65
20069368,0.10,0.00,0.08,0.09,4.16,4.33,5.17,5.00,4.16,4.33,16.25,-1.86,17.14,-2.69,-1.00,-0.69
20079002,0.10,0.00,0.08,-0.07,4.16,4.33,5.03,5.15,4.16,4.33,16.25,-1.86,17.14,-2.69,-1.00,-0.69
20089203,0.10,0.00,0.08,-0.01,4.16,4.33,5.08,5.10,4.16,4.33,16.25,-1.86,17.14,-2.69,-0.95,-0.74
20099400,0.10,0.00,0.08,0.16,4.16,4.25,5.26,4.96,3.96,4.25,16.26,-1.86,17.14,-2.69,-1.24,-0.75
20149214,0.10,0.00,0.08,0.13,3.96,4.25,5.28,5.04,3.96,4.25,16.26,-1.87,17.15,-2.70,-1.27,-0.83
20159202,0.10,0.00,0.08,-0.10,3.96,4.25,5.06,5.26,3.96,4.25,16.26,-1.87,17.15,-2.70,-1.17,-0.94
20169215,0.10,0.00,0.08,-0.07,3.96,4.25,5.10,5.22,3.96,4.25,16.26,-1.88,17.15,-2.70,-1.15,-0.96
20179203,0.10,0.00,0.08,0.14,3.96,4.25,5.29,5.03,3.96,4.25,16.26,-1.88,17.15,-2.70,-1.26,-0.84
20209215,0.10,0.00,0.08,0.03,3.96,4.25,5.19,5.13,3.96,4.25,16.27,-1.88,17.15,-2.71,-1.25,-0.86
20219393,0.10,0.00,0.08,0.07,3.96,4.25,5.22,5.10,3.96,4.33,16.27,-1.89,17.15,-2.71,-1.26,-0.77
20229301,0.10,0.00,0.09,0.12,4.17,4.33,5.20,4.98,4.17,4.33,16.27,-1.89,17.15,-2.71,-1.04,-0.69
20239002,0.10,0.00,0.09,-0.06,4.17,4.33,5.03,5.14,4.17,4.33,16.27,-1.89,17.15,-2.71,-1.04,-0.69
20289211,0.10,0.00,0.09,-0.23,4.17,4.33,4.87,5.30,4.17,4.33,16.27,-1.90,17.16,-2.72,-0.73,-0.94
20299199,0.10,0.00,0.09,-0.15,4.17,4.33,4.95,5.23,4.17,4.33,16.27,-1.90,17.16,-2.72,-0.76,-0.91
20309211,0.10,0.00,0.09,-0.19,4.17,4.33,4.91,5.27,4.17,4.33,16.27,-1.90,17.16,-2.72,-0.75,-0.92
20319198,0.10,0.00,0.09,-0.06,4.17,4.33,5.03,5.14,4.17,4.33,16.27,-1.90,17.16,-2.72,-0.82,-0.85
20349360,0.10,0.00,0.08,0.09,4.17,4.12,5.23,5.06,4.22,4.12,16.28,-1.91,17.16,-2.73,-0.98,-0.93
20359223,0.10,0.00,0.08,-0.12,4.22,4.12,5.01,5.24,4.22,4.12,16.28,-1.91,17.16,-2.73,-0.86,-1.05
20369006,0.10,0.00,0.08,-0.22,4.22,4.12,4.93,5.33,4.22,4.12,16.28,-1.91,17.16,-2.73,-0.86,-1.05
20379214,0.10,0.00,0.08,-0.13,4.22,4.12,5.01,5.25,4.22,4.12,16.28,-1.91,17.16,-2.73,-0.81,-1.10
20429206,0.10,0.00,0.08,-0.10,4.22,4.12,5.03,5.22,4.22,4.12,16.28,-1.92,17.17,-2.74,-0.84,-1.08
20439218,0.10,0.00,0.08,-0.13,4.22,4.12,5.01,5.25,4.22,4.12,16.28,-1.92,17.17,-2.74,-0.81,-1.11
20449207,0.10,0.00,0.08,-0.20,4.22,4.12,4.94,5.32,4.22,4.12,16.28,-1.92,17.17,-2.75,-0.75,-1.17
20459219,0.10,0.00,0.08,-0.16,4.22,4.12,4.97,5.28,4.22,4.12,16.28,-1.92,17.17,-2.75,-0.75,-1.17
20509207,0.10,0.00,0.09,-0.07,4.45,4.09,5.01,5.14,4.45,4.09,16.29,-1.93,17.17,-2.76,-0.54,-1.06
20519203,0.10,0.00,0.09,-0.12,4.45,4.09,4.96,5.19,4.45,4.09,16.29,-1.93,17.18,-2.76,-0.52,-1.08
20529290,0.10,0.00,0.14,-0.09,9.55,4.09,3.72,3.89,9.55,4.09,16.27,-1.90,17.18,-2.76,5.37,-0.27
20539007,0.10,0.00,0.14,-0.09,9.55,4.09,3.72,3.88,9.55,4.09,16.27,-1.90,17.18,-2.76,5.37,-0.27
20569341,0.10,0.00,0.14,-0.16,9.55,4.09,3.65,3.95,9.55,4.09,16.21,-1.81,17.18,-2.76,5.92,0.08
20579002,0.10,0.00,0.14,-0.01,9.55,4.09,3.79,3.81,9.55,4.09,16.21,-1.81,17.18,-2.76,5.92,0.08
20589210,0.10,0.00,0.14,-0.11,9.55,4.09,3.70,3.90,9.55,4.09,16.19,-1.78,17.18,-2.76,5.88,0.15
20599278,0.10,0.00,0.12,-0.23,7.57,4.09,4.08,4.51,7.57,4.09,16.17,-1.77,17.18,-2.76,3.64,-0.21
20639011,0.10,0.00,0.11,-0.16,7.57,3.52,4.28,4.59,7.57,3.52,16.15,-1.74,17.18,-2.76,3.48,-1.11
20649203,0.10,0.00,0.11,-0.17,7.57,3.52,4.28,4.60,7.57,3.52,16.14,-1.73,17.18,-2.76,3.36,-1.08
20659199,0.10,0.00,0.11,-0.00,7.57,3.52,4.44,4.44,7.57,3.52,16.12,-1.72,17.18,-2.76,3.21,-0.98
20669211,0.10,0.00,0.11,0.09,7.57,3.52,4.53,4.35,7.57,3.52,16.11,-1.70,17.18,-2.77,3.11,-0.88
20709210,0.10,0.00,0.11,-0.07,7.57,3.52,4.37,4.51,7.57,3.52,16.06,-1.65,17.18,-2.77,3.18,-0.96
20719198,0.10,0.00,0.11,-0.27,7.57,3.52,4.18,4.70,7.57,3.52,16.05,-1.64,17.18,-2.77,3.31,-1.10
20729211,0.10,0.00,0.11,-0.31,7.57,3.52,4.15,4.73,7.57,3.52,16.04,-1.63,17.18,-2.77,3.38,-1.16
20739199,0.10,0.00,0.11,-0.26,7.57,3.52,4.20,4.68,7.57,3.52,16.03,-1.61,17.18,-2.78,3.37,-1.16
20789304,0.10,0.00,0.07,0.19,3.49,3.28,5.69,5.34,3.49,3.28,16.03,-1.63,17.19,-2.79,-2.09,-2.10
20799011,0.10,0.00,0.07,0.24,3.49,3.28,5.74,5.30,3.49,3.28,16.03,-1.63,17.19,-2.79,-2.09,-2.10
20809210,0.10,0.00,0.07,0.19,3.49,3.28,5.70,5.34,3.49,3.28,16.04,-1.63,17.19,-2.79,-2.16,-2.07
20819198,0.10,0.00,0.07,-0.03,3.49,3.28,5.49,5.54,3.49,3.28,16.04,-1.63,17.19,-2.79,-2.06,-2.19
20849211,0.10,0.00,0.07,0.02,3.49,3.28,5.53,5.51,3.49,3.28,16.05,-1.64,17.20,-2.80,-2.01,-2.25
20859198,0.10,0.00,0.07,0.05,3.49,3.28,5.56,5.48,3.49,3.28,16.05,-1.64,17.20,-2.81,-2.05,-2.21
20869211,0.10,0.00,0.07,0.17,3.49,3.28,5.68,5.36,3.49,3.28,16.05,-1.65,17.21,-2.81,-2.14,-2.13
20879278,0.10,0.00,0.07,0.34,3.97,3.28,5.72,5.08,3.97,3.28,16.05,-1.65,17.21,-2.81,-1.72,-1.92
20929214,0.10,0.00,0.08,0.05,3.97,4.51,5.14,5.05,3.97,4.51,16.06,-1.66,17.21,-2.81,-1.17,-0.58
20939202,0.10,0.00,0.08,0.05,3.97,4.51,5.14,5.05,3.97,4.51,16.06,-1.66,17.21,-2.82,-1.17,-0.55
20949215,0.10,0.00,0.08,0.13,3.97,4.51,5.21,4.98,3.97,4.51,16.06,-1.66,17.21,-2.82,-1.22,-0.50
20959203,0.10,0.00,0.08,0.10,3.97,4.51,5.19,5.00,3.97,4.51,16.06,-1.66,17.21,-2.82,-1.22,-0.49
20999273,0.10,0.00,0.09,0.05,4.38,4.51,5.04,4.94,4.38,4.51,16.06,-1.67,17.21,-2.82,-0.67,-0.49
21009006,0.10,0.00,0.09,0.17,4.38,4.51,5.15,4.83,4.38,4.51,16.06,-1.67,17.21,-2.82,-0.67,-0.49
21019270,0.10,0.00,0.09,0.17,4.38,4.64,5.11,4.80,4.38,4.64,16.07,-1.67,17.21,-2.82,-0.71,-0.23
21029218,0.10,0.00,0.09,0.07,4.38,4.64,5.02,4.89,4.38,4.64,16.07,-1.67,17.21,-2.82,-0.66,-0.24
21069214,0.10,0.00,0.09,-0.09,4.38,4.64,4.87,5.04,4.38,4.64,16.07,-1.68,17.21,-2.83,-0.51,-0.38
21079195,0.10,0.00,0.09,0.06,4.38,4.64,5.01,4.90,4.38,4.64,16.07,-1.68,17.21,-2.83,-0.59,-0.30
21089214,0.10,0.00,0.09,0.21,4.38,4.64,5.15,4.76,4.38,4.64,16.07,-1.68,17.21,-2.83,-0.70,-0.18
21099195,0.10,0.00,0.09,0.15,4.38,4.64,5.09,4.82,4.38,4.64,16.07,-1.68,17.21,-2.83,-0.71,-0.18
21139290,0.10,0.00,0.08,-0.14,4.10,4.24,5.00,5.26,4.10,4.24,16.07,-1.69,17.21,-2.83,-0.90,-0.92
21149223,0.10,0.00,0.08,-0.24,4.10,4.24,4.91,5.35,4.10,4.24,16.07,-1.69,17.22,-2.83,-0.84,-1.04
21159007,0.10,0.00,0.08,-0.23,4.10,4.24,4.91,5.34,4.10,4.24,16.07,-1.69,17.22,-2.83,-0.84,-1.04
21169218,0.10,0.00,0.08,-0.18,4.10,4.24,4.95,5.30,4.10,4.24,16.07,-1.69,17.22,-2.83,-0.85,-1.05
21209471,0.10,0.00,0.08,0.30,4.10,4.24,5.41,4.85,4.10,4.24,16.08,-1.70,17.22,-2.84,-1.23,-0.68
21219007,0.10,0.00,0.08,-0.04,4.10,4.24,5.09,5.16,4.10,4.24,16.08,-1.70,17.22,-2.84,-1.23,-0.68
21229214,0.10,0.00,0.08,-0.24,4.10,4.24,4.90,5.36,4.10,4.24,16.08,-1.70,17.22,-2.84,-0.96,-0.95
21239203,0.10,0.00,0.08,-0.24,4.10,4.24,4.90,5.36,4.10,4.24,16.08,-1.70,17.22,-2.84,-0.85,-1.06
21289218,0.10,0.00,0.09,-0.05,4.38,4.21,5.02,5.11,4.38,4.21,16.08,-1.71,17.22,-2.85,-0.68,-0.86
21299206,0.10,0.00,0.09,-0.12,4.38,4.21,4.96,5.17,4.38,4.21,16.08,-1.71,17.23,-2.85,-0.62,-0.92
21309219,0.10,0.00,0.09,-0.21,4.38,4.21,4.87,5.26,4.38,4.21,16.08,-1.71,17.23,-2.85,-0.54,-1.00
21319206,0.10,0.00,0.09,-0.28,4.38,4.21,4.80,5.33,4.38,4.21,16.08,-1.71,17.23,-2.86,-0.46,-1.08
21359206,0.10,0.00,0.09,0.06,4.38,4.21,5.12,5.01,4.38,4.21,16.08,-1.72,17.23,-2.86,-0.73,-0.81
21369292,0.10,0.00,0.09,-0.02,4.31,4.21,5.06,5.10,4.31,4.21,16.09,-1.72,17.23,-2.86,-0.77,-0.86
21379007,0.10,0.00,0.09,-0.14,4.31,4.21,4.95,5.21,4.31,4.21,16.09,-1.72,17.23,-2.86,-0.77,-0.86
21389285,0.10,0.00,0.08,-0.17,4.31,4.13,4.95,5.26,4.31,4.13,16.09,-1.72,17.23,-2.87,-0.69,-1.06
21429206,0.10,0.00,0.08,-0.06,4.31,4.13,5.05,5.16,4.31,4.13,16.09,-1.72,17.23,-2.87,-0.74,-1.03
21439218,0.10,0.00,0.08,0.06,4.31,4.13,5.16,5.05,4.31,4.13,16.09,-1.72,17.24,-2.87,-0.81,-0.96
21449206,0.10,0.00,0.08,0.03,4.31,4.13,5.13,5.07,4.31,4.13,16.09,-1.73,17.24,-2.88,-0.82,-0.95
21459219,0.10,0.00,0.08,-0.05,4.31,4.13,5.05,5.15,4.31,4.13,16.09,-1.73,17.24,-2.88,-0.77,-1.00
21499007,0.10,0.00,0.08,-0.14,4.22,4.13,4.99,5.25,4.22,4.13,16.09,-1.73,17.24,-2.88,-0.63,-1.24
21509202,0.10,0.00,0.08,-0.05,4.22,4.13,5.07,5.17,4.22,4.13,16.09,-1.73,17.24,-2.89,-0.77,-1.12
21519281,0.10,0.00,0.08,0.03,4.22,4.13,5.16,5.09,4.22,3.92,16.09,-1.73,17.24,-2.89,-0.87,-1.23
21529231,0.10,0.00,0.08,0.25,4.22,3.92,5.41,4.95,4.22,3.92,16.09,-1.74,17.24,-2.89,-1.07,-1.10
21569218,0.10,0.00,0.08,-0.22,4.22,3.92,4.97,5.39,4.22,3.92,16.10,-1.74,17.25,-2.90,-0.76,-1.44
21579207,0.10,0.00,0.08,-0.23,4.22,3.92,4.96,5.39,4.22,3.92,16.10,-1.74,17.25,-2.90,-0.75,-1.46
21589219,0.10,0.00,0.08,-0.05,4.22,3.92,5.13,5.22,4.22,3.92,16.10,-1.74,17.25,-2.90,-0.85,-1.35
21599206,0.10,0.00,0.08,-0.06,4.22,3.92,5.12,5.23,4.22,3.92,16.10,-1.75,17.25,-2.90,-0.88,-1.33
21639006,0.10,0.00,0.08,-0.19,3.93,3.92,5.07,5.43,3.93,3.92,16.10,-1.75,17.25,-2.91,-1.34,-1.25
21649214,0.10,0.00,0.08,-0.17,3.93,3.92,5.09,5.41,3.93,3.92,16.10,-1.76,17.26,-2.91,-1.22,-1.40
21659289,0.10,0.00,0.08,-0.33,3.93,3.97,4.93,5.54,3.93,3.97,16.11,-1.76,17.26,-2.91,-1.08,-1.49
21669219,0.10,0.00,0.08,-0.26,3.93,3.97,4.99,5.48,3.93,3.97,16.11,-1.76,17.26,-2.92,-1.07,-1.50
21719198,0.10,0.00,0.08,-0.10,3.93,3.97,5.14,5.33,3.93,3.97,16.11,-1.77,17.26,-2.92,-1.29,-1.28
21729218,0.10,0.00,0.08,-0.04,3.93,3.97,5.20,5.28,3.93,3.97,16.11,-1.77,17.26,-2.93,-1.27,-1.30
21739199,0.10,0.00,0.08,-0.16,3.93,3.97,5.08,5.39,3.93,3.97,16.11,-1.77,17.26,-2.93,-1.20,-1.38
21749302,0.10,0.00,0.08,-0.24,4.20,3.97,4.94,5.40,4.20,3.97,16.11,-1.77,17.27,-2.93,-0.81,-1.41
21779285,0.10,0.00,0.08,0.12,4.20,4.17,5.23,5.01,4.20,4.17,16.12,-1.78,17.27,-2.94,-0.99,-0.92
21789222,0.10,0.00,0.08,-0.05,4.20,4.17,5.07,5.17,4.20,4.17,16.12,-1.78,17.27,-2.94,-0.91,-0.97
21798999,0.10,0.00,0.08,-0.15,4.20,4.17,4.97,5.26,4.20,4.17,16.12,-1.78,17.27,-2.94,-0.91,-0.97
21809219,0.10,0.00,0.08,-0.09,4.20,4.17,5.04,5.20,4.20,4.17,16.12,-1.78,17.27,-2.94,-0.86,-1.01
21859199,0.10,0.00,0.08,0.22,4.20,4.17,5.33,4.91,4.20,4.17,16.12,-1.79,17.27,-2.95,-1.01,-0.86
21869296,0.10,0.00,0.08,0.14,4.26,4.17,5.24,4.97,4.26,4.17,16.12,-1.79,17.28,-2.95,-0.97,-0.82
21879006,0.10,0.00,0.08,0.02,4.26,4.17,5.13,5.08,4.26,4.17,16.12,-1.79,17.28,-2.95,-0.97,-0.82
21889218,0.10,0.00,0.08,-0.00,4.26,4.17,5.10,5.11,4.26,4.17,16.12,-1.79,17.28,-2.95,-0.89,-0.90
21929215,0.10,0.00,0.08,-0.22,4.26,4.03,4.94,5.34,4.26,4.03,16.13,-1.80,17.28,-2.96,-0.71,-1.28
21939194,0.10,0.00,0.08,0.08,4.26,4.03,5.21,5.07,4.26,4.03,16.13,-1.80,17.28,-2.96,-0.86,-1.12
21949215,0.10,0.00,0.08,0.01,4.26,4.03,5.15,5.13,4.26,4.03,16.13,-1.80,17.28,-2.96,-0.89,-1.11
21959194,0.10,0.00,0.08,0.04,4.26,4.03,5.18,5.10,4.26,4.03,16.13,-1.80,17.28,-2.96,-0.91,-1.08
21999273,0.10,0.00,0.08,-0.32,4.24,4.03,4.85,5.44,4.24,4.03,16.13,-1.81,17.29,-2.97,-0.70,-1.32
22009007,0.10,0.00,0.08,-0.26,4.24,4.03,4.90,5.39,4.24,4.03,16.13,-1.81,17.29,-2.97,-0.70,-1.32
22019203,0.10,0.00,0.08,-0.03,4.24,4.03,5.12,5.17,4.24,4.03,16.13,-1.81,17.29,-2.97,-0.82,-1.21
22029207,0.10,0.00,0.08,0.13,4.24,4.03,5.27,5.02,4.24,4.03,16.13,-1.81,17.29,-2.97,-0.95,-1.07
22069211,0.10,0.00,0.08,-0.22,4.24,4.15,4.91,5.32,4.24,4.15,16.14,-1.82,17.29,-2.98,-0.78,-1.07
22079199,0.10,0.00,0.08,-0.38,4.24,4.15,4.76,5.47,4.24,4.15,16.14,-1.82,17.29,-2.98,-0.62,-1.23
22089219,0.10,0.00,0.08,-0.33,4.24,4.15,4.80,5.43,4.24,4.15,16.14,-1.82,17.29,-2.98,-0.59,-1.26
22099003,0.10,0.00,0.08,-0.08,4.24,4.15,5.04,5.19,4.24,4.15,16.14,-1.82,17.29,-2.98,-0.59,-1.26
22139199,0.10,0.00,0.09,0.06,4.38,4.15,5.14,5.02,4.38,4.15,16.14,-1.82,17.29,-2.99,-0.74,-0.91
22149203,0.10,0.00,0.09,-0.15,4.38,4.15,4.94,5.22,4.38,4.15,16.14,-1.82,17.30,-2.99,-0.63,-1.01
22159207,0.10,0.00,0.09,-0.28,4.38,4.15,4.82,5.34,4.38,4.15,16.14,-1.83,17.30,-2.99,-0.51,-1.12
22169294,0.10,0.00,0.08,-0.15,4.38,4.03,4.97,5.25,4.38,4.03,16.14,-1.83,17.30,-2.99,-0.56,-1.23
22219003,0.10,0.00,0.08,0.05,4.38,4.03,5.16,5.06,4.38,4.03,16.14,-1.83,17.30,-3.00,-0.67,-1.14
22229219,0.10,0.00,0.08,-0.10,4.38,4.03,5.02,5.20,4.38,4.03,16.14,-1.83,17.30,-3.00,-0.65,-1.16
22239274,0.10,0.00,0.08,-0.38,4.36,4.03,4.76,5.47,4.36,4.03,16.14,-1.83,17.30,-3.00,-0.50,-1.33
22249006,0.10,0.00,0.08,-0.30,4.36,4.03,4.83,5.40,4.36,4.03,16.14,-1.83,17.30,-3.00,-0.50,-1.33
22279211,0.10,0.00,0.08,-0.05,4.36,4.03,5.07,5.16,4.36,4.03,16.14,-1.84,17.31,-3.01,-0.70,-1.14
22289451,0.10,0.00,0.08,-0.04,4.36,4.03,5.08,5.15,4.36,4.11,16.15,-1.84,17.31,-3.01,-0.72,-1.05
22299230,0.10,0.00,0.08,-0.01,4.36,4.11,5.08,5.11,4.36,4.11,16.15,-1.84,17.31,-3.01,-0.72,-1.02
22309211,0.10,0.00,0.08,-0.04,4.36,4.11,5.06,5.14,4.36,4.11,16.15,-1.84,17.31,-3.02,-0.71,-1.02
22359278,0.10,0.00,0.08,-0.02,4.34,4.11,5.08,5.12,4.34,4.11,16.15,-1.85,17.31,-3.02,-0.73,-1.02
22369006,0.10,0.00,0.08,-0.02,4.34,4.11,5.08,5.12,4.34,4.11,16.15,-1.85,17.31,-3.02,-0.73,-1.02
22379202,0.10,0.00,0.08,0.04,4.34,4.11,5.14,5.06,4.34,4.11,16.15,-1.85,17.31,-3.02,-0.77,-0.98
22389207,0.10,0.00,0.08,-0.05,4.34,4.11,5.05,5.15,4.34,4.11,16.15,-1.85,17.31,-3.03,-0.73,-1.02
22429219,0.10,0.00,0.09,0.04,4.34,4.25,5.10,5.03,4.34,4.25,16.15,-1.86,17.32,-3.03,-0.74,-0.82
22439003,0.10,0.00,0.09,0.13,4.34,4.25,5.19,4.94,4.34,4.25,16.15,-1.86,17.32,-3.03,-0.74,-0.82
22449211,0.10,0.00,0.09,0.02,4.34,4.25,5.08,5.05,4.34,4.25,16.15,-1.86,17.32,-3.03,-0.74,-0.80
22459198,0.10,0.00,0.09,0.04,4.34,4.25,5.10,5.03,4.34,4.25,16.15,-1.86,17.32,-3.04,-0.76,-0.79
22499203,0.10,0.00,0.09,-0.13,4.43,4.25,4.92,5.16,4.43,4.25,16.16,-1.86,17.32,-3.04,-0.52,-0.89
22509223,0.10,0.00,0.09,-0.09,4.43,4.25,4.96,5.12,4.43,4.25,16.16,-1.86,17.32,-3.04,-0.52,-0.88
22519003,0.10,0.00,0.09,-0.06,4.43,4.25,4.99,5.10,4.43,4.25,16.16,-1.86,17.32,-3.04,-0.52,-0.88
22529219,0.10,0.00,0.09,-0.06,4.43,4.25,4.99,5.10,4.43,4.25,16.16,-1.86,17.32,-3.04,-0.54,-0.86
22579199,0.10,0.00,0.09,-0.05,4.43,4.28,4.99,5.08,4.43,4.28,16.16,-1.87,17.32,-3.05,-0.54,-0.81
22589432,0.10,0.00,0.09,-0.09,4.43,4.28,4.95,5.12,4.41,4.28,16.16,-1.87,17.32,-3.05,-0.55,-0.82
22599006,0.10,0.00,0.09,-0.17,4.41,4.28,4.88,5.20,4.41,4.28,16.16,-1.87,17.32,-3.05,-0.55,-0.82
22609215,0.10,0.00,0.09,-0.08,4.41,4.28,4.96,5.12,4.41,4.28,16.16,-1.87,17.33,-3.05,-0.56,-0.83
22639003,0.10,0.00,0.09,-0.31,4.41,4.28,4.75,5.33,4.41,4.28,16.16,-1.87,17.33,-3.06,-0.56,-0.83
22649223,0.10,0.00,0.09,-0.14,4.41,4.28,4.91,5.17,4.41,4.28,16.16,-1.87,17.33,-3.06,-0.52,-0.87
22659002,0.10,0.00,0.09,0.00,4.41,4.28,5.04,5.04,4.41,4.28,16.16,-1.87,17.33,-3.06,-0.52,-0.87
22669281,0.10,0.00,0.09,0.05,4.41,4.15,5.12,5.02,4.41,4.15,16.16,-1.87,17.33,-3.06,-0.65,-0.91
22709302,0.10,0.00,0.09,-0.15,4.50,4.15,4.90,5.19,4.50,4.15,16.16,-1.88,17.33,-3.06,-0.46,-1.00
22719007,0.10,0.00,0.09,-0.33,4.50,4.15,4.74,5.36,4.50,4.15,16.16,-1.88,17.33,-3.06,-0.46,-1.00
22729218,0.10,0.00,0.09,-0.16,4.50,4.15,4.90,5.20,4.50,4.15,16.16,-1.88,17.33,-3.07,-0.42,-1.03
22739002,0.10,0.00,0.09,0.00,4.50,4.15,5.05,5.05,4.50,4.15,16.16,-1.88,17.33,-3.07,-0.42,-1.03
22779003,0.10,0.00,0.09,-0.04,4.50,4.15,5.01,5.09,4.50,4.15,16.16,-1.88,17.33,-3.07,-0.46,-0.98
22789413,0.10,0.00,0.09,-0.25,4.50,4.15,4.82,5.28,4.50,4.13,16.16,-1.88,17.33,-3.07,-0.37,-1.10
22799222,0.10,0.00,0.09,0.01,4.50,4.13,5.06,5.05,4.50,4.13,16.16,-1.88,17.34,-3.07,-0.49,-0.98
22809219,0.10,0.00,0.09,0.21,4.50,4.13,5.25,4.86,4.50,4.13,16.17,-1.88,17.34,-3.07,-0.66,-0.82
22849223,0.10,0.00,0.08,-0.08,4.22,4.13,5.05,5.20,4.22,4.13,16.17,-1.89,17.34,-3.08,-0.80,-1.05
22859203,0.10,0.00,0.08,-0.14,4.22,4.13,4.99,5.25,4.22,4.13,16.17,-1.89,17.34,-3.08,-0.78,-1.10
