t,v_ref,w_ref,v,w,omega_L,omega_R,u_L,u_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
27707960,0.00,-5.00,-0.29,-0.43,-13.79,-13.10,29.38,-4.83,504.44,-58.80,16.10,2.28,15.36,1.18,-27.56,-4.82
27738273,0.00,-5.00,-0.28,-0.54,-12.27,-13.87,28.83,-4.98,495.58,-59.90,16.20,2.32,15.35,1.19,-39.19,-8.48
27778785,0.00,-5.00,0.11,-3.29,24.30,-13.87,7.33,-16.85,62.46,-241.97,16.21,2.32,15.35,1.20,9.32,-1.34
27809071,0.00,-5.00,0.21,-2.32,25.38,-5.72,4.82,-22.76,18.06,-342.79,16.20,2.36,15.36,1.19,18.60,14.28
27849627,0.00,-5.00,-0.07,-5.48,8.79,-15.11,11.14,-5.38,159.36,-64.77,16.19,2.39,15.38,1.19,-0.29,-3.71
27880127,0.00,-5.00,-0.10,-6.13,8.79,-18.34,11.47,-2.76,164.76,-20.23,16.19,2.39,15.37,1.21,-2.28,-13.81
27920728,0.00,-5.00,-0.12,-4.26,7.62,-18.34,14.47,-4.68,216.26,-49.35,16.19,2.38,15.36,1.23,-5.70,-14.13
27951012,0.00,-5.00,-0.12,-3.50,7.62,-18.34,16.62,-6.83,251.25,-81.83,16.20,2.38,15.35,1.26,-8.06,-12.37
27991520,-0.30,0.00,0.05,-4.07,10.70,-6.07,-35.22,-20.97,-597.85,-314.44,16.25,2.39,15.36,1.25,26.98,9.58
28021816,-0.30,0.00,-0.17,-4.45,-9.85,-6.07,-26.50,-10.93,-409.28,-160.40,16.33,2.40,15.37,1.25,17.30,7.83
28062425,-0.30,0.00,-0.35,-0.40,-25.70,-6.95,-11.78,-10.39,-130.86,-151.05,16.35,2.40,15.38,1.24,-8.41,4.03
28092771,-0.30,0.00,-0.39,0.06,-23.27,-12.80,-9.42,-9.62,-97.35,-131.95,16.33,2.43,15.37,1.25,-12.24,-2.81
28119346,-0.30,0.00,-0.39,0.76,-23.27,-12.80,-8.74,-10.31,-85.74,-142.43,16.32,2.44,15.37,1.25,-13.69,-2.61
28149734,-0.30,0.00,-0.16,-0.17,-8.30,-6.62,-14.87,-17.84,-222.27,-265.97,16.32,2.46,15.38,1.25,4.44,8.42
28176236,-0.30,0.00,-0.16,-0.33,-8.30,-6.62,-19.75,-18.59,-302.06,-277.75,16.32,2.45,15.38,1.24,8.87,10.66
28206555,-0.30,0.00,-0.22,0.08,-9.59,-11.16,-16.37,-16.66,-243.93,-242.64,16.34,2.45,15.40,1.24,7.68,6.03
28247104,-0.30,0.00,-0.33,0.62,-15.52,-15.19,-10.88,-13.06,-139.81,-182.31,16.34,2.44,15.40,1.23,-2.50,-0.74
28277512,-0.30,0.00,-0.31,0.73,-15.04,-13.61,-11.72,-14.09,-154.64,-200.20,16.33,2.45,15.40,1.23,-3.33,0.29
28304033,-0.30,0.00,-0.31,-0.31,-15.04,-13.61,-13.45,-12.36,-182.88,-173.51,16.33,2.45,15.40,1.23,-2.23,-0.69
28334354,-0.30,0.00,-0.26,-0.33,-11.50,-12.73,-15.50,-14.35,-225.09,-205.22,16.33,2.45,15.40,1.23,3.16,0.96
28360906,-0.30,0.00,-0.27,0.25,-12.32,-12.51,-14.21,-15.10,-202.01,-217.05,16.34,2.45,15.40,1.23,2.06,2.07
28391228,-0.30,0.00,-0.27,0.72,-12.32,-12.51,-13.39,-15.91,-188.69,-229.74,16.34,2.44,15.40,1.23,1.40,3.04
28432041,-0.30,0.00,-0.30,0.16,-13.87,-13.98,-13.77,-14.36,-190.97,-204.02,16.34,2.45,15.41,1.23,-0.20,0.90
28462390,-0.30,0.00,-0.30,-0.72,-13.87,-13.98,-14.54,-12.00,-203.57,-167.79,16.34,2.45,15.41,1.23,0.37,-1.04
28488847,-0.30,0.00,-0.28,-0.31,-12.33,-13.91,-14.56,-13.46,-207.75,-190.27,16.34,2.44,15.40,1.23,2.12,-0.64
28519277,-0.30,0.00,-0.29,0.49,-13.91,-12.62,-13.02,-14.73,-178.73,-211.46,16.34,2.44,15.41,1.23,-0.34,1.62
28545775,-0.30,0.00,-0.29,0.64,-13.91,-12.62,-12.75,-15.00,-174.37,-215.59,16.34,2.44,15.41,1.23,-0.86,2.10
28576095,-0.30,0.00,-0.28,0.06,-14.03,-12.15,-13.99,-14.08,-194.28,-202.11,16.34,2.45,15.41,1.22,-0.45,2.23
28602654,-0.30,0.00,-0.29,-0.27,-13.11,-13.45,-14.34,-13.39,-202.15,-189.85,16.34,2.44,15.41,1.22,0.95,0.30
28632955,-0.30,0.00,-0.28,0.02,-13.05,-13.34,-13.85,-13.93,-194.38,-198.32,16.34,2.44,15.41,1.22,0.94,0.44
28659558,-0.30,0.00,-0.28,0.26,-13.05,-13.34,-13.49,-14.39,-188.57,-205.45,16.34,2.44,15.41,1.22,0.63,0.83
28689780,0.00,-5.00,-0.29,0.24,-13.71,-13.07,30.48,-6.05,532.97,-77.23,16.38,2.46,15.41,1.22,-27.99,-3.98
28716372,0.00,-5.00,-0.29,-0.32,-13.71,-13.07,30.50,-6.06,535.17,-77.41,16.43,2.49,15.41,1.23,-38.24,-5.89
28746732,0.00,-5.00,0.14,-2.35,24.45,-11.13,9.07,-21.23,88.39,-313.41,16.45,2.49,15.41,1.23,8.30,4.67
28787087,0.00,-5.00,0.19,-3.47,26.22,-8.55,3.72,-19.85,-5.23,-295.71,16.43,2.53,15.43,1.22,19.58,11.07
28817401,0.00,-5.00,0.08,-4.23,26.22,-18.64,6.99,-13.91,46.93,-192.04,16.41,2.58,15.43,1.21,20.04,-2.57
28857768,0.00,-5.00,0.08,-4.65,26.22,-19.02,6.43,-13.00,36.29,-177.23,16.40,2.63,15.42,1.22,19.70,-5.40
28888087,0.00,-5.00,0.12,-3.63,26.22,-15.45,6.58,-16.41,37.34,-234.18,16.38,2.69,15.42,1.22,19.69,-0.21
28928612,0.00,-5.00,0.15,-3.47,26.22,-12.38,5.47,-18.10,17.65,-264.17,16.36,2.74,15.43,1.22,20.35,4.95
28958813,0.00,-5.00,0.13,-3.40,26.22,-14.23,6.43,-17.38,31.93,-250.91,16.34,2.79,15.43,1.22,20.09,3.31
28999187,-0.30,0.00,-0.14,-4.43,2.36,-15.75,-27.63,-12.11,-458.42,-167.79,16.35,2.82,15.43,1.21,17.50,-1.68
29029553,-0.30,0.00,-0.13,-3.74,2.36,-14.52,-26.97,-13.89,-449.42,-196.72,16.41,2.82,15.43,1.22,27.89,-1.02
29056091,-0.30,0.00,-0.42,-0.91,-24.26,-14.52,-16.56,-13.11,-203.23,-184.64,16.41,2.83,15.43,1.22,-4.40,-1.26
29086512,-0.30,0.00,-0.35,0.09,-20.86,-11.55,-11.04,-11.35,-121.72,-161.13,16.40,2.84,15.43,1.22,-7.34,0.47
29113162,-0.30,0.00,-0.35,1.21,-20.86,-11.55,-9.28,-13.11,-92.70,-188.20,16.39,2.85,15.43,1.22,-10.02,1.16
29143591,-0.30,0.00,-0.27,-0.01,-14.47,-10.56,-13.26,-15.85,-176.01,-231.90,16.39,2.86,15.44,1.21,-2.46,4.23
29170154,-0.30,0.00,-0.28,-0.80,-14.47,-11.47,-15.55,-12.74,-213.51,-182.70,16.39,2.86,15.44,1.21,-0.22,2.02
29200486,-0.30,0.00,-0.26,-0.96,-9.47,-14.53,-16.71,-13.34,-247.04,-188.33,16.39,2.85,15.44,1.21,6.64,-1.31
29227049,-0.30,0.00,-0.29,0.48,-12.69,-14.53,-12.73,-14.40,-172.50,-204.60,16.40,2.85,15.44,1.21,1.28,-0.57
29257429,-0.30,0.00,-0.29,1.18,-14.75,-12.27,-11.58,-15.72,-147.78,-227.82,16.39,2.85,15.44,1.21,-2.58,2.90
29284020,-0.30,0.00,-0.29,0.31,-14.75,-12.30,-13.25,-14.02,-175.10,-201.61,16.39,2.85,15.44,1.21,-1.90,2.14
29314280,-0.30,0.00,-0.28,-0.29,-13.34,-12.30,-14.79,-13.76,-204.48,-197.72,16.39,2.85,15.44,1.21,0.83,1.62
29340790,-0.30,0.00,-0.28,-0.51,-11.89,-13.77,-15.16,-13.39,-214.67,-190.09,16.39,2.85,15.44,1.21,2.91,-0.19
29371263,-0.30,0.00,-0.30,-0.34,-13.54,-14.12,-14.73,-13.50,-202.91,-191.46,16.40,2.85,15.44,1.21,1.30,-0.63
29397848,-0.30,0.00,-0.30,0.86,-13.54,-14.12,-11.85,-14.87,-155.70,-212.63,16.40,2.85,15.44,1.21,-0.59,0.24
29428180,-0.30,0.00,-0.29,0.32,-14.68,-11.94,-13.28,-14.39,-175.78,-207.87,16.39,2.85,15.44,1.20,-1.78,2.56
29454723,-0.30,0.00,-0.28,-0.39,-13.10,-13.19,-14.66,-13.30,-202.98,-189.60,16.39,2.85,15.44,1.20,0.91,0.55
29485032,-0.30,0.00,-0.29,-0.34,-13.10,-13.85,-14.28,-13.08,-196.76,-185.40,16.39,2.85,15.44,1.20,1.23,-0.63
29511658,-0.30,0.00,-0.28,0.13,-12.29,-13.85,-14.14,-13.97,-196.80,-199.06,16.40,2.85,15.44,1.20,1.92,-0.16
29542006,-0.30,0.00,-0.29,0.63,-13.81,-13.24,-12.21,-15.06,-160.88,-216.64,16.40,2.85,15.45,1.20,-0.89,1.38
29568538,-0.30,0.00,-0.29,-0.14,-14.00,-12.79,-14.01,-13.50,-189.87,-193.23,16.40,2.85,15.45,1.20,-0.38,1.12
29598997,-0.30,0.00,-0.30,-0.52,-14.00,-13.57,-14.32,-12.48,-194.94,-176.49,16.40,2.85,15.45,1.20,0.16,-0.66
29625514,-0.30,0.00,-0.28,-0.17,-12.65,-13.57,-14.31,-13.71,-198.72,-195.53,16.40,2.85,15.45,1.20,1.60,-0.15
29655891,-0.30,0.00,-0.27,0.63,-13.23,-12.25,-13.24,-15.46,-179.48,-224.18,16.40,2.84,15.45,1.20,0.40,2.53
29682374,-0.30,0.00,-0.29,0.35,-14.43,-12.89,-13.46,-14.66,-179.69,-211.00,16.40,2.84,15.45,1.20,-0.90,1.81
29712616,0.00,-5.00,-0.29,-0.40,-14.43,-12.89,29.62,-4.69,528.15,-57.05,16.43,2.86,15.45,1.20,-28.19,-4.53
29739316,0.00,-5.00,-0.31,-1.30,-14.43,-14.63,29.68,-3.16,531.01,-31.23,16.48,2.89,15.45,1.21,-38.25,-9.56
29769611,0.00,-5.00,0.12,-3.13,25.61,-14.63,8.50,-18.52,66.21,-268.13,16.50,2.90,15.44,1.21,10.10,-1.51
29810112,0.00,-5.00,0.19,-2.61,25.46,-7.40,4.80,-21.28,4.32,-319.90,16.49,2.94,15.45,1.21,18.35,12.14
29840320,0.00,-5.00,0.12,-5.49,25.46,-14.25,3.56,-13.79,-17.40,-196.03,16.47,2.99,15.46,1.20,21.13,2.06
29880867,0.00,-5.00,0.07,-4.89,25.46,-19.33,6.50,-12.09,29.57,-163.42,16.45,3.04,15.45,1.21,19.94,-6.27
29911098,0.00,-5.00,0.09,-3.44,25.46,-16.92,7.94,-15.74,52.00,-222.43,16.43,3.09,15.45,1.22,18.18,-2.39
29951553,0.00,-5.00,0.14,-4.20,25.46,-12.36,4.52,-16.48,-5.47,-239.57,16.42,3.13,15.45,1.21,19.77,3.68
29981783,0.00,-5.00,-0.12,-3.94,3.04,-13.95,15.93,-5.98,252.04,-75.37,16.42,3.13,15.45,1.22,-8.85,-4.17
30022246,-0.30,0.00,-0.00,-4.27,15.39,-15.52,-33.40,-18.44,-598.63,-265.90,16.47,3.15,15.44,1.22,31.19,-1.14
30052569,-0.30,0.00,-0.28,-3.60,-10.26,-15.52,-20.53,-7.91,-307.00,-103.20,16.54,3.18,15.44,1.22,12.63,-4.28
30079350,-0.30,0.00,-0.34,-1.55,-23.07,-8.70,-16.27,-6.70,-195.65,-92.81,16.54,3.18,15.44,1.22,-4.36,-0.33
30109698,-0.30,0.00,-0.33,0.46,-21.98,-8.70,-11.17,-12.79,-114.40,-186.83,16.53,3.20,15.44,1.22,-8.60,2.07
30136262,-0.30,0.00,-0.26,1.26,-15.46,-8.70,-12.76,-17.16,-161.40,-254.40,16.53,3.20,15.45,1.22,-2.47,6.11
30166654,-0.30,0.00,-0.26,0.29,-15.46,-8.70,-14.45,-15.47,-189.19,-228.54,16.52,3.20,15.46,1.22,-1.60,7.07
30207346,-0.30,0.00,-0.21,-0.08,-10.13,-9.84,-18.32,-15.41,-270.48,-226.45,16.53,3.20,15.46,1.21,6.69,5.63
30237614,-0.30,0.00,-0.27,-0.09,-11.85,-13.33,-15.42,-13.57,-217.18,-193.72,16.54,3.19,15.47,1.21,4.44,0.92
30264169,-0.30,0.00,-0.32,0.40,-15.46,-14.54,-11.59,-12.99,-142.33,-183.36,16.54,3.19,15.47,1.21,-2.14,-1.08
30294553,-0.30,0.00,-0.29,0.46,-14.02,-12.81,-12.93,-14.55,-168.88,-209.47,16.53,3.19,15.46,1.21,-1.36,1.23
30321071,-0.30,0.00,-0.29,0.04,-14.02,-12.81,-13.67,-13.80,-181.25,-197.91,16.53,3.20,15.47,1.21,-0.72,1.08
30351400,-0.30,0.00,-0.26,-0.27,-11.60,-12.74,-15.34,-14.40,-216.62,-207.42,16.53,3.19,15.47,1.21,3.08,1.45
30377936,-0.30,0.00,-0.29,0.00,-13.39,-13.66,-13.48,-13.79,-180.13,-196.79,16.53,3.19,15.47,1.21,0.53,0.27
30408265,-0.30,0.00,-0.30,-0.01,-13.39,-14.13,-13.44,-13.40,-179.50,-190.16,16.53,3.19,15.47,1.21,0.12,-0.57
30449079,-0.30,0.00,-0.29,-0.12,-14.17,-12.66,-13.94,-13.53,-185.29,-193.97,16.53,3.19,15.47,1.21,-0.40,0.84
30479386,-0.30,0.00,-0.27,-0.02,-12.50,-12.66,-14.53,-14.47,-200.31,-208.59,16.54,3.19,15.47,1.20,1.79,1.46
30506049,-0.30,0.00,-0.28,0.06,-12.89,-12.95,-14.07,-14.31,-191.49,-205.78,16.54,3.19,15.47,1.20,1.26,1.29
30536400,-0.30,0.00,-0.28,0.33,-13.55,-12.86,-14.00,-13.85,-188.38,-198.82,16.54,3.19,15.47,1.20,0.48,1.15
30562934,-0.30,0.00,-0.29,0.10,-13.55,-13.64,-13.74,-14.11,-184.04,-201.96,16.54,3.19,15.47,1.20,0.30,0.44
30593179,-0.30,0.00,-0.30,0.08,-13.94,-13.64,-13.25,-13.54,-174.71,-193.11,16.54,3.19,15.47,1.20,-0.49,0.11
30619720,-0.30,0.00,-0.29,-0.08,-13.72,-13.58,-13.67,-13.38,-182.28,-190.71,16.54,3.19,15.47,1.20,-0.13,-0.06
30650188,-0.30,0.00,-0.28,-0.26,-12.48,-13.13,-14.17,-13.29,-194.51,-189.89,16.54,3.19,15.47,1.20,1.50,0.22
30676709,-0.30,0.00,-0.28,0.02,-12.48,-13.13,-14.26,-14.34,-196.04,-206.07,16.54,3.19,15.47,1.20,1.68,0.85
30707152,-0.30,0.00,-0.30,0.24,-14.07,-13.66,-12.91,-13.75,-168.59,-196.38,16.54,3.19,15.47,1.20,-0.68,0.26
30733673,0.00,-5.00,-0.28,0.35,-12.95,-13.20,30.40,-6.54,545.43,-85.22,16.57,3.20,15.47,1.20,-27.24,-3.95
30763935,0.00,-5.00,-0.28,-1.13,-12.95,-13.20,29.42,-5.55,532.73,-69.80,16.68,3.25,15.46,1.21,-40.55,-6.93
30804752,0.00,-5.00,0.17,-3.52,26.91,-10.99,4.24,-18.77,-16.82,-276.89,16.70,3.26,15.46,1.21,13.65,3.01
30835104,0.00,-5.00,0.20,-3.24,29.38,-10.99,4.44,-21.23,-23.58,-315.32,16.68,3.32,15.48,1.20,23.79,8.69
30875623,0.00,-5.00,0.12,-5.13,29.38,-18.26,3.80,-13.95,-36.55,-194.07,16.66,3.40,15.49,1.20,25.19,-1.85
30906008,0.00,-5.00,-0.29,-4.30,-6.22,-20.91,22.71,2.04,400.05,57.19,16.67,3.44,15.48,1.22,-22.02,-16.74
30946568,0.00,-5.00,-0.11,-2.51,10.82,-20.91,18.06,-8.85,264.44,-110.63,16.70,3.44,15.47,1.26,-8.02,-15.23
30976872,0.00,-5.00,-0.02,-3.99,18.64,-20.91,11.90,-9.82,134.68,-125.01,16.71,3.44,15.46,1.28,4.36,-11.88
31017430,0.00,0.00,0.11,-5.01,14.64,-4.85,0.00,0.00,0.00,0.00,16.70,3.45,15.45,1.30,9.94,-1.34
31047552,0.00,0.00,0.11,-3.54,14.64,-4.85,0.00,0.00,0.00,0.00,16.69,3.47,15.45,1.30,14.00,-4.37
31087993,0.00,0.00,0.11,0.05,14.64,-4.85,0.00,0.00,0.00,0.00,16.69,3.49,15.45,1.30,14.55,-4.79
31118119,0.00,0.00,0.11,0.01,14.64,-4.85,0.00,0.00,0.00,0.00,16.68,3.51,15.45,1.30,14.63,-4.84
31158550,0.00,0.00,0.11,-0.13,14.64,-4.85,0.00,0.00,0.00,0.00,16.68,3.53,15.44,1.30,14.64,-4.85
31188673,0.00,0.00,0.11,-0.11,14.64,-4.85,0.00,0.00,0.00,0.00,16.68,3.55,15.44,1.31,14.64,-4.85
31229015,0.00,0.00,0.11,-0.08,14.64,-4.85,0.00,0.00,0.00,0.00,16.67,3.57,15.44,1.31,14.64,-4.85
31259211,0.00,0.00,0.11,0.15,14.64,-4.85,0.00,0.00,0.00,0.00,16.67,3.59,15.44,1.31,14.64,-4.85
31299580,0.00,0.00,0.11,-0.07,14.64,-4.85,0.00,0.00,0.00,0.00,16.66,3.61,15.44,1.31,14.64,-4.85
31329697,0.00,0.00,0.11,-0.12,14.64,-4.85,0.00,0.00,0.00,0.00,16.66,3.63,15.44,1.32,14.64,-4.85
31370045,0.00,0.00,0.11,-0.11,14.64,-4.85,0.00,0.00,0.00,0.00,16.65,3.66,15.44,1.32,14.64,-4.85
31400168,0.00,0.00,0.11,-0.11,14.64,-4.85,0.00,0.00,0.00,0.00,16.65,3.68,15.43,1.32,14.64,-4.85
31440596,0.00,0.00,0.11,-0.11,14.64,-4.85,0.00,0.00,0.00,0.00,16.64,3.70,15.43,1.32,14.64,-4.85
31470717,0.00,0.00,0.11,-0.11,14.64,-4.85,0.00,0.00,0.00,0.00,16.64,3.72,15.43,1.32,14.64,-4.85
31511045,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
31541131,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
31571203,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
31597679,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
31627677,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
31657740,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
31684237,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
31714238,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
31744342,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
31770788,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
31800865,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
31830917,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
31857365,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
31887456,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
31917505,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
31943909,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
31973993,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
32004045,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
32030480,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,16.63,3.73,15.43,1.33,-0.00,0.00
