t,v_ref,w_ref,v,w,omega_L,omega_R,u_L,u_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
7528669,-0.30,0.00,-0.12,1.27,-1.66,-9.25,-13.95,-13.95,-1.66,-9.25,15.11,0.16,15.12,0.14,12.26,4.67
7548107,-0.30,0.00,-0.20,1.34,-8.90,-9.25,-13.95,-13.95,-8.90,-9.25,15.12,0.16,15.12,0.14,5.04,4.70
7578010,-0.30,0.00,-0.21,1.02,-8.90,-10.67,-13.95,-13.95,-8.90,-10.67,15.12,0.15,15.12,0.13,5.06,3.28
7610824,-0.30,0.00,-0.24,0.82,-11.46,-10.67,-13.95,-13.95,-11.46,-10.67,15.12,0.15,15.13,0.13,2.49,3.28
7643630,-0.30,0.00,-0.26,0.53,-12.81,-10.95,-13.95,-13.95,-12.81,-10.95,15.12,0.15,15.13,0.13,1.14,3.00
7663163,-0.30,0.00,-0.26,0.17,-13.15,-10.95,-13.95,-13.95,-13.15,-10.95,15.13,0.15,15.13,0.12,0.81,3.00
7693011,-0.30,0.00,-0.27,0.28,-13.15,-11.97,-13.95,-13.95,-13.15,-11.97,15.13,0.15,15.13,0.12,0.81,1.98
7726085,-0.30,0.00,-0.27,0.49,-13.57,-11.94,-13.95,-13.95,-13.57,-11.94,15.13,0.15,15.14,0.12,0.39,2.02
7758988,-0.30,0.00,-0.28,0.23,-13.99,-12.47,-13.95,-13.95,-13.99,-12.47,15.13,0.15,15.14,0.12,-0.03,1.48
7791864,-0.30,0.00,-0.28,0.55,-13.87,-12.47,-13.95,-13.95,-13.87,-12.47,15.13,0.15,15.14,0.12,0.09,1.48
7824820,-0.30,0.00,-0.28,0.38,-13.76,-12.04,-13.95,-13.95,-13.76,-12.04,15.13,0.15,15.14,0.11,0.19,1.91
7857616,-0.30,0.00,-0.29,0.79,-14.09,-13.00,-13.95,-13.95,-14.09,-13.00,15.13,0.15,15.14,0.11,-0.13,0.96
7877086,-0.30,0.00,-0.29,0.49,-14.09,-13.00,-13.95,-13.95,-14.09,-13.00,15.13,0.15,15.14,0.11,-0.13,0.96
7906959,-0.30,0.00,-0.28,0.21,-14.05,-12.35,-13.95,-13.95,-14.05,-12.35,15.13,0.15,15.14,0.11,-0.10,1.60
7939852,-0.30,0.00,-0.28,0.19,-13.27,-12.83,-13.95,-13.95,-13.27,-12.83,15.13,0.15,15.15,0.11,0.69,1.12
7972666,-0.30,0.00,-0.29,0.29,-14.04,-12.57,-13.95,-13.95,-14.04,-12.57,15.13,0.15,15.15,0.11,-0.09,1.38
7992116,-0.30,0.00,-0.29,0.19,-14.04,-12.57,-13.95,-13.95,-14.04,-12.57,15.13,0.15,15.15,0.11,-0.09,1.38
8021983,-0.30,0.00,-0.28,0.36,-13.69,-12.48,-13.95,-13.95,-13.69,-12.48,15.13,0.15,15.15,0.10,0.26,1.48
8054780,-0.30,0.00,-0.30,0.38,-14.55,-13.04,-13.95,-13.95,-14.55,-13.04,15.13,0.15,15.15,0.10,-0.60,0.92
8074306,-0.30,0.00,-0.30,0.37,-14.55,-13.04,-13.95,-13.95,-14.55,-13.04,15.13,0.15,15.15,0.10,-0.60,0.92
8104240,-0.30,0.00,-0.29,0.51,-13.96,-13.19,-13.95,-13.95,-13.96,-13.19,15.13,0.15,15.15,0.10,-0.01,0.77
8137036,-0.30,0.00,-0.28,0.24,-13.65,-12.62,-13.95,-13.95,-13.65,-12.62,15.13,0.15,15.15,0.10,0.31,1.33
8169833,0.00,0.00,-0.28,0.16,-13.63,-12.79,0.00,0.00,-13.63,-12.79,15.12,0.15,15.15,0.10,-8.50,-7.66
8191926,0.00,0.00,-0.28,0.33,-13.63,-12.79,0.00,0.00,-13.63,-12.79,15.12,0.16,15.15,0.11,-11.75,-10.90
8221682,0.00,0.00,-0.28,0.36,-13.63,-12.79,0.00,0.00,-13.63,-12.79,15.12,0.18,15.15,0.13,-13.38,-12.53
8241034,0.00,0.00,-0.28,0.05,-13.63,-12.79,0.00,0.00,-13.63,-12.79,15.12,0.19,15.15,0.13,-13.54,-12.70
8273718,0.00,0.00,-0.28,-0.50,-13.63,-12.79,0.00,0.00,-13.63,-12.79,15.11,0.21,15.14,0.15,-13.62,-12.78
8293116,0.00,0.00,-0.28,-0.25,-13.63,-12.79,0.00,0.00,-13.63,-12.79,15.11,0.22,15.14,0.16,-13.63,-12.79
8322966,0.00,0.00,-0.28,-0.05,-13.63,-12.79,0.00,0.00,-13.63,-12.79,15.11,0.23,15.14,0.17,-13.63,-12.79
8375056,0.00,0.00,-0.28,0.11,-13.63,-12.79,0.00,0.00,-13.63,-12.79,15.10,0.26,15.13,0.20,-13.63,-12.79
8407750,0.00,0.00,-0.28,0.05,-13.63,-12.79,0.00,0.00,-13.63,-12.79,15.10,0.28,15.13,0.22,-13.63,-12.79
8427116,0.00,0.00,-0.28,-0.46,-13.63,-12.79,0.00,0.00,-13.63,-12.79,15.09,0.29,15.12,0.22,-13.63,-12.79
8456993,0.00,0.00,-0.28,-0.38,-13.63,-12.79,0.00,0.00,-13.63,-12.79,15.09,0.31,15.12,0.24,-13.63,-12.79
8489678,0.25,-2.50,-0.12,-0.44,1.58,-12.79,16.42,6.83,1.58,-12.79,15.11,0.32,15.13,0.26,-12.61,-18.70
8522299,0.25,-2.50,-0.12,-1.18,1.58,-12.79,16.42,6.83,1.58,-12.79,15.13,0.32,15.13,0.29,-14.54,-19.50
8554893,0.25,-2.50,-0.03,-2.09,9.57,-12.79,16.42,6.83,9.57,-12.79,15.14,0.31,15.14,0.31,-6.80,-19.61
8587429,0.25,-2.50,0.16,-2.43,13.12,1.33,16.42,6.83,13.12,1.33,15.15,0.31,15.14,0.31,-3.30,-5.50
8619867,0.25,-2.50,0.18,-2.87,14.99,1.33,16.42,6.83,14.99,1.33,15.15,0.31,15.15,0.31,-1.43,-5.51
8652328,0.25,-2.50,0.18,-2.35,15.19,1.33,16.42,6.83,15.19,1.33,15.15,0.30,15.15,0.31,-1.22,-5.51
8684792,0.25,-2.50,0.22,-2.68,15.64,4.37,16.42,6.83,15.64,4.37,15.16,0.30,15.15,0.31,-0.78,-2.46
8717315,0.25,-2.50,0.23,-2.70,16.73,4.37,16.42,6.83,16.73,4.37,15.16,0.30,15.15,0.31,0.31,-2.46
8749757,0.25,-2.50,0.21,-3.07,15.43,4.37,16.42,6.83,15.43,4.37,15.16,0.30,15.15,0.31,-0.99,-2.46
8782268,0.25,-2.50,0.22,-2.99,16.08,4.37,16.42,6.83,16.08,4.37,15.16,0.30,15.15,0.31,-0.34,-2.46
8814712,0.25,-2.50,0.23,-2.72,17.02,4.76,16.42,6.83,17.02,4.76,15.16,0.30,15.15,0.30,0.60,-2.07
8847227,0.25,-2.50,0.22,-2.84,15.70,4.76,16.42,6.83,15.70,4.76,15.16,0.30,15.15,0.30,-0.72,-2.07
8879750,0.25,-2.50,0.21,-3.10,15.14,4.76,16.42,6.83,15.14,4.76,15.16,0.30,15.16,0.30,-1.28,-2.07
8899149,0.25,-2.50,0.21,-3.21,15.14,4.76,16.42,6.83,15.14,4.76,15.16,0.30,15.16,0.30,-1.28,-2.07
8928844,0.25,-2.50,0.23,-2.80,16.43,4.80,16.42,6.83,16.43,4.80,15.16,0.30,15.16,0.30,0.01,-2.03
8961429,0.25,-2.50,0.23,-2.88,16.60,4.80,16.42,6.83,16.60,4.80,15.16,0.30,15.16,0.30,0.18,-2.03
8993859,0.25,-2.50,0.23,-3.27,16.32,4.80,16.42,6.83,16.32,4.80,15.16,0.30,15.16,0.30,-0.10,-2.03
9026395,0.25,-2.50,0.23,-2.60,16.14,5.03,16.42,6.83,16.14,5.03,15.16,0.30,15.16,0.30,-0.28,-1.80
9058826,0.25,-2.50,0.23,-2.85,16.55,5.03,16.42,6.83,16.55,5.03,15.16,0.30,15.16,0.30,0.13,-1.80
9081093,0.25,-2.50,0.22,-2.52,15.37,5.03,16.42,6.83,15.37,5.03,15.16,0.30,15.16,0.30,-1.05,-1.80
9110832,0.25,-2.50,0.23,-2.99,15.96,5.36,16.42,6.83,15.96,5.36,15.16,0.30,15.16,0.30,-0.46,-1.47
9143409,0.25,-2.50,0.23,-3.35,15.85,5.36,16.42,6.83,15.85,5.36,15.16,0.29,15.16,0.30,-0.57,-1.47
9175922,0.25,-2.50,0.23,-3.36,15.88,5.36,16.42,6.83,15.88,5.36,15.16,0.29,15.16,0.29,-0.54,-1.47
9208573,0.25,-2.50,0.23,-3.18,15.65,5.36,16.42,6.83,15.65,5.36,15.16,0.29,15.16,0.29,-0.76,-1.47
9241215,0.25,-2.50,0.23,-3.03,16.64,4.69,16.42,6.83,16.64,4.69,15.16,0.29,15.16,0.29,0.22,-2.14
9273675,0.25,-2.50,0.22,-2.78,15.91,4.69,16.42,6.83,15.91,4.69,15.16,0.29,15.16,0.29,-0.50,-2.14
9306180,0.25,-2.50,0.22,-2.42,16.20,4.69,16.42,6.83,16.20,4.69,15.16,0.29,15.16,0.29,-0.22,-2.14
9338690,0.25,-2.50,0.23,-2.48,16.57,5.04,16.42,6.83,16.57,5.04,15.16,0.29,15.16,0.29,0.15,-1.79
9371196,0.25,-2.50,0.22,-2.34,15.83,5.04,16.42,6.83,15.83,5.04,15.16,0.29,15.17,0.29,-0.59,-1.79
9403658,0.25,-2.50,0.22,-2.51,15.82,5.04,16.42,6.83,15.82,5.04,15.17,0.29,15.17,0.29,-0.60,-1.79
9423038,0.25,-2.50,0.22,-2.69,15.82,5.02,16.42,6.83,15.82,5.04,15.17,0.29,15.17,0.29,-0.60,-1.79
9455497,0.25,-2.50,0.23,-2.68,16.18,5.02,16.42,6.83,16.18,5.02,15.17,0.29,15.17,0.29,-0.24,-1.81
9487966,0.25,-2.50,0.22,-2.61,15.36,5.02,16.42,6.83,15.36,5.02,15.17,0.29,15.17,0.29,-1.06,-1.81
9520542,0.25,-2.50,0.23,-2.57,16.27,5.02,16.42,6.83,16.27,5.02,15.17,0.29,15.17,0.28,-0.15,-1.81
9553207,0.25,-2.50,0.24,-2.62,17.13,5.24,16.42,6.83,17.13,5.24,15.17,0.29,15.17,0.28,0.71,-1.60
9585664,0.25,-2.50,0.22,-2.69,15.29,5.24,16.42,6.83,15.29,5.24,15.17,0.29,15.17,0.28,-1.13,-1.60
9618164,0.25,-2.50,0.22,-2.48,15.49,5.24,16.42,6.83,15.49,5.24,15.17,0.29,15.17,0.28,-0.93,-1.60
9650694,0.25,-2.50,0.22,-2.51,15.86,4.83,16.42,6.83,15.86,4.83,15.17,0.28,15.17,0.28,-0.56,-2.01
9683194,0.25,-2.50,0.22,-2.40,15.64,4.83,16.42,6.83,15.64,4.83,15.17,0.28,15.17,0.28,-0.78,-2.01
9715650,0.25,-2.50,0.23,-2.45,16.71,4.83,16.42,6.83,16.71,4.83,15.17,0.28,15.17,0.28,0.29,-2.01
9748168,0.25,-2.50,0.23,-2.35,16.21,5.49,16.42,6.83,16.21,5.49,15.17,0.28,15.17,0.28,-0.21,-1.34
9780620,0.25,-2.50,0.24,-2.70,16.45,5.49,16.42,6.83,16.45,5.49,15.17,0.28,15.17,0.28,0.03,-1.34
9813062,0.25,-2.50,0.22,-2.49,15.28,5.49,16.42,6.83,15.28,5.49,15.17,0.28,15.17,0.28,-1.14,-1.34
9845525,0.25,-2.50,0.23,-2.49,16.34,4.89,16.42,6.83,16.34,4.89,15.17,0.28,15.17,0.28,-0.08,-1.94
9878037,0.25,-2.50,0.23,-2.41,16.43,4.89,16.42,6.83,16.43,4.89,15.17,0.28,15.18,0.28,0.01,-1.94
9910542,0.25,-2.50,0.22,-2.41,15.71,4.89,16.42,6.83,15.71,4.89,15.17,0.28,15.18,0.27,-0.70,-1.94
9943050,0.25,-2.50,0.22,-2.58,15.84,5.03,16.42,6.83,15.84,5.03,15.17,0.28,15.18,0.27,-0.58,-1.80
9975686,0.25,-2.50,0.23,-2.65,15.97,5.03,16.42,6.83,15.97,5.03,15.17,0.28,15.18,0.27,-0.44,-1.80
10008184,0.25,-2.50,0.22,-2.95,15.46,5.03,16.42,6.83,15.46,5.03,15.18,0.28,15.18,0.27,-0.96,-1.80
10040698,0.25,-2.50,0.23,-2.86,15.76,5.23,16.42,6.83,15.76,5.23,15.18,0.28,15.18,0.27,-0.66,-1.60
10073359,0.25,-2.50,0.23,-2.97,16.10,5.23,16.42,6.83,16.10,5.23,15.18,0.28,15.18,0.27,-0.32,-1.60
10105892,0.25,-2.50,0.23,-3.12,15.76,5.23,16.42,6.83,15.76,5.23,15.18,0.28,15.18,0.27,-0.65,-1.60
10138414,0.25,-2.50,0.23,-2.48,16.01,5.23,16.42,6.83,16.01,5.23,15.18,0.27,15.18,0.27,-0.41,-1.60
10170924,0.25,-2.50,0.24,-2.56,17.61,5.00,16.42,6.83,17.61,5.00,15.18,0.28,15.18,0.27,1.19,-1.83
10203426,0.25,-2.50,0.23,-2.83,16.09,5.00,16.42,6.83,16.09,5.00,15.18,0.28,15.18,0.27,-0.33,-1.83
10235853,0.25,-2.50,0.23,-2.98,16.05,5.00,16.42,6.83,16.05,5.00,15.18,0.28,15.18,0.27,-0.37,-1.83
10268454,0.25,-2.50,0.22,-3.13,15.60,5.13,16.42,6.83,15.60,5.13,15.18,0.27,15.18,0.26,-0.82,-1.70
10300884,0.25,-2.50,0.22,-3.07,15.40,5.13,16.42,6.83,15.40,5.13,15.18,0.27,15.18,0.26,-1.02,-1.70
10333427,0.25,-2.50,0.22,-2.87,15.38,5.13,16.42,6.83,15.38,5.13,15.18,0.27,15.18,0.26,-1.04,-1.70
10365936,0.25,-2.50,0.24,-3.03,17.09,5.17,16.42,6.83,17.09,5.17,15.18,0.27,15.19,0.26,0.67,-1.66
10398608,0.25,-2.50,0.22,-3.18,15.45,5.17,16.42,6.83,15.45,5.17,15.18,0.27,15.19,0.26,-0.97,-1.66
10431144,0.25,-2.50,0.23,-2.88,15.99,5.17,16.42,6.83,15.99,5.17,15.18,0.27,15.19,0.26,-0.43,-1.66
10463723,0.25,-2.50,0.22,-3.44,15.85,5.00,16.42,6.83,15.85,5.00,15.18,0.27,15.19,0.26,-0.57,-1.83
10496338,0.25,-2.50,0.23,-2.80,16.59,5.00,16.42,6.83,16.59,5.00,15.18,0.27,15.19,0.26,0.17,-1.83
10528903,0.25,-2.50,0.22,-2.27,15.61,5.00,16.42,6.83,15.61,5.00,15.18,0.27,15.19,0.26,-0.81,-1.83
10561422,0.25,-2.50,0.24,-2.52,17.12,5.20,16.42,6.83,17.12,5.20,15.18,0.27,15.19,0.26,0.70,-1.63
10593857,0.25,-2.50,0.23,-2.61,16.06,5.20,16.42,6.83,16.06,5.20,15.18,0.27,15.19,0.26,-0.36,-1.63
10626367,0.25,-2.50,0.23,-2.89,15.81,5.20,16.42,6.83,15.81,5.20,15.18,0.27,15.19,0.25,-0.61,-1.63
10659073,0.25,-2.50,0.22,-2.00,14.91,5.20,16.42,6.83,14.91,5.20,15.18,0.27,15.19,0.25,-1.51,-1.63
10691650,0.25,-2.50,0.23,-2.16,16.78,4.86,16.42,6.83,16.78,4.86,15.18,0.27,15.19,0.25,0.36,-1.97
10724252,0.25,-2.50,0.22,-2.37,15.29,4.86,16.42,6.83,15.29,4.86,15.18,0.27,15.19,0.25,-1.13,-1.97
10756830,0.25,-2.50,0.24,-2.51,16.24,5.64,16.42,6.83,16.24,5.64,15.18,0.27,15.19,0.25,-0.18,-1.19
10789439,0.25,-2.50,0.23,-2.76,15.57,5.64,16.42,6.83,15.57,5.64,15.19,0.26,15.19,0.25,-0.85,-1.19
10822047,0.25,-2.50,0.23,-2.45,16.00,5.64,16.42,6.83,16.00,5.64,15.19,0.26,15.19,0.25,-0.41,-1.19
10854488,0.25,-2.50,0.23,-2.46,15.63,5.64,16.42,6.83,15.63,5.64,15.19,0.26,15.19,0.25,-0.79,-1.19
10886999,0.25,-2.50,0.23,-2.68,16.20,4.93,16.42,6.83,16.20,4.93,15.19,0.26,15.20,0.25,-0.21,-1.91
10919508,0.25,-2.50,0.23,-2.43,16.32,4.93,16.42,6.83,16.32,4.93,15.19,0.26,15.20,0.25,-0.09,-1.91
10952036,0.25,-2.50,0.23,-2.26,16.17,5.66,16.42,6.83,16.17,5.66,15.19,0.26,15.20,0.25,-0.25,-1.17
10984649,0.00,0.00,0.24,-2.70,16.46,5.66,0.00,0.00,16.46,5.66,15.19,0.27,15.20,0.25,10.42,3.14
11006616,0.00,0.00,0.24,-2.47,16.46,5.66,0.00,0.00,16.46,5.66,15.18,0.28,15.20,0.25,14.24,4.73
11036272,0.00,0.00,0.18,-1.34,11.05,5.66,0.00,0.00,11.05,5.66,15.18,0.29,15.19,0.25,10.75,5.53
11058172,0.00,0.00,0.18,-0.48,11.05,5.66,0.00,0.00,11.05,5.66,15.18,0.30,15.19,0.25,10.94,5.61
11087861,0.00,0.00,0.18,0.51,11.05,5.66,0.00,0.00,11.05,5.66,15.18,0.31,15.19,0.26,11.04,5.65
11109759,0.00,0.00,0.18,0.73,11.05,5.66,0.00,0.00,11.05,5.66,15.17,0.32,15.19,0.26,11.05,5.66
11142157,0.00,0.00,0.18,-0.08,11.05,5.66,0.00,0.00,11.05,5.66,15.17,0.33,15.19,0.26,11.05,5.66
11174671,0.00,0.00,0.18,-0.11,11.05,5.66,0.00,0.00,11.05,5.66,15.17,0.34,15.19,0.26,11.05,5.66
11196624,0.00,0.00,0.18,-0.29,11.05,5.66,0.00,0.00,11.05,5.66,15.17,0.35,15.19,0.27,11.05,5.66
11226427,0.00,0.00,0.18,-0.03,11.05,5.66,0.00,0.00,11.05,5.66,15.16,0.36,15.18,0.27,11.05,5.66
11248378,0.00,0.00,0.18,-0.04,11.05,5.66,0.00,0.00,11.05,5.66,15.16,0.37,15.18,0.27,11.05,5.66
11278050,0.00,0.00,0.18,-0.01,11.05,5.66,0.00,0.00,11.05,5.66,15.16,0.38,15.18,0.27,11.05,5.66
11300153,0.25,2.50,0.18,-0.04,11.05,5.66,6.83,16.42,11.05,5.66,15.15,0.38,15.19,0.27,6.73,-4.72
11329845,0.25,2.50,0.18,1.09,11.05,5.66,6.83,16.42,11.05,5.66,15.15,0.39,15.20,0.27,4.56,-9.94
11351672,0.25,2.50,0.13,1.90,11.05,1.34,6.83,16.42,11.05,1.34,15.15,0.39,15.21,0.27,4.35,-14.78
11381518,0.25,2.50,0.27,2.52,11.05,13.80,6.83,16.42,11.05,13.80,15.14,0.39,15.22,0.26,4.24,-2.58
11413956,0.25,2.50,0.27,2.61,11.05,13.80,6.83,16.42,11.05,13.80,15.14,0.40,15.22,0.26,4.22,-2.62
11446493,0.25,2.50,0.18,2.88,1.24,15.33,6.83,16.42,1.24,15.33,15.14,0.40,15.22,0.26,-5.59,-1.08
11479013,0.25,2.50,0.16,2.47,1.24,13.95,6.83,16.42,1.24,13.95,15.14,0.40,15.23,0.25,-5.59,-2.47
11511513,0.25,2.50,0.16,2.93,1.24,13.90,6.83,16.42,1.24,13.90,15.14,0.40,15.23,0.25,-5.59,-2.51
11543937,0.25,2.50,0.17,3.02,1.24,14.34,6.83,16.42,1.24,14.34,15.14,0.40,15.23,0.25,-5.59,-2.08
11576379,0.25,2.50,0.22,2.83,4.21,15.98,6.83,16.42,4.21,15.98,15.15,0.40,15.23,0.25,-2.62,-0.44
11609008,0.25,2.50,0.21,2.81,4.21,15.51,6.83,16.42,4.21,15.51,15.15,0.40,15.24,0.25,-2.62,-0.91
11641511,0.25,2.50,0.22,2.50,4.21,16.37,6.83,16.42,4.21,16.37,15.15,0.40,15.24,0.25,-2.62,-0.05
11674009,0.25,2.50,0.23,2.62,5.50,16.35,6.83,16.42,5.50,16.35,15.15,0.39,15.24,0.25,-1.34,-0.07
11706465,0.25,2.50,0.24,2.62,5.50,16.43,6.83,16.42,5.50,16.43,15.15,0.39,15.24,0.25,-1.34,0.01
11738885,0.25,2.50,0.23,2.92,5.50,16.10,6.83,16.42,5.50,16.10,15.15,0.39,15.24,0.25,-1.34,-0.32
11771338,0.25,2.50,0.24,2.55,5.52,16.94,6.83,16.42,5.52,16.94,15.15,0.39,15.23,0.25,-1.31,0.52
11803773,0.25,2.50,0.23,2.50,5.52,16.00,6.83,16.42,5.52,16.00,15.15,0.39,15.24,0.25,-1.31,-0.42
11836207,0.25,2.50,0.23,2.60,5.52,16.31,6.83,16.42,5.52,16.31,15.15,0.39,15.24,0.25,-1.31,-0.11
11868653,0.25,2.50,0.23,2.56,5.37,15.78,6.83,16.42,5.37,15.78,15.15,0.39,15.24,0.24,-1.46,-0.64
11901089,0.25,2.50,0.23,2.87,5.37,15.99,6.83,16.42,5.37,15.99,15.15,0.39,15.24,0.24,-1.46,-0.43
11933513,0.25,2.50,0.23,2.79,5.37,15.66,6.83,16.42,5.37,15.66,15.15,0.39,15.24,0.24,-1.46,-0.76
11965941,0.25,2.50,0.24,2.90,5.48,16.47,6.83,16.42,5.48,16.47,15.15,0.39,15.24,0.24,-1.35,0.05
11998391,0.25,2.50,0.24,2.79,5.48,16.41,6.83,16.42,5.48,16.41,15.15,0.39,15.24,0.24,-1.35,-0.01
12030814,0.25,2.50,0.24,2.50,5.48,16.56,6.83,16.42,5.48,16.56,15.15,0.39,15.24,0.24,-1.35,0.14
12063223,0.25,2.50,0.24,2.78,4.95,16.95,6.83,16.42,4.95,16.95,15.16,0.38,15.24,0.24,-1.88,0.53
12095692,0.25,2.50,0.23,2.81,4.95,16.25,6.83,16.42,4.95,16.25,15.16,0.38,15.24,0.24,-1.88,-0.17
12128132,0.25,2.50,0.23,2.69,4.95,16.28,6.83,16.42,4.95,16.28,15.16,0.38,15.24,0.24,-1.88,-0.14
12160568,0.25,2.50,0.23,2.30,5.28,16.27,6.83,16.42,5.28,16.27,15.16,0.38,15.24,0.24,-1.55,-0.14
12193003,0.25,2.50,0.23,2.27,5.28,16.35,6.83,16.42,5.28,16.35,15.16,0.38,15.24,0.24,-1.55,-0.07
12225443,0.25,2.50,0.23,2.55,5.28,15.99,6.83,16.42,5.28,15.99,15.16,0.38,15.24,0.24,-1.55,-0.43
