t,v_ref,w_ref,v,w,omega_L,omega_R,u_L,u_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
76322352,-0.30,0.00,-0.12,-1.57,-1.88,-8.93,-14.90,-10.16,-20.54,-8.93,18.34,10.66,17.00,4.88,-5.31,2.04
76354121,-0.30,0.00,-0.12,-1.10,-1.88,-9.19,-22.86,-19.00,-1.88,-9.19,18.36,10.65,17.00,4.88,18.10,6.67
76375309,-0.30,0.00,-0.12,0.11,-1.88,-9.19,-20.73,-21.13,-1.88,-9.19,18.38,10.65,17.01,4.88,19.92,8.65
76396574,-0.30,0.00,-0.22,1.36,-8.88,-11.47,-15.33,-20.14,-8.88,-9.19,18.39,10.64,17.02,4.87,12.24,10.73
76428340,-0.30,0.00,-0.41,1.07,-20.30,-17.50,-6.85,-10.62,-20.30,-17.50,18.39,10.65,17.02,4.87,-9.54,-3.41
76449367,-0.30,0.00,-0.36,1.30,-16.01,-17.50,-8.42,-12.97,-16.01,-17.50,18.38,10.66,17.02,4.87,-7.72,-5.60
76470347,-0.30,0.00,-0.36,-0.35,-16.01,-17.50,-10.51,-10.88,-16.01,-17.50,18.38,10.66,17.02,4.88,-7.63,-4.92
76502002,-0.30,0.00,-0.28,-1.50,-16.01,-9.78,-16.73,-11.70,-16.01,-9.78,18.37,10.67,17.02,4.87,-1.86,1.84
76523168,-0.30,0.00,-0.28,-1.13,-16.01,-9.78,-16.19,-12.23,-16.01,-9.78,18.37,10.67,17.02,4.87,-0.23,1.89
76544496,0.00,0.00,-0.28,-0.75,-16.01,-9.78,0.00,0.00,-16.01,-9.78,18.37,10.67,17.02,4.87,0.04,2.24
76576224,0.00,0.00,-0.25,-0.34,-16.01,-7.37,0.00,0.00,-16.01,-7.37,18.37,10.68,17.02,4.87,-13.83,-5.74
76597536,0.00,0.00,-0.25,-0.18,-16.01,-7.37,0.00,0.00,-16.01,-7.37,18.36,10.69,17.02,4.88,-15.21,-6.77
76618812,0.00,0.00,-0.25,-0.91,-16.01,-7.37,0.00,0.00,-16.01,-7.37,18.36,10.71,17.01,4.88,-15.71,-7.15
76650446,0.00,0.00,-0.25,-0.10,-16.01,-7.37,0.00,0.00,-16.01,-7.37,18.35,10.73,17.01,4.88,-15.97,-7.34
76671746,0.00,0.00,-0.05,-0.76,2.38,-7.37,0.00,0.00,2.38,-7.37,18.35,10.73,17.01,4.89,2.40,-7.36
76692941,0.00,0.00,-0.05,-0.80,2.38,-7.37,0.00,0.00,2.38,-7.37,18.35,10.73,17.01,4.89,2.39,-7.37
76714194,0.00,0.00,-0.05,0.04,2.38,-7.37,0.00,0.00,2.38,-7.37,18.35,10.73,17.01,4.89,2.39,-7.37
76735412,0.00,0.00,-0.05,-0.28,2.38,-7.37,0.00,0.00,2.38,-7.37,18.35,10.73,17.01,4.89,2.39,-7.37
76767023,0.00,0.00,-0.05,0.08,2.38,-7.37,0.00,0.00,2.38,-7.37,18.35,10.73,17.00,4.90,2.38,-7.37
76788102,0.00,0.00,-0.05,0.23,2.38,-7.37,0.00,0.00,2.38,-7.37,18.35,10.73,17.00,4.90,2.38,-7.37
76809330,0.00,0.00,-0.05,-0.09,2.38,-7.37,0.00,0.00,2.38,-7.37,18.35,10.73,17.00,4.90,2.38,-7.37
76830500,0.00,0.00,-0.05,-0.06,2.38,-7.37,0.00,0.00,2.38,-7.37,18.35,10.73,17.00,4.91,2.38,-7.37
76851449,0.25,-2.50,-0.05,-0.10,2.38,-7.37,32.68,15.16,2.38,-7.37,18.35,10.73,17.00,4.91,2.38,-7.37
76872355,0.25,-2.50,-0.05,-0.04,2.38,-7.37,32.78,15.07,2.38,-7.37,18.38,10.72,17.01,4.91,-18.27,-16.96
76903852,0.25,-2.50,-0.06,-0.16,2.16,-7.37,32.67,15.37,2.16,-7.37,18.46,10.71,17.03,4.93,-28.91,-21.89
76924887,0.25,-2.50,0.31,-0.96,27.00,1.45,15.90,1.43,27.00,1.45,18.46,10.70,17.04,4.92,-5.08,-13.61
76945938,0.25,-2.50,0.47,-2.39,27.21,16.12,6.61,-2.86,27.21,1.45,18.46,10.71,17.04,4.92,5.36,-4.99
76966863,0.25,-2.50,0.47,-2.51,27.21,16.12,6.40,-2.65,27.21,16.12,18.45,10.73,17.04,4.94,14.99,15.56
76998336,0.25,-2.50,0.35,-1.83,16.46,16.12,11.84,1.72,16.46,16.12,18.44,10.74,17.04,4.96,5.84,15.57
77019230,0.25,-2.50,0.35,-1.14,16.46,16.12,13.42,0.14,16.46,16.12,18.44,10.74,17.03,4.97,4.07,15.83
77040284,0.25,-2.50,0.35,-0.50,16.46,16.12,14.82,-1.26,16.46,16.12,18.44,10.74,17.03,4.98,3.42,15.92
77061160,0.25,-2.50,0.35,-0.31,16.46,16.12,15.16,-1.60,16.46,16.12,18.43,10.75,17.03,5.00,2.30,16.84
77082091,0.25,-2.50,0.35,0.01,16.46,16.12,15.73,-2.17,16.46,16.12,18.43,10.75,17.03,5.01,1.67,17.40
77113489,0.25,-2.50,0.35,-1.04,16.46,16.12,13.89,-0.33,16.46,16.12,18.43,10.75,17.02,5.04,2.02,17.00
77134555,0.25,-2.50,0.21,-1.73,3.23,16.12,12.56,1.00,16.46,16.12,18.43,10.75,17.02,5.05,2.37,16.65
77155479,0.25,-2.50,0.21,-1.82,3.23,16.12,18.55,7.08,3.23,16.12,18.43,10.75,17.02,5.06,-9.89,15.69
77176283,0.25,-2.50,0.21,-1.47,3.23,16.12,19.17,6.46,3.23,16.12,18.44,10.75,17.01,5.07,-13.32,11.49
77207759,0.25,-2.50,0.25,-2.51,7.46,16.12,16.35,5.42,7.46,16.12,18.46,10.74,17.00,5.09,-9.57,10.57
77228624,0.25,-2.50,0.25,-3.25,7.46,16.12,14.12,7.65,7.46,16.12,18.46,10.73,17.00,5.09,-9.14,10.65
77249456,0.25,-2.50,0.33,-3.22,14.87,16.12,10.80,4.21,14.87,16.12,18.46,10.73,16.99,5.10,-0.16,9.27
77270297,0.25,-2.50,0.33,-3.10,14.87,16.12,11.00,4.02,14.87,16.12,18.46,10.73,16.99,5.11,2.51,10.94
77301646,0.25,-2.50,0.30,-1.58,11.75,16.12,15.09,2.77,11.75,16.12,18.46,10.73,16.98,5.13,-2.01,12.74
77322489,0.25,-2.50,0.30,-1.05,11.75,16.12,16.01,1.84,11.75,16.12,18.47,10.73,16.98,5.14,-2.85,13.13
77343367,0.25,-2.50,0.30,-0.86,11.75,16.12,16.34,1.51,11.75,16.12,18.47,10.73,16.97,5.15,-3.74,13.86
77364186,0.25,-2.50,0.30,-1.71,11.75,16.12,14.85,3.00,11.75,16.12,18.47,10.72,16.97,5.16,-4.28,14.33
77395538,0.25,-2.50,0.24,-2.25,6.15,16.12,16.84,6.12,6.15,16.12,18.48,10.72,16.96,5.18,-10.12,11.31
77416341,0.25,-2.50,0.24,-2.59,6.15,16.12,16.32,6.64,6.15,16.12,18.49,10.71,16.95,5.19,-10.48,10.48
77437277,0.25,-2.50,0.28,-2.87,9.85,16.12,13.70,5.89,9.85,16.12,18.49,10.71,16.95,5.19,-6.58,9.85
77458182,0.25,-2.50,0.11,-3.21,9.85,0.00,20.45,13.85,9.85,0.00,18.50,10.71,16.95,5.19,-4.85,-6.03
77489566,0.25,-2.50,0.13,-2.26,12.53,0.00,20.89,10.97,12.53,0.00,18.51,10.70,16.96,5.19,-7.42,-10.97
77510538,0.25,-2.50,0.13,-1.21,11.69,0.00,23.12,9.51,12.53,0.00,18.51,10.69,16.96,5.19,-8.02,-10.97
77531583,0.25,-2.50,0.14,-1.19,11.69,0.92,22.73,9.06,11.69,0.92,18.52,10.68,16.97,5.19,-10.49,-9.13
77552442,0.25,-2.50,0.16,-1.23,14.27,0.92,21.49,7.94,14.27,0.92,18.53,10.68,16.97,5.19,-8.25,-8.50
77583959,0.25,-2.50,0.27,-1.76,16.36,8.61,16.09,4.42,16.36,8.61,18.54,10.67,16.97,5.19,-1.86,2.70
77604853,0.25,-2.50,0.27,-1.67,16.36,8.61,16.02,4.48,16.36,8.61,18.54,10.67,16.97,5.19,-0.52,3.65
77625705,0.25,-2.50,0.25,-1.94,14.46,8.61,16.99,5.25,14.46,8.61,18.54,10.67,16.97,5.19,-1.87,3.95
77646563,0.25,-2.50,0.25,-1.52,14.46,8.61,17.38,4.85,14.46,8.61,18.54,10.66,16.97,5.19,-2.29,3.58
77678057,0.25,-2.50,0.19,-1.32,8.67,8.61,20.36,7.16,8.67,8.61,18.55,10.66,16.96,5.20,-10.51,2.28
77699218,0.25,-2.50,0.15,-1.51,8.67,4.88,21.75,9.18,8.67,4.88,18.56,10.65,16.96,5.20,-12.14,-3.26
77720178,0.25,-2.50,0.18,-2.56,12.26,4.88,18.26,9.39,8.67,4.88,18.58,10.64,16.96,5.19,-12.73,-3.92
77741030,0.25,-2.50,0.18,-3.22,12.26,4.88,17.11,10.54,12.26,4.88,18.58,10.64,16.97,5.19,-7.16,-4.29
77772495,0.25,-2.50,0.23,-2.96,16.51,4.88,15.62,8.14,16.51,4.88,18.58,10.64,16.97,5.19,0.03,-3.96
77793374,0.25,-2.50,0.21,-2.00,14.07,5.16,17.13,8.61,14.07,5.16,18.58,10.63,16.97,5.19,-1.87,-3.24
77814183,0.25,-2.50,0.21,-1.28,14.07,5.16,19.37,6.38,14.07,5.16,18.58,10.63,16.97,5.19,-2.62,-3.38
77845663,0.25,-2.50,0.16,-0.87,9.81,5.16,22.23,7.41,9.81,5.16,18.60,10.62,16.97,5.19,-11.01,-2.17
77866699,0.25,-2.50,0.16,-1.17,9.81,5.16,21.70,7.94,9.81,5.16,18.61,10.62,16.97,5.19,-11.57,-2.56
77887654,0.25,-2.50,0.20,-2.37,12.79,6.22,17.75,8.20,12.79,6.22,18.62,10.61,16.97,5.19,-8.79,-1.64
77908466,0.25,-2.50,0.20,-3.14,12.79,6.22,16.40,9.55,12.79,6.22,18.62,10.60,16.97,5.18,-6.37,-1.85
77939937,0.25,-2.50,0.24,-3.03,16.48,6.22,14.91,7.66,16.48,6.22,18.62,10.60,16.97,5.18,0.65,-1.94
77960831,0.25,-2.50,0.22,-2.12,14.20,6.22,17.55,7.11,14.20,6.22,18.62,10.60,16.97,5.18,-1.05,-1.62
77981705,0.25,-2.50,0.20,-1.04,14.20,4.83,20.06,5.86,14.20,4.83,18.62,10.60,16.97,5.18,-2.50,-2.55
78002508,0.25,-2.50,0.20,-0.77,14.20,4.83,20.05,5.87,14.20,4.83,18.63,10.60,16.97,5.18,-4.62,-1.59
78033847,0.25,-2.50,0.15,-1.65,8.76,4.83,22.48,8.40,8.76,4.83,18.65,10.58,16.98,5.18,-12.66,-2.71
78054734,0.25,-2.50,0.19,-2.88,12.65,4.83,17.55,9.78,12.65,4.83,18.66,10.58,16.98,5.18,-9.44,-3.26
78075541,0.25,-2.50,0.19,-3.42,12.65,4.83,16.60,10.74,12.65,4.83,18.66,10.57,16.98,5.18,-6.57,-4.33
78106963,0.25,-2.50,0.23,-2.63,17.13,4.72,16.01,7.35,17.13,4.72,18.66,10.57,16.98,5.18,0.55,-3.66
78127912,0.25,-2.50,0.21,-1.62,14.53,4.72,18.95,6.77,14.53,4.72,18.66,10.57,16.98,5.17,-1.69,-3.01
78148723,0.25,-2.50,0.21,-0.74,14.53,4.72,20.49,5.23,14.53,4.72,18.66,10.57,16.98,5.17,-3.41,-2.41
78180213,0.25,-2.50,0.16,-0.91,8.95,6.07,22.12,7.46,8.95,6.07,18.68,10.56,16.98,5.17,-12.22,-0.82
78201229,0.25,-2.50,0.16,-2.04,8.95,6.07,20.88,8.70,8.95,6.07,18.69,10.55,16.98,5.17,-12.04,-1.96
78222143,0.25,-2.50,0.22,-2.71,13.99,6.07,16.85,8.14,13.99,6.07,18.70,10.55,16.98,5.17,-6.93,-2.38
78243007,0.25,-2.50,0.22,-2.79,13.99,6.07,16.53,8.46,13.99,6.07,18.70,10.54,16.98,5.17,-4.36,-2.18
78274480,0.25,-2.50,0.24,-2.45,16.33,6.07,16.05,6.80,16.33,6.07,18.70,10.54,16.98,5.17,-0.15,-1.31
78295460,0.25,-2.50,0.19,-1.77,12.58,4.70,19.59,7.93,12.58,4.70,18.70,10.54,16.98,5.17,-3.63,-2.32
78316301,0.25,-2.50,0.19,-1.10,12.58,4.70,20.75,6.77,12.58,4.70,18.71,10.53,16.99,5.17,-5.77,-2.90
78337183,0.25,-2.50,0.19,-1.42,12.58,4.70,20.21,7.32,12.58,4.70,18.71,10.53,16.99,5.17,-7.29,-2.38
78368592,0.25,-2.50,0.16,-1.79,9.97,4.70,20.75,9.16,9.97,4.70,18.73,10.52,16.99,5.17,-10.54,-3.75
78389523,0.25,-2.50,0.21,-2.52,14.01,5.14,17.42,8.39,14.01,4.70,18.74,10.51,16.99,5.16,-6.65,-4.20
78410550,0.25,-2.50,0.22,-2.63,15.77,5.14,16.61,9.20,14.01,5.14,18.74,10.51,16.99,5.16,-4.60,-3.43
78431367,0.25,-2.50,0.22,-2.16,15.77,5.14,17.29,6.91,15.77,5.14,18.74,10.51,16.99,5.16,-1.58,-3.82
78462832,0.25,-2.50,0.21,-1.57,14.13,5.14,19.02,6.68,14.13,5.14,18.74,10.50,16.99,5.16,-4.26,-1.90
78483734,0.25,-2.50,0.21,-1.23,14.13,5.66,19.39,5.84,14.13,5.66,18.75,10.50,16.99,5.16,-4.65,-1.16
78504579,0.25,-2.50,0.17,-1.47,10.53,5.66,20.62,7.90,10.53,5.66,18.75,10.49,16.99,5.16,-8.64,-0.54
78525407,0.25,-2.50,0.17,-1.87,10.53,5.66,19.91,8.61,10.53,5.66,18.76,10.49,16.99,5.16,-9.55,-1.62
78556783,0.25,-2.50,0.20,-2.45,12.81,5.66,17.85,8.59,12.81,5.66,18.77,10.48,16.99,5.16,-5.82,-2.76
78577632,0.25,-2.50,0.23,-2.54,15.54,5.66,16.45,7.50,15.54,5.66,18.77,10.47,16.99,5.16,-2.59,-2.87
78598481,0.25,-2.50,0.22,-2.69,15.54,4.71,16.62,8.18,15.54,4.71,18.78,10.47,16.99,5.16,-1.52,-3.16
78629925,0.25,-2.50,0.20,-1.14,13.96,4.71,19.64,6.62,13.96,4.71,18.78,10.47,17.00,5.15,-4.63,-2.44
78650778,0.25,-2.50,0.20,-1.13,13.96,4.71,20.07,6.18,13.96,4.71,18.79,10.46,17.00,5.15,-5.30,-2.10
78671639,0.25,-2.50,0.16,-1.19,10.42,4.71,21.58,7.90,10.42,4.71,18.79,10.46,17.00,5.15,-9.35,-1.70
78692575,0.25,-2.50,0.17,-2.10,10.42,5.56,19.60,9.11,10.42,5.56,18.80,10.45,17.00,5.15,-10.50,-1.79
78724002,0.25,-2.50,0.21,-3.25,13.69,5.56,16.10,9.62,13.69,5.56,18.81,10.44,17.00,5.15,-3.87,-3.64
78745002,0.25,-2.50,0.23,-2.89,15.99,5.56,15.68,7.94,15.99,5.56,18.81,10.44,17.00,5.15,-0.64,-3.90
78765802,0.25,-2.50,0.23,-1.88,15.99,5.56,17.45,6.18,15.99,5.56,18.81,10.44,17.00,5.15,-0.04,-2.94
78797325,0.25,-2.50,0.19,-0.93,12.46,5.11,20.92,6.34,12.46,5.11,18.82,10.43,17.00,5.15,-6.99,-1.48
78818192,0.25,-2.50,0.19,-1.12,12.46,5.11,21.15,6.11,12.46,5.11,18.83,10.43,17.00,5.15,-7.92,-1.32
78839058,0.25,-2.50,0.16,-2.16,9.88,5.11,21.03,8.59,9.88,5.11,18.84,10.42,17.00,5.15,-10.98,-1.12
78860129,0.25,-2.50,0.21,-3.11,14.62,5.11,18.32,11.29,9.88,5.11,18.84,10.41,17.00,5.15,-11.09,-2.61
78891637,0.25,-2.50,0.21,-3.48,14.62,5.11,15.48,9.81,14.62,5.11,18.85,10.41,17.01,5.14,-2.26,-4.76
78912641,0.25,-2.50,0.23,-2.47,16.45,4.76,16.57,7.36,16.45,4.76,18.85,10.41,17.01,5.14,0.46,-5.07
78933442,0.25,-2.50,0.23,-0.78,16.45,4.76,19.52,4.41,16.45,4.76,18.85,10.41,17.01,5.14,0.09,-3.51
78964824,0.25,-2.50,0.18,-0.40,11.76,4.76,22.33,5.88,11.76,4.76,18.86,10.40,17.01,5.14,-9.11,-1.10
78985811,0.25,-2.50,0.19,-1.12,10.71,6.77,20.15,6.23,11.76,6.77,18.87,10.39,17.01,5.14,-10.03,0.90
79006897,0.25,-2.50,0.19,-3.02,10.71,6.77,17.67,9.66,10.71,6.77,18.88,10.38,17.01,5.14,-10.05,0.68
79027793,0.25,-2.50,0.25,-3.34,16.21,6.77,14.47,7.85,16.21,6.77,18.88,10.38,17.01,5.14,-2.60,-1.58
79059273,0.25,-2.50,0.24,-2.63,15.43,6.77,15.84,7.18,15.43,6.77,18.88,10.38,17.01,5.14,-0.49,-0.72
79080135,0.25,-2.50,0.24,-1.86,15.43,6.77,17.18,5.85,15.43,6.77,18.88,10.38,17.01,5.14,-0.44,-0.53
79101052,0.25,-2.50,0.24,-1.36,15.43,6.77,18.06,4.97,15.43,6.77,18.88,10.38,17.01,5.14,-1.26,0.39
79122090,0.25,-2.50,0.15,-0.94,9.79,4.02,22.62,8.07,9.79,4.02,18.89,10.38,17.01,5.14,-7.77,-1.47
79153602,0.25,-2.50,0.15,-2.01,9.79,4.02,20.76,9.94,9.79,4.02,18.91,10.36,17.01,5.14,-10.97,-4.88
79174493,0.25,-2.50,0.16,-2.85,10.80,4.02,18.81,10.95,10.80,4.02,18.92,10.36,17.01,5.13,-9.96,-5.54
79195453,0.25,-2.50,0.22,-2.64,16.28,4.02,16.65,8.12,16.28,4.02,18.92,10.35,17.01,5.13,-3.25,-6.42
79226941,0.25,-2.50,0.24,-2.30,16.94,5.02,16.37,6.88,16.94,5.02,18.92,10.35,17.02,5.13,0.08,-2.62
79247834,0.25,-2.50,0.24,-1.58,16.94,5.02,17.78,5.47,16.94,5.02,18.92,10.35,17.02,5.13,0.39,-2.14
79268758,0.25,-2.50,0.17,-1.17,11.22,5.02,21.10,7.37,11.22,5.02,18.92,10.35,17.02,5.13,-6.11,-1.07
79289588,0.25,-2.50,0.17,-0.78,11.22,5.02,21.79,6.68,11.22,5.02,18.93,10.34,17.02,5.13,-8.50,-1.87
79321049,0.25,-2.50,0.18,-2.16,10.86,6.16,19.02,8.73,10.86,6.16,18.95,10.33,17.02,5.13,-8.90,-1.85
