t,v_ref,w_ref,v,w,u_L,u_R,omega_L,omega_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
21899172,0.06,0.00,0.00,-0.15,2.87,2.87,0.00,0.00,43.04,43.15,15.00,0.23,15.03,0.26,-3.00,-3.00
21909349,0.06,0.00,0.00,-0.02,2.87,2.87,0.00,0.00,43.04,43.15,15.00,0.23,15.03,0.26,-2.92,-2.92
21919529,0.06,0.00,0.00,0.07,2.87,2.87,0.00,0.00,43.04,43.15,15.00,0.23,15.03,0.26,-2.89,-2.89
21960535,0.06,0.00,0.07,0.02,2.87,2.87,3.56,3.36,42.22,42.26,15.00,0.23,15.03,0.26,0.69,0.49
21970684,0.06,0.00,0.07,-0.04,2.87,2.87,3.56,3.36,42.22,42.26,14.99,0.23,15.03,0.26,0.69,0.49
21980845,0.06,0.00,0.00,-0.18,2.87,2.87,0.00,0.00,42.22,42.26,14.99,0.23,15.03,0.26,0.69,0.49
21991010,0.06,0.00,0.00,-0.33,2.87,2.87,0.00,0.00,43.04,43.15,14.99,0.23,15.03,0.26,-2.87,-2.87
22042043,0.05,0.00,0.00,-0.08,2.52,2.52,0.00,0.00,43.04,43.15,14.99,0.23,15.03,0.26,-2.87,-2.87
22052306,0.05,0.00,0.00,0.05,2.52,2.52,0.00,0.00,37.84,37.94,14.99,0.23,15.03,0.26,-2.65,-2.65
22062562,0.05,0.00,0.00,0.13,2.52,2.52,0.00,0.00,37.84,37.94,14.99,0.23,15.03,0.26,-2.57,-2.57
22072748,0.05,0.00,0.00,0.07,2.52,2.52,0.00,0.00,37.84,37.94,14.99,0.23,15.03,0.26,-2.54,-2.54
22103412,0.05,0.00,0.07,-0.08,2.20,2.20,3.45,3.43,37.05,37.03,14.99,0.23,15.03,0.26,0.92,0.91
22113678,0.05,0.00,0.07,0.07,2.20,2.20,3.45,3.43,32.16,32.12,14.99,0.23,15.03,0.26,1.13,1.12
22123841,0.05,0.00,0.07,-0.05,2.20,2.20,3.45,3.43,32.15,32.12,14.99,0.23,15.03,0.26,1.20,1.19
22136121,0.05,0.00,0.00,-0.16,2.20,2.20,0.00,0.00,32.94,33.03,14.99,0.23,15.03,0.26,-2.20,-2.20
22176976,0.04,0.00,0.00,-0.21,1.89,1.89,0.00,0.00,28.30,28.38,14.99,0.23,15.03,0.26,-2.00,-2.00
22187325,0.04,0.00,0.00,-0.28,1.89,1.89,0.00,0.00,28.30,28.38,14.99,0.23,15.03,0.26,-1.93,-1.93
22197556,0.04,0.00,0.00,-0.27,1.89,1.89,0.00,0.00,28.30,28.38,14.99,0.23,15.03,0.26,-1.90,-1.90
22207778,0.04,0.00,0.00,-0.07,1.89,1.89,0.00,0.00,28.30,28.38,14.99,0.23,15.03,0.26,-1.89,-1.89
22248809,0.04,0.00,0.07,-0.11,1.89,1.89,3.38,3.09,27.52,27.56,14.99,0.23,15.03,0.26,1.49,1.20
22260878,0.04,0.00,0.07,-0.05,1.89,1.89,3.38,3.09,27.52,27.56,14.99,0.23,15.03,0.26,1.49,1.20
22271064,0.04,0.00,0.07,-0.22,1.89,1.89,3.38,3.09,27.52,27.56,14.99,0.23,15.03,0.26,1.49,1.20
22281252,0.04,0.00,0.07,-0.25,1.89,1.89,3.38,3.09,27.52,27.55,14.99,0.23,15.03,0.26,1.49,1.20
22322120,0.03,0.00,0.00,0.15,1.60,1.60,0.00,0.00,23.92,23.98,14.99,0.23,15.03,0.27,-1.70,-1.70
22332509,0.03,0.00,0.00,-0.07,1.60,1.60,0.00,0.00,23.92,23.98,14.99,0.23,15.03,0.27,-1.64,-1.64
22342792,0.03,0.00,0.00,-0.17,1.60,1.60,0.00,0.00,23.92,23.98,14.99,0.23,15.03,0.27,-1.61,-1.61
22354874,0.03,0.00,0.00,-0.13,1.60,1.60,0.00,0.00,23.92,23.98,14.99,0.23,15.03,0.27,-1.60,-1.60
22385566,0.03,0.00,0.00,-0.33,1.33,1.33,0.00,0.00,23.91,23.98,14.99,0.23,15.03,0.27,-1.60,-1.60
22396018,0.03,0.00,0.04,-0.32,1.33,1.33,3.44,0.00,19.12,19.97,14.99,0.23,15.03,0.27,2.02,-1.43
22406240,0.03,0.00,0.04,-0.16,1.33,1.33,3.44,0.00,19.12,19.97,14.99,0.23,15.03,0.27,2.08,-1.36
22416464,0.03,0.00,0.04,-0.04,1.33,1.33,3.44,0.00,19.11,19.97,14.99,0.23,15.03,0.27,2.10,-1.34
22457431,0.03,0.00,0.03,-0.08,1.33,1.33,0.00,2.82,19.91,19.22,14.99,0.23,15.03,0.27,-1.33,1.49
22467642,0.03,0.00,0.03,-0.18,1.33,1.33,0.00,2.82,19.91,19.21,14.99,0.23,15.03,0.27,-1.33,1.49
22477834,0.03,0.00,0.03,-0.26,1.33,1.33,0.00,2.82,19.91,19.21,14.99,0.23,15.03,0.27,-1.33,1.49
22488024,0.03,0.00,0.00,-0.27,1.33,1.33,0.00,0.00,19.91,19.96,14.99,0.23,15.03,0.27,-1.33,-1.33
22528910,0.02,0.00,0.00,-0.12,1.08,1.08,0.00,0.00,19.91,19.96,14.99,0.23,15.03,0.27,-1.33,-1.33
22539285,0.02,0.00,0.00,-0.14,1.08,1.08,0.00,0.00,16.21,16.25,14.99,0.23,15.02,0.27,-1.17,-1.17
22549533,0.02,0.00,0.00,-0.05,1.08,1.08,0.00,0.00,16.21,16.25,14.99,0.23,15.02,0.27,-1.12,-1.12
22559803,0.02,0.00,0.03,-0.13,1.08,1.08,3.07,0.00,16.21,16.25,14.99,0.23,15.02,0.27,-1.09,-1.09
22610842,0.02,0.00,0.00,-0.37,0.86,0.86,0.00,0.00,12.17,12.92,14.98,0.23,15.02,0.27,2.13,-0.94
22621204,0.02,0.00,0.00,-0.52,0.86,0.86,0.00,0.00,12.89,12.92,14.98,0.23,15.02,0.27,-0.89,-0.89
22631445,0.02,0.00,0.00,-0.42,0.86,0.86,0.00,0.00,12.89,12.92,14.98,0.23,15.02,0.27,-0.87,-0.87
22641651,0.02,0.00,0.00,-0.18,0.86,0.86,0.00,0.00,12.89,12.92,14.98,0.23,15.02,0.27,-0.86,-0.86
22672256,0.02,0.00,0.00,-0.19,0.86,0.86,0.00,0.00,12.89,12.92,14.98,0.23,15.02,0.27,-0.86,-0.86
22682684,0.01,0.00,0.02,-0.41,0.66,0.66,0.00,2.19,9.91,9.36,14.98,0.23,15.02,0.27,-0.73,1.45
22692972,0.01,0.00,0.02,-0.41,0.66,0.66,0.00,2.19,9.91,9.36,14.98,0.23,15.02,0.27,-0.69,1.50
22703165,0.01,0.00,0.02,-0.49,0.66,0.66,0.00,2.19,9.91,9.35,14.98,0.23,15.02,0.27,-0.67,1.52
22744212,0.01,0.00,0.03,-0.29,0.66,0.66,3.19,0.00,9.16,9.94,14.98,0.24,15.02,0.27,2.53,-0.66
22754434,0.01,0.00,0.03,-0.14,0.66,0.66,3.19,0.00,9.16,9.94,14.98,0.24,15.02,0.27,2.53,-0.66
22764646,0.01,0.00,0.03,-0.09,0.66,0.66,3.19,0.00,9.16,9.94,14.98,0.24,15.02,0.27,2.53,-0.66
22774859,0.01,0.00,0.00,-0.04,0.66,0.66,0.00,0.00,9.16,9.94,14.98,0.24,15.02,0.27,2.53,-0.66
22815732,0.01,0.00,0.00,-0.52,0.66,0.66,0.00,0.00,9.91,9.94,14.98,0.24,15.02,0.27,-0.66,-0.66
22826137,0.01,0.00,0.00,-0.56,0.49,0.49,0.00,0.00,7.31,7.33,14.98,0.24,15.02,0.27,-0.55,-0.55
22836435,0.01,0.00,0.00,-0.77,0.49,0.49,0.00,0.00,7.31,7.33,14.98,0.24,15.02,0.27,-0.51,-0.51
22846673,0.01,0.00,0.00,-0.77,0.49,0.49,0.00,0.00,7.31,7.33,14.98,0.24,15.02,0.27,-0.50,-0.50
22877286,0.01,0.00,0.00,-0.63,0.49,0.49,0.00,0.00,7.31,7.33,14.98,0.24,15.02,0.27,-0.49,-0.49
22887681,0.01,0.00,0.04,-0.34,0.34,0.34,3.26,0.00,7.31,7.33,14.98,0.24,15.02,0.27,-0.49,-0.49
22898024,0.01,0.00,0.04,-0.57,0.34,0.34,3.26,0.00,4.29,5.07,14.98,0.24,15.02,0.27,2.87,-0.39
22908232,0.01,0.00,0.04,-0.72,0.34,0.34,3.26,0.00,4.29,5.07,14.98,0.24,15.02,0.27,2.91,-0.36
22949021,0.01,0.00,0.00,-0.71,0.34,0.34,0.00,0.00,5.06,5.07,14.98,0.24,15.02,0.27,-0.34,-0.34
22959254,0.01,0.00,0.00,-0.59,0.34,0.34,0.00,0.00,5.06,5.07,14.98,0.24,15.02,0.27,-0.34,-0.34
22969463,0.01,0.00,0.00,-0.54,0.34,0.34,0.00,0.00,5.06,5.07,14.98,0.24,15.02,0.27,-0.34,-0.34
22979666,0.01,0.00,0.00,-0.48,0.34,0.34,0.00,0.00,5.06,5.07,14.98,0.24,15.02,0.27,-0.34,-0.34
23030667,0.01,0.00,0.00,-0.27,0.34,0.34,0.00,0.00,5.06,5.07,14.98,0.24,15.02,0.27,-0.34,-0.34
23041010,0.00,0.00,0.04,-0.38,0.22,0.22,3.41,0.00,3.23,3.24,14.98,0.24,15.02,0.27,-0.26,-0.26
23051474,0.00,0.00,0.04,-0.41,0.22,0.22,3.41,0.00,2.42,3.24,14.98,0.24,15.02,0.27,3.18,-0.23
23061778,0.00,0.00,0.05,-0.09,0.22,0.22,3.41,1.37,2.41,2.88,14.98,0.24,15.02,0.27,3.19,1.14
23102679,0.00,0.00,0.01,-0.71,0.12,0.12,0.00,1.37,3.23,2.88,14.97,0.24,15.02,0.27,-0.22,1.15
23113037,0.00,0.00,0.00,-0.72,0.12,0.12,0.00,0.00,1.83,1.83,14.97,0.24,15.02,0.27,-0.16,-0.16
23123245,0.00,0.00,0.00,-0.51,0.12,0.12,0.00,0.00,1.83,1.83,14.97,0.24,15.02,0.27,-0.13,-0.13
23133514,0.00,0.00,0.00,-0.55,0.12,0.12,0.00,0.00,1.83,1.83,14.97,0.24,15.02,0.27,-0.13,-0.13
23164151,0.00,0.00,0.00,-0.68,0.12,0.12,0.00,0.00,1.83,1.83,14.97,0.24,15.02,0.27,-0.12,-0.12
23174546,0.00,0.00,0.00,-0.73,0.05,0.05,0.00,0.00,0.81,0.81,14.97,0.24,15.02,0.27,-0.08,-0.08
23184774,0.00,0.00,0.00,-0.86,0.05,0.05,0.00,0.00,0.81,0.81,14.97,0.24,15.02,0.27,-0.06,-0.06
23194968,0.00,0.00,0.00,-0.71,0.05,0.05,0.00,0.00,0.81,0.81,14.97,0.24,15.02,0.27,-0.06,-0.06
23246034,0.00,0.00,0.03,-0.59,0.05,0.05,3.22,0.00,0.03,0.81,14.97,0.24,15.02,0.27,3.17,-0.05
23256242,0.00,0.00,0.00,-0.53,0.05,0.05,0.00,0.00,0.81,0.81,14.97,0.24,15.02,0.27,-0.05,-0.05
23266545,0.00,0.00,0.00,-0.61,0.05,0.05,0.00,0.00,0.81,0.81,14.97,0.24,15.02,0.27,-0.05,-0.05
23276732,0.00,0.00,0.00,-0.56,0.05,0.05,0.00,0.00,0.81,0.81,14.97,0.24,15.02,0.27,-0.05,-0.05
23307349,0.00,0.00,0.00,-0.38,0.05,0.05,0.00,0.00,0.81,0.81,14.97,0.24,15.02,0.27,-0.05,-0.05
23317570,0.00,0.00,0.00,-0.32,0.01,0.01,0.00,0.00,0.17,0.17,14.97,0.24,15.02,0.27,-0.03,-0.03
23327896,0.00,0.00,0.00,-0.44,0.01,0.01,0.00,0.00,0.17,0.17,14.97,0.24,15.02,0.27,-0.02,-0.02
23338097,0.00,0.00,0.00,-0.42,0.01,0.01,0.00,0.00,0.17,0.17,14.97,0.24,15.02,0.27,-0.01,-0.01
23379023,0.00,0.00,0.04,-0.33,0.01,0.01,3.31,0.00,-0.64,0.17,14.97,0.24,15.02,0.27,3.30,-0.01
23389401,0.00,0.00,0.04,-0.16,0.00,0.00,3.31,0.00,0.00,0.00,14.97,0.24,15.02,0.27,3.31,-0.00
23399622,0.00,0.00,0.04,-0.05,0.00,0.00,3.31,0.00,0.00,0.00,14.97,0.24,15.02,0.27,3.31,-0.00
23409793,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,14.97,0.25,15.02,0.27,3.31,-0.00
23452505,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,14.97,0.25,15.02,0.27,-0.00,-0.00
23462715,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,14.97,0.25,15.02,0.27,-0.00,-0.00
23472919,0.00,0.00,0.00,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,14.97,0.25,15.02,0.27,-0.00,-0.00
23483157,0.00,0.00,0.00,-0.11,0.00,0.00,0.00,0.00,0.00,0.00,14.97,0.25,15.02,0.27,-0.00,-0.00
23525892,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,14.97,0.25,15.02,0.27,-0.00,-0.00
23536151,0.00,0.00,0.00,-0.05,0.01,0.01,0.00,0.00,0.17,0.17,14.97,0.25,15.02,0.27,-0.01,-0.01
23546332,0.00,0.00,0.00,-0.01,0.01,0.01,0.00,0.00,0.17,0.17,14.97,0.25,15.02,0.27,-0.01,-0.01
23556498,0.00,0.00,0.00,-0.05,0.01,0.01,0.00,0.00,0.17,0.17,14.97,0.25,15.02,0.27,-0.01,-0.01
23589115,0.00,0.00,0.00,-0.17,0.01,0.01,0.00,0.00,0.17,0.17,14.97,0.25,15.02,0.27,-0.01,-0.01
23599311,0.00,0.00,0.00,-0.20,0.05,0.05,0.00,0.00,0.81,0.81,14.97,0.25,15.02,0.27,-0.04,-0.04
23609656,0.00,0.00,0.00,-0.16,0.05,0.05,0.00,0.00,0.81,0.81,14.97,0.25,15.02,0.27,-0.05,-0.05
23619878,0.00,0.00,0.00,-0.23,0.05,0.05,0.00,0.00,0.81,0.81,14.97,0.25,15.02,0.27,-0.05,-0.05
23660795,0.00,0.00,0.00,-0.23,0.05,0.05,0.00,0.00,0.81,0.81,14.97,0.25,15.02,0.27,-0.05,-0.05
23671178,0.00,0.00,0.01,-0.23,0.05,0.05,0.00,0.86,0.81,0.58,14.97,0.25,15.02,0.27,-0.05,0.81
23681385,0.00,0.00,0.01,-0.35,0.05,0.05,0.00,0.86,0.81,0.58,14.97,0.25,15.02,0.27,-0.05,0.81
23691641,0.00,0.00,0.01,-0.39,0.05,0.05,0.00,0.86,0.81,0.58,14.97,0.25,15.02,0.27,-0.05,0.81
23732505,0.00,0.00,0.00,-0.40,0.05,0.05,0.00,0.00,0.81,0.81,14.97,0.25,15.02,0.27,-0.05,-0.05
23742878,0.00,0.00,0.00,-0.42,0.12,0.12,0.00,0.00,1.83,1.83,14.97,0.25,15.02,0.27,-0.10,-0.10
23753111,0.00,0.00,0.01,-0.41,0.12,0.12,1.33,0.00,1.50,1.83,14.97,0.25,15.02,0.27,1.22,-0.11
23763311,0.00,0.00,0.01,-0.36,0.12,0.12,1.33,0.00,1.50,1.83,14.97,0.25,15.02,0.27,1.21,-0.12
23814306,0.00,0.00,0.00,-0.65,0.12,0.12,0.00,0.00,1.83,1.83,14.97,0.25,15.02,0.27,-0.12,-0.12
23824680,0.00,0.00,0.00,-0.65,0.22,0.22,0.00,0.00,3.27,3.28,14.97,0.25,15.02,0.27,-0.18,-0.18
23834907,0.00,0.00,0.00,-0.55,0.22,0.22,0.00,0.00,3.27,3.28,14.97,0.25,15.02,0.27,-0.21,-0.21
23845102,0.00,0.00,0.00,-0.29,0.22,0.22,0.00,0.00,3.27,3.28,14.97,0.25,15.02,0.27,-0.21,-0.21
23875740,0.00,0.00,0.00,-0.55,0.22,0.22,0.00,0.00,3.27,3.28,14.97,0.25,15.02,0.27,-0.22,-0.22
23886095,0.01,0.00,0.00,-0.39,0.34,0.34,0.00,0.00,5.10,5.12,14.97,0.25,15.02,0.27,-0.30,-0.30
23896307,0.01,0.00,0.00,-0.49,0.34,0.34,0.00,0.00,5.10,5.12,14.97,0.25,15.02,0.27,-0.32,-0.32
23906517,0.01,0.00,0.00,-0.63,0.34,0.34,0.00,0.00,5.10,5.12,14.97,0.25,15.02,0.27,-0.33,-0.33
23947585,0.01,0.00,0.03,-1.05,0.34,0.34,3.07,0.00,4.34,5.12,14.97,0.25,15.02,0.27,2.72,-0.34
23957795,0.01,0.00,0.03,-0.80,0.34,0.34,3.07,0.00,4.34,5.12,14.97,0.25,15.02,0.27,2.72,-0.34
23969876,0.01,0.00,0.03,-0.71,0.34,0.34,3.07,0.00,4.34,5.12,14.97,0.25,15.02,0.27,2.72,-0.34
23980064,0.01,0.00,0.00,-0.86,0.34,0.34,0.00,0.00,5.10,5.12,14.97,0.25,15.02,0.27,-0.34,-0.34
24020867,0.01,0.00,0.00,-0.78,0.34,0.34,0.00,0.00,5.10,5.12,14.97,0.25,15.02,0.27,-0.34,-0.34
24031235,0.01,0.00,0.00,-0.88,0.49,0.49,0.00,0.00,7.35,7.38,14.97,0.25,15.02,0.27,-0.44,-0.44
24041470,0.01,0.00,0.00,-0.87,0.49,0.49,0.00,0.00,7.35,7.38,14.97,0.25,15.02,0.27,-0.47,-0.47
24051736,0.01,0.00,0.00,-0.85,0.49,0.49,0.00,0.00,7.35,7.38,14.97,0.25,15.02,0.27,-0.48,-0.48
24092784,0.01,0.00,0.04,-0.77,0.66,0.66,3.46,0.00,9.08,9.98,14.96,0.25,15.02,0.27,2.86,-0.60
24103127,0.01,0.00,0.04,-0.72,0.66,0.66,3.46,0.00,9.08,9.98,14.96,0.25,15.02,0.27,2.82,-0.64
24113346,0.01,0.00,0.04,-0.42,0.66,0.66,3.46,0.00,9.08,9.98,14.96,0.25,15.02,0.27,2.81,-0.66
24123557,0.01,0.00,0.04,-0.48,0.66,0.66,3.46,0.00,9.07,9.98,14.96,0.25,15.02,0.27,2.80,-0.66
24154140,0.01,0.00,0.00,-0.89,0.66,0.66,0.00,0.00,9.94,9.98,14.96,0.25,15.02,0.27,-0.66,-0.66
24164347,0.01,0.00,0.00,-0.88,0.66,0.66,0.00,0.00,9.94,9.98,14.96,0.25,15.02,0.27,-0.66,-0.66
24174570,0.01,0.00,0.00,-0.79,0.66,0.66,0.00,0.00,9.94,9.98,14.96,0.25,15.02,0.27,-0.66,-0.66
24184827,0.01,0.00,0.00,-0.74,0.66,0.66,0.00,0.00,9.94,9.98,14.96,0.25,15.02,0.27,-0.66,-0.66
24237881,0.02,0.00,0.04,-0.71,0.86,0.86,3.49,0.00,9.06,9.98,14.96,0.25,15.02,0.27,2.82,-0.66
24248333,0.02,0.00,0.04,-0.58,0.86,0.86,3.49,0.00,12.04,12.96,14.96,0.25,15.02,0.27,2.70,-0.79
24258604,0.02,0.00,0.05,-0.35,0.86,0.86,3.49,0.90,12.03,12.72,14.96,0.25,15.02,0.27,2.65,0.06
24268787,0.02,0.00,0.05,-0.11,0.86,0.86,3.49,0.90,12.03,12.72,14.96,0.25,15.02,0.27,2.63,0.04
24301375,0.02,0.00,0.00,-0.50,0.86,0.86,0.00,0.00,12.91,12.72,14.96,0.25,15.02,0.27,-0.86,0.03
24311723,0.02,0.00,0.00,-0.67,1.09,1.09,0.00,0.00,16.27,16.33,14.96,0.25,15.02,0.27,-1.00,-1.00
24321969,0.02,0.00,0.00,-0.88,1.09,1.09,0.00,0.00,16.27,16.33,14.96,0.25,15.02,0.27,-1.06,-1.06
24332162,0.02,0.00,0.00,-0.93,1.09,1.09,0.00,0.00,16.27,16.33,14.96,0.25,15.02,0.27,-1.08,-1.08
24373068,0.03,0.00,0.04,-0.74,1.33,1.33,3.86,0.00,15.29,16.33,14.96,0.25,15.02,0.27,2.77,-1.09
24383474,0.03,0.00,0.04,-0.68,1.33,1.33,3.86,0.00,18.98,20.03,14.96,0.25,15.02,0.27,2.61,-1.24
24393683,0.03,0.00,0.04,-0.51,1.33,1.33,3.86,0.00,18.98,20.03,14.96,0.25,15.02,0.27,2.56,-1.30
24403877,0.03,0.00,0.04,-0.55,1.33,1.33,3.86,0.00,18.98,20.03,14.96,0.25,15.01,0.27,2.53,-1.32
24444756,0.03,0.00,0.00,-0.06,1.33,1.33,0.00,0.00,19.96,20.03,14.96,0.25,15.01,0.27,-1.33,-1.33
24454966,0.03,0.00,0.00,0.04,1.33,1.33,0.00,0.00,19.96,20.03,14.96,0.25,15.01,0.27,-1.33,-1.33
24465160,0.03,0.00,0.00,0.01,1.33,1.33,0.00,0.00,19.96,20.03,14.96,0.25,15.01,0.27,-1.33,-1.33
24475369,0.03,0.00,0.00,-0.11,1.33,1.33,0.00,0.00,19.96,20.03,14.96,0.25,15.01,0.27,-1.33,-1.33
24516364,0.03,0.00,0.04,-0.94,1.60,1.60,3.51,0.00,19.06,20.03,14.95,0.25,15.01,0.27,2.17,-1.33
24526727,0.03,0.00,0.04,-0.83,1.60,1.60,3.51,0.00,23.05,24.04,14.95,0.26,15.01,0.27,2.00,-1.50
24536938,0.03,0.00,0.04,-0.78,1.60,1.60,3.51,0.00,23.05,24.04,14.95,0.26,15.01,0.27,1.94,-1.57
24547130,0.03,0.00,0.04,-0.63,1.60,1.60,3.51,0.00,23.05,24.04,14.95,0.26,15.01,0.27,1.92,-1.59
24577787,0.03,0.00,0.02,-0.35,1.60,1.60,0.00,1.63,23.94,23.60,14.95,0.26,15.01,0.27,-1.60,0.03
24588035,0.04,0.00,0.02,-0.43,1.89,1.89,0.00,1.63,23.94,23.60,14.95,0.26,15.01,0.27,-1.60,0.03
24598431,0.04,0.00,0.02,-0.54,1.89,1.89,0.00,1.63,28.31,27.99,14.95,0.26,15.01,0.27,-1.79,-0.15
24608639,0.04,0.00,0.02,-0.51,1.89,1.89,0.00,1.63,28.31,27.99,14.95,0.26,15.01,0.27,-1.85,-0.22
24659672,0.04,0.00,0.00,-0.18,1.89,1.89,0.00,0.00,28.31,28.43,14.95,0.26,15.01,0.27,-1.89,-1.89
24670031,0.04,0.00,0.04,-0.13,1.89,1.89,3.40,0.00,27.44,28.43,14.95,0.26,15.01,0.27,1.51,-1.89
24680247,0.04,0.00,0.04,-0.27,1.89,1.89,3.40,0.00,27.44,28.43,14.95,0.26,15.01,0.27,1.51,-1.89
24690470,0.04,0.00,0.04,-0.45,1.89,1.89,3.40,0.00,27.44,28.43,14.95,0.26,15.01,0.27,1.51,-1.89
24731304,0.05,0.00,0.00,-0.58,2.20,2.20,0.00,0.00,28.31,28.43,14.95,0.26,15.01,0.27,-1.89,-1.89
24741715,0.05,0.00,0.00,-0.57,2.20,2.20,0.00,0.00,32.94,33.07,14.95,0.26,15.01,0.27,-2.09,-2.09
24751919,0.05,0.00,0.00,-0.16,2.20,2.20,0.00,0.00,32.93,33.07,14.95,0.26,15.01,0.27,-2.16,-2.16
24762112,0.05,0.00,0.00,-0.39,2.20,2.20,0.00,0.00,32.93,33.07,14.95,0.26,15.01,0.27,-2.19,-2.19
24802924,0.05,0.00,0.00,-0.24,2.20,2.20,0.00,0.00,32.93,33.07,14.95,0.26,15.01,0.27,-2.20,-2.20
24813363,0.05,0.00,0.00,-0.27,2.53,2.53,0.00,0.00,37.86,38.01,14.95,0.26,15.01,0.27,-2.41,-2.41
24823639,0.05,0.00,0.00,-0.25,2.53,2.53,0.00,0.00,37.86,38.01,14.95,0.26,15.01,0.27,-2.49,-2.49
24833994,0.05,0.00,0.00,-0.37,2.53,2.53,0.00,0.00,37.86,38.01,14.95,0.26,15.01,0.27,-2.52,-2.52
24875067,0.05,0.00,0.05,0.20,2.53,2.53,3.05,1.82,37.07,37.53,14.95,0.26,15.01,0.27,0.52,-0.72
24885446,0.06,0.00,0.05,0.02,2.88,2.88,3.05,1.82,42.25,42.73,14.95,0.26,15.01,0.27,0.30,-0.94
24895639,0.06,0.00,0.02,-0.28,2.88,2.88,0.00,1.82,43.03,42.73,14.95,0.26,15.01,0.27,-2.83,-1.02
24905829,0.06,0.00,0.02,-0.45,2.88,2.88,0.00,1.82,43.03,42.73,14.95,0.26,15.01,0.27,-2.86,-1.05
24946651,0.06,0.00,0.00,-0.41,2.88,2.88,0.00,0.00,43.03,43.21,14.95,0.26,15.01,0.27,-2.88,-2.88
24956842,0.06,0.00,0.00,-0.48,2.88,2.88,0.00,0.00,43.03,43.21,14.95,0.26,15.01,0.27,-2.88,-2.88
24967092,0.06,0.00,0.00,-0.52,2.88,2.88,0.00,0.00,43.03,43.21,14.95,0.26,15.01,0.27,-2.88,-2.88
24977363,0.06,0.00,0.00,-0.47,2.88,2.88,0.00,0.00,43.03,43.21,14.95,0.26,15.01,0.27,-2.88,-2.88
25018431,0.06,0.00,0.03,-0.29,2.88,2.88,3.01,0.00,42.26,43.21,14.95,0.26,15.01,0.27,0.13,-2.88
25028642,0.07,0.00,0.03,-0.35,3.24,3.24,3.01,0.00,42.26,43.21,14.95,0.26,15.01,0.27,0.13,-2.88
25039002,0.07,0.00,0.03,-0.35,3.24,3.24,3.01,0.00,47.69,48.67,14.95,0.26,15.01,0.27,-0.10,-3.11
25049434,0.07,0.00,0.03,-0.20,3.24,3.24,3.01,0.00,47.69,48.67,14.95,0.26,15.01,0.27,-0.19,-3.19
25090533,0.08,0.00,0.00,-0.26,3.62,3.62,0.00,0.00,48.46,48.67,14.95,0.26,15.01,0.27,-3.24,-3.24
25100872,0.08,0.00,0.00,-0.27,3.62,3.62,0.00,0.00,54.07,54.29,14.95,0.26,15.01,0.27,-3.48,-3.48
25111072,0.08,0.00,0.00,-0.44,3.62,3.62,0.00,0.00,54.07,54.29,14.95,0.26,15.01,0.27,-3.57,-3.57
25121295,0.08,0.00,0.00,-0.47,3.62,3.62,0.00,0.00,54.07,54.29,14.95,0.26,15.01,0.27,-3.60,-3.60
25162131,0.08,0.00,0.00,-0.46,3.62,3.62,0.00,0.00,54.07,54.29,14.95,0.26,15.01,0.27,-3.62,-3.62
25172604,0.09,0.00,0.05,-0.52,4.01,4.01,0.00,4.38,59.93,59.01,14.95,0.26,15.01,0.27,-3.86,0.52
25182931,0.09,0.00,0.08,-0.55,4.01,4.01,3.06,4.38,59.93,59.01,14.95,0.26,15.01,0.27,-3.96,0.43
25193144,0.09,0.00,0.08,-0.44,4.01,4.01,3.06,4.38,59.14,59.01,14.95,0.26,15.01,0.27,-0.93,0.39
25233988,0.09,0.00,0.00,-0.49,4.01,4.01,0.00,0.00,59.14,60.17,14.95,0.26,15.01,0.27,-0.95,-4.01
25244255,0.09,0.00,0.00,-0.64,4.01,4.01,0.00,0.00,59.93,60.18,14.95,0.26,15.01,0.27,-4.01,-4.01
25254478,0.09,0.00,0.00,-0.47,4.01,4.01,0.00,0.00,59.93,60.18,14.95,0.26,15.01,0.27,-4.01,-4.01
25264676,0.09,0.00,0.00,-0.32,4.01,4.01,0.00,0.00,59.93,60.18,14.95,0.26,15.01,0.27,-4.01,-4.01
25295299,0.09,0.00,0.00,-0.23,4.01,4.01,0.00,0.00,59.93,60.18,14.95,0.26,15.01,0.27,-4.01,-4.01
25305760,0.09,0.00,0.00,-0.18,4.41,4.41,0.00,0.00,59.93,60.18,14.95,0.26,15.01,0.27,-4.01,-4.01
25316142,0.09,0.00,0.00,-0.29,4.41,4.41,0.00,0.00,65.96,66.23,14.95,0.26,15.01,0.27,-4.26,-4.26
25326358,0.09,0.00,0.00,-0.42,4.41,4.41,0.00,0.00,65.96,66.23,14.95,0.26,15.01,0.27,-4.36,-4.36
25377454,0.10,0.00,0.03,-0.39,4.82,4.82,3.13,0.00,65.17,66.24,14.95,0.26,15.01,0.27,-1.28,-4.41
25387812,0.10,0.00,0.03,-0.48,4.82,4.82,3.13,0.00,71.32,72.42,14.95,0.26,15.02,0.27,-1.54,-4.67
