t,v_ref,w_ref,v,w,omega_L,omega_R,u_L,u_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
47340706,0.30,0.00,0.25,0.42,11.58,11.64,16.19,14.58,11.58,11.64,17.09,2.59,15.69,2.49,-3.71,-3.67
47361535,0.30,0.00,0.27,-0.17,12.14,13.40,14.23,14.42,12.14,13.40,17.09,2.59,15.69,2.49,-3.72,-1.45
47392974,0.30,0.00,0.31,-0.53,15.59,13.40,11.82,13.68,15.59,13.40,17.09,2.59,15.69,2.49,2.66,-0.61
47414066,0.30,0.00,0.31,-0.70,15.59,13.30,11.57,14.03,15.59,13.30,17.09,2.59,15.69,2.49,3.36,-0.51
47435297,0.00,0.00,0.29,-0.51,13.77,13.30,0.00,0.00,13.77,13.30,17.09,2.59,15.69,2.49,1.96,-0.65
47456349,0.00,0.00,0.27,0.10,13.77,11.74,0.00,0.00,13.77,11.74,17.09,2.60,15.69,2.49,9.43,6.61
47487752,0.00,0.00,0.27,0.38,13.77,11.74,0.00,0.00,13.77,11.74,17.08,2.61,15.69,2.50,13.19,11.04
47508685,0.00,0.00,0.21,0.45,8.02,11.74,0.00,0.00,8.02,11.74,17.08,2.62,15.69,2.51,7.80,11.48
47529791,0.00,0.00,0.21,0.35,8.02,11.74,0.00,0.00,8.02,11.74,17.08,2.62,15.69,2.51,7.94,11.64
47550819,0.00,0.00,0.21,0.07,8.02,11.74,0.00,0.00,8.02,11.74,17.08,2.62,15.68,2.52,7.99,11.70
47571860,0.00,0.00,0.21,0.11,8.02,11.74,0.00,0.00,8.02,11.74,17.08,2.62,15.68,2.53,8.01,11.73
47592924,0.00,0.00,0.21,0.01,8.02,11.74,0.00,0.00,8.02,11.74,17.07,2.63,15.68,2.53,8.01,11.73
47614049,0.00,0.00,0.21,-0.04,8.02,11.74,0.00,0.00,8.02,11.74,17.07,2.63,15.68,2.54,8.01,11.74
47635237,0.00,0.00,0.21,-0.01,8.02,11.74,0.00,0.00,8.02,11.74,17.07,2.63,15.68,2.55,8.02,11.74
47656357,0.00,0.00,0.21,0.02,8.02,11.74,0.00,0.00,8.02,11.74,17.07,2.64,15.67,2.55,8.02,11.74
47677404,0.00,0.00,0.21,0.01,8.02,11.74,0.00,0.00,8.02,11.74,17.07,2.64,15.67,2.56,8.02,11.74
47698492,0.00,0.00,0.21,0.01,8.02,11.74,0.00,0.00,8.02,11.74,17.07,2.64,15.67,2.57,8.02,11.74
47719277,-0.30,0.00,0.21,0.01,8.02,11.74,-34.97,-35.02,8.02,11.74,17.07,2.65,15.67,2.57,8.02,11.74
47750667,-0.30,0.00,0.07,-0.01,8.02,-1.74,-28.86,-28.83,8.02,-1.74,17.16,2.67,15.75,2.59,34.39,24.62
47771887,-0.30,0.00,-0.22,0.61,-1.94,-18.63,-15.53,-17.66,-1.94,-1.74,17.19,2.67,15.79,2.59,26.01,26.18
47793018,-0.30,0.00,-0.53,0.73,-24.47,-25.11,-2.08,-4.63,-24.47,-18.63,17.19,2.67,15.79,2.58,-4.38,2.81
47824686,-0.30,0.00,-0.51,1.72,-26.99,-20.27,-1.40,-7.43,-26.99,-20.27,17.18,2.73,15.78,2.61,-22.90,-11.60
47845781,-0.30,0.00,-0.35,1.61,-12.71,-20.27,-8.11,-13.75,-12.71,-20.27,17.17,2.73,15.77,2.63,-10.32,-12.39
47866792,-0.30,0.00,-0.35,0.39,-12.71,-20.27,-10.25,-11.61,-12.71,-20.27,17.17,2.74,15.76,2.63,-6.70,-8.68
47898407,-0.30,0.00,-0.35,-0.77,-12.71,-20.27,-12.08,-9.78,-12.71,-20.27,17.16,2.74,15.75,2.65,-1.88,-9.82
47919686,-0.30,0.00,-0.20,-0.31,-12.71,-5.93,-18.02,-16.92,-12.71,-5.93,17.16,2.74,15.75,2.65,-1.09,4.09
47940833,-0.30,0.00,-0.20,0.48,-12.71,-5.93,-16.64,-18.31,-12.71,-5.93,17.17,2.74,15.76,2.65,2.96,8.45
47972555,-0.30,0.00,-0.14,0.78,-4.70,-8.16,-18.75,-21.48,-4.70,-8.16,17.18,2.73,15.78,2.64,13.14,11.62
47993635,-0.30,0.00,-0.25,0.27,-14.99,-8.16,-14.95,-15.88,-14.99,-8.16,17.19,2.73,15.79,2.63,3.43,12.69
48014787,-0.30,0.00,-0.33,0.17,-14.99,-15.82,-11.63,-12.21,-14.99,-15.82,17.19,2.73,15.79,2.63,1.23,1.89
48046594,-0.30,0.00,-0.38,0.44,-18.11,-17.36,-8.55,-11.04,-18.11,-17.36,17.18,2.74,15.79,2.64,-7.81,-5.15
48067669,-0.30,0.00,-0.33,-0.02,-13.72,-17.36,-11.72,-11.88,-13.72,-17.36,17.18,2.74,15.78,2.64,-4.52,-5.89
48088754,-0.30,0.00,-0.26,-0.28,-13.72,-10.87,-15.24,-14.28,-13.72,-10.87,17.17,2.74,15.78,2.64,-2.93,0.86
48120489,-0.30,0.00,-0.21,0.09,-8.50,-10.87,-16.98,-17.31,-8.50,-10.87,17.18,2.74,15.79,2.64,7.24,4.98
48141735,-0.30,0.00,-0.19,0.63,-8.50,-8.85,-16.97,-19.16,-8.50,-10.87,17.18,2.74,15.79,2.64,8.02,5.90
48162837,-0.30,0.00,-0.24,0.32,-13.71,-8.85,-15.14,-16.24,-13.71,-8.85,17.19,2.74,15.80,2.63,3.09,9.44
48194582,-0.30,0.00,-0.33,0.31,-15.70,-14.62,-11.61,-12.69,-15.70,-14.62,17.19,2.74,15.80,2.63,-2.56,-0.35
48215781,-0.30,0.00,-0.33,0.92,-15.70,-14.67,-9.85,-14.40,-15.70,-14.67,17.18,2.74,15.80,2.63,-3.53,-1.40
48236879,-0.30,0.00,-0.30,0.77,-13.43,-14.67,-11.34,-14.98,-13.43,-14.67,17.18,2.74,15.80,2.63,-2.73,-0.68
48268613,-0.30,0.00,-0.25,0.23,-13.43,-10.10,-14.84,-15.64,-13.43,-10.10,17.18,2.74,15.80,2.63,0.04,5.16
48289711,-0.30,0.00,-0.22,-0.30,-10.16,-10.10,-17.27,-16.20,-10.16,-10.10,17.18,2.74,15.80,2.63,4.18,5.40
48310871,-0.30,0.00,-0.24,-0.44,-10.16,-12.27,-16.53,-14.97,-10.16,-12.27,17.19,2.74,15.81,2.62,6.03,3.68
48342635,-0.30,0.00,-0.29,-0.03,-12.31,-14.35,-14.79,-14.74,-12.31,-14.35,17.19,2.73,15.81,2.62,3.07,0.60
48363723,-0.30,0.00,-0.32,0.51,-15.07,-14.35,-11.66,-13.45,-15.07,-14.35,17.19,2.73,15.81,2.62,-0.06,0.47
48384788,-0.30,0.00,-0.32,0.78,-15.07,-14.35,-10.71,-14.40,-15.07,-14.35,17.19,2.73,15.81,2.62,-2.18,-0.40
48416451,-0.30,0.00,-0.28,0.61,-14.63,-11.35,-13.04,-15.21,-14.63,-11.35,17.18,2.74,15.81,2.62,-2.15,3.50
48437970,0.00,0.00,-0.25,-0.05,-11.73,-11.18,0.00,0.00,-14.63,-11.35,17.18,2.74,15.82,2.61,-1.80,3.73
48459411,0.00,0.00,-0.25,-0.41,-11.73,-11.18,0.00,0.00,-11.73,-11.18,17.18,2.74,15.81,2.62,-7.01,-5.64
48491053,0.00,0.00,-0.25,-0.23,-11.73,-11.18,0.00,0.00,-11.73,-11.18,17.18,2.75,15.81,2.63,-11.09,-10.43
48512330,0.00,0.00,-0.25,0.08,-11.73,-11.18,0.00,0.00,-11.73,-11.18,17.18,2.76,15.81,2.63,-11.50,-10.91
48533517,0.00,0.00,-0.25,0.45,-11.73,-11.18,0.00,0.00,-11.73,-11.18,17.17,2.77,15.81,2.64,-11.65,-11.08
48554749,0.00,0.00,-0.25,0.03,-11.73,-11.18,0.00,0.00,-11.73,-11.18,17.17,2.77,15.81,2.65,-11.70,-11.15
48586420,0.00,0.00,-0.25,0.36,-11.73,-11.18,0.00,0.00,-11.73,-11.18,17.17,2.79,15.80,2.66,-11.73,-11.18
48607649,0.00,0.00,-0.25,0.02,-11.73,-11.18,0.00,0.00,-11.73,-11.18,17.17,2.79,15.80,2.66,-11.73,-11.18
48629078,0.00,0.00,-0.25,0.13,-11.73,-11.18,0.00,0.00,-11.73,-11.18,17.16,2.80,15.80,2.67,-11.73,-11.18
48650336,0.00,0.00,-0.25,0.13,-11.73,-11.18,0.00,0.00,-11.73,-11.18,17.16,2.81,15.80,2.68,-11.73,-11.18
48681958,0.00,0.00,-0.25,0.15,-11.73,-11.18,0.00,0.00,-11.73,-11.18,17.16,2.82,15.79,2.69,-11.73,-11.18
48703212,0.00,0.00,-0.25,0.00,-11.73,-11.18,0.00,0.00,-11.73,-11.18,17.16,2.83,15.79,2.69,-11.73,-11.18
48724410,0.00,0.00,-0.25,-0.02,-11.73,-11.18,0.00,0.00,-11.73,-11.18,17.15,2.83,15.79,2.70,-11.73,-11.18
48745425,0.25,-2.50,-0.25,-0.01,-11.73,-11.18,41.00,23.20,-11.73,-11.18,17.15,2.84,15.79,2.71,-11.73,-11.18
48777017,0.25,-2.50,0.03,-0.19,1.55,1.56,28.82,11.64,1.55,1.56,17.26,2.86,15.82,2.72,-26.20,-11.20
48798084,0.25,-2.50,0.51,-1.03,45.93,1.56,7.10,-7.15,51.68,1.56,17.22,2.92,15.82,2.72,23.26,-10.49
48819046,0.25,-2.50,0.38,-1.06,23.95,11.72,2.20,-11.52,45.93,1.56,17.20,2.99,15.82,2.72,30.99,1.64
48839998,0.25,-2.50,0.38,-0.93,23.95,11.72,12.66,-1.92,23.95,11.72,17.20,3.01,15.83,2.73,17.06,19.03
48871409,0.25,-2.50,0.38,-2.54,23.95,11.72,9.85,0.90,23.95,11.72,17.18,3.04,15.83,2.74,13.85,12.59
48892400,0.25,-2.50,0.38,-1.97,23.95,11.72,10.04,0.70,23.95,11.72,17.17,3.06,15.83,2.75,13.89,11.60
48913217,0.25,-2.50,0.19,-1.12,6.20,11.72,19.92,7.02,6.20,11.72,17.17,3.05,15.82,2.76,-3.85,11.23
48934058,0.25,-2.50,0.19,-0.93,6.20,11.72,20.76,6.18,6.20,11.72,17.18,3.05,15.82,2.76,-10.09,7.10
48954943,0.25,-2.50,0.19,-1.82,6.20,11.72,19.22,7.72,6.20,11.72,17.19,3.05,15.82,2.76,-12.92,6.11
48986565,0.25,-2.50,0.13,-3.55,8.67,3.11,18.98,13.56,8.67,3.11,17.21,3.04,15.82,2.76,-10.39,-8.02
49007464,0.25,-2.50,0.22,-3.92,17.22,3.11,14.43,10.31,17.22,3.11,17.21,3.03,15.82,2.76,-1.79,-9.56
49028368,0.25,-2.50,0.24,-3.37,18.76,3.11,14.69,8.64,18.76,3.11,17.20,3.04,15.83,2.76,2.64,-8.07
49059850,0.25,-2.50,0.26,-1.96,16.50,7.44,16.21,5.23,16.50,7.44,17.20,3.04,15.83,2.76,0.65,0.61
49080776,0.25,-2.50,0.26,-1.58,16.50,7.44,16.72,4.73,16.50,7.44,17.20,3.04,15.83,2.76,0.42,1.63
49101638,0.25,-2.50,0.23,-2.38,13.75,7.44,18.09,5.86,13.75,7.44,17.20,3.04,15.83,2.76,-2.74,2.32
49122480,0.25,-2.50,0.23,-3.06,13.75,7.44,15.54,8.42,13.75,7.44,17.20,3.04,15.83,2.76,-3.75,1.85
49153828,0.25,-2.50,0.23,-3.45,14.37,7.44,14.58,8.81,14.37,7.44,17.21,3.03,15.83,2.76,-0.83,-0.84
49174899,0.25,-2.50,0.22,-3.28,15.43,5.11,15.45,9.09,15.43,5.11,17.21,3.04,15.83,2.76,0.62,-3.50
49195870,0.25,-2.50,0.22,-2.93,15.27,5.11,16.07,8.47,15.43,5.11,17.21,3.04,15.83,2.76,0.22,-3.80
49227277,0.25,-2.50,0.22,-2.10,15.27,5.11,17.59,7.10,15.27,5.11,17.21,3.03,15.83,2.76,-1.64,-2.55
49248258,0.25,-2.50,0.21,-1.92,14.09,5.11,18.44,7.33,14.09,5.11,17.21,3.03,15.83,2.76,-3.25,-2.19
49269292,0.25,-2.50,0.39,-2.23,30.87,5.31,10.15,0.12,30.87,5.31,17.20,3.05,15.83,2.76,12.83,-2.01
49290169,0.25,-2.50,0.34,-2.55,26.41,5.31,11.63,2.71,26.41,5.31,17.19,3.07,15.83,2.76,13.36,2.55
49321684,0.25,-2.50,0.21,-2.48,14.13,5.31,17.36,8.19,14.13,5.31,17.18,3.09,15.83,2.76,-1.31,-0.86
49342516,0.25,-2.50,0.21,-2.13,14.13,5.31,17.97,7.57,14.13,5.31,17.18,3.08,15.83,2.76,-2.52,-2.13
49363368,0.25,-2.50,0.17,-2.24,10.28,5.31,19.53,9.54,10.28,5.31,17.18,3.08,15.83,2.76,-7.21,-2.21
49394884,0.25,-2.50,0.22,-2.76,15.06,5.31,16.45,8.25,15.06,5.31,17.19,3.07,15.83,2.75,-2.25,-3.14
49415939,0.25,-2.50,0.20,-2.91,15.06,3.68,16.93,9.26,15.06,3.68,17.19,3.07,15.83,2.75,-1.71,-4.64
49436773,0.25,-2.50,0.23,-2.88,17.33,3.68,15.94,8.18,17.33,3.68,17.19,3.07,15.83,2.75,0.46,-5.23
49468274,0.25,-2.50,0.22,-2.82,16.57,3.68,16.39,8.42,16.57,3.68,17.19,3.07,15.84,2.75,0.21,-4.75
49489236,0.25,-2.50,0.25,-2.22,16.57,6.56,15.77,6.41,16.57,6.56,17.19,3.07,15.84,2.75,0.19,-1.86
49510115,0.25,-2.50,0.23,-2.13,14.92,6.56,16.81,6.88,14.92,6.56,17.19,3.07,15.84,2.75,-1.08,-0.59
49531002,0.25,-2.50,0.22,-2.16,13.81,6.56,17.49,7.21,14.92,6.56,17.19,3.07,15.84,2.75,-1.59,-0.42
49562410,0.25,-2.50,0.22,-2.35,13.81,6.56,17.16,7.55,13.81,6.56,17.20,3.07,15.84,2.75,-3.34,-0.83
49583282,0.25,-2.50,0.22,-2.61,14.62,5.61,16.77,8.05,14.62,5.61,17.20,3.06,15.84,2.75,-2.54,-1.88
49604192,0.25,-2.50,0.23,-2.69,15.47,5.61,16.24,7.81,15.47,5.61,17.20,3.06,15.84,2.75,-1.45,-2.23
49635628,0.25,-2.50,0.22,-2.94,15.12,5.61,15.96,8.41,15.12,5.61,17.20,3.06,15.84,2.75,-1.04,-2.58
49656454,0.25,-2.50,0.22,-2.58,15.12,5.61,16.59,7.79,15.12,5.61,17.20,3.06,15.84,2.75,-0.92,-2.72
49677339,0.25,-2.50,0.22,-2.28,15.31,5.61,17.02,7.17,15.31,5.61,17.20,3.06,15.84,2.74,-1.07,-2.37
49708824,0.25,-2.50,0.21,-2.18,15.07,4.85,17.77,7.35,15.07,4.85,17.21,3.06,15.84,2.74,-2.34,-2.54
49729657,0.25,-2.50,0.21,-2.21,15.07,4.85,17.62,7.50,15.07,4.85,17.21,3.06,15.84,2.74,-2.57,-2.51
49750500,0.25,-2.50,0.21,-2.34,14.93,4.85,17.44,7.79,14.93,4.85,17.21,3.05,15.84,2.74,-2.69,-2.60
49782154,0.25,-2.50,0.24,-2.40,17.22,5.55,15.99,6.53,17.22,5.55,17.21,3.05,15.84,2.74,0.67,-1.40
49803085,0.25,-2.50,0.23,-2.39,15.77,5.55,16.65,7.19,17.22,5.55,17.21,3.05,15.84,2.74,1.02,-1.14
49823891,0.25,-2.50,0.23,-2.43,15.77,5.55,16.58,7.25,15.77,5.55,17.21,3.05,15.85,2.74,-0.71,-1.46
49844761,0.25,-2.50,0.22,-2.37,15.06,5.55,17.02,7.46,15.06,5.55,17.21,3.05,15.85,2.74,-1.48,-1.61
49876246,0.25,-2.50,0.22,-2.56,14.89,5.55,16.76,7.88,14.89,5.55,17.21,3.05,15.85,2.74,-1.90,-2.14
49897139,0.25,-2.50,0.21,-2.36,14.89,4.76,17.25,8.10,14.89,4.76,17.21,3.05,15.85,2.74,-1.88,-3.04
49918023,0.25,-2.50,0.23,-2.38,16.29,4.76,16.79,7.29,16.29,4.76,17.21,3.05,15.85,2.74,-0.78,-3.23
49949476,0.25,-2.50,0.21,-2.20,14.31,4.76,18.01,7.88,14.31,4.76,17.22,3.04,15.85,2.74,-3.28,-2.99
49970349,0.25,-2.50,0.21,-2.23,14.31,4.76,17.97,7.92,14.31,4.76,17.22,3.04,15.85,2.73,-3.54,-3.07
49991246,0.25,-2.50,0.23,-2.43,16.19,5.64,16.35,7.02,16.19,5.64,17.22,3.04,15.85,2.73,-1.74,-2.24
50022824,0.25,-2.50,0.23,-2.36,15.53,5.64,16.78,7.19,15.53,5.64,17.22,3.04,15.85,2.73,-1.31,-1.60
50043801,0.25,-2.50,0.22,-2.44,15.18,5.64,16.79,7.50,15.53,5.64,17.22,3.04,15.85,2.73,-1.27,-1.57
50064634,0.25,-2.50,0.22,-2.90,15.18,5.64,15.99,8.30,15.18,5.64,17.23,3.03,15.85,2.73,-1.61,-1.75
50085622,0.25,-2.50,0.22,-2.41,15.73,4.84,16.27,7.52,15.73,5.64,17.23,3.03,15.85,2.73,-0.55,-2.32
50117105,0.25,-2.50,0.22,-2.32,15.49,4.84,17.34,7.40,15.49,4.84,17.23,3.03,15.85,2.73,-1.46,-2.67
50137943,0.25,-2.50,0.22,-2.32,15.49,4.84,17.24,7.50,15.49,4.84,17.23,3.03,15.85,2.73,-1.71,-2.60
50158923,0.25,-2.50,0.22,-2.04,15.23,4.84,17.84,7.14,15.23,4.84,17.23,3.03,15.85,2.73,-2.00,-2.64
50190443,0.25,-2.50,0.23,-2.64,16.06,5.47,16.13,7.51,16.06,5.47,17.23,3.03,15.86,2.73,-0.61,-1.95
50211348,0.25,-2.50,0.23,-2.83,15.87,5.47,15.87,7.94,15.87,5.47,17.23,3.03,15.86,2.73,-0.46,-2.00
50232166,0.25,-2.50,0.23,-2.55,15.87,5.47,16.37,7.44,15.87,5.47,17.23,3.03,15.86,2.73,-0.17,-2.30
50263577,0.25,-2.50,0.22,-2.35,14.63,5.47,17.29,7.66,14.63,5.47,17.23,3.02,15.86,2.72,-2.28,-2.15
50284458,0.25,-2.50,0.21,-2.24,14.46,5.17,17.47,7.91,14.46,5.47,17.24,3.02,15.86,2.72,-2.69,-2.17
50305333,0.25,-2.50,0.21,-2.47,14.46,5.17,17.63,7.75,14.46,5.17,17.24,3.02,15.86,2.72,-2.89,-2.64
50336719,0.25,-2.50,0.23,-2.72,16.26,5.17,16.04,7.70,16.26,5.17,17.24,3.02,15.86,2.72,-0.32,-2.55
50357576,0.25,-2.50,0.22,-2.79,15.60,5.17,16.20,8.14,15.60,5.17,17.24,3.02,15.86,2.72,-0.64,-2.54
50378473,0.25,-2.50,0.22,-2.86,15.40,5.17,16.08,8.26,15.60,5.17,17.24,3.02,15.86,2.72,-0.62,-2.81
50409870,0.25,-2.50,0.22,-2.61,15.40,5.21,16.60,7.88,15.40,5.21,17.24,3.02,15.86,2.72,-1.03,-2.77
50430795,0.25,-2.50,0.21,-2.40,14.50,5.21,17.38,7.93,14.50,5.21,17.24,3.01,15.86,2.72,-2.04,-2.71
50451781,0.25,-2.50,0.22,-2.52,14.96,5.21,16.95,7.93,14.50,5.21,17.24,3.01,15.86,2.72,-2.57,-2.71
50483428,0.25,-2.50,0.22,-2.68,14.96,5.59,16.33,8.21,14.96,5.59,17.25,3.01,15.87,2.71,-1.61,-2.52
50504346,0.25,-2.50,0.23,-2.62,15.36,5.59,16.66,7.51,15.36,5.59,17.25,3.01,15.87,2.71,-1.06,-2.59
50525186,0.25,-2.50,0.23,-2.52,16.00,5.59,16.31,7.29,16.00,5.59,17.25,3.01,15.87,2.71,-0.58,-2.17
50556632,0.25,-2.50,0.23,-2.15,15.44,5.59,17.21,6.89,15.44,5.59,17.25,3.01,15.87,2.71,-1.47,-1.51
50577533,0.25,-2.50,0.23,-2.23,15.44,6.02,16.86,6.84,15.44,6.02,17.25,3.00,15.87,2.71,-1.66,-0.94
50598372,0.25,-2.50,0.23,-2.47,15.16,6.02,16.58,7.38,15.16,6.02,17.25,3.00,15.87,2.71,-1.79,-0.86
50619309,0.25,-2.50,0.23,-2.91,15.83,6.02,15.82,8.14,15.16,6.02,17.25,3.00,15.87,2.71,-1.56,-1.17
50650779,0.25,-2.50,0.23,-3.16,15.83,6.02,15.06,8.28,15.83,6.02,17.25,3.00,15.87,2.71,0.37,-2.08
50671763,0.25,-2.50,0.41,-2.94,31.70,6.02,8.22,0.65,15.86,6.02,17.25,3.00,15.87,2.71,0.65,-2.20
50692966,0.25,-2.50,0.32,-2.35,24.73,4.68,13.06,3.39,31.70,4.68,17.24,3.04,15.87,2.71,20.91,1.25
50713870,0.25,-2.50,0.32,-2.41,24.73,4.68,12.93,3.52,24.73,4.68,17.23,3.05,15.87,2.71,12.51,1.28
50745309,0.25,-2.50,0.16,-2.42,10.06,4.68,19.60,10.24,10.06,4.68,17.23,3.06,15.87,2.71,-7.00,-3.07
50766147,0.25,-2.50,0.16,-2.07,10.06,4.68,20.22,9.62,10.06,4.68,17.23,3.06,15.87,2.71,-8.61,-4.64
50787043,0.25,-2.50,0.18,-2.25,12.26,4.68,18.91,8.92,10.06,4.68,17.24,3.05,15.87,2.71,-9.59,-4.83
50818577,0.25,-2.50,0.23,-2.32,17.62,4.01,16.63,6.92,17.62,4.01,17.25,3.05,15.87,2.70,0.05,-3.73
50839442,0.25,-2.50,0.23,-2.19,17.62,4.01,16.87,6.68,17.62,4.01,17.24,3.05,15.87,2.70,0.64,-3.21
50860377,0.25,-2.50,0.24,-2.48,18.04,4.01,16.16,7.01,18.04,4.01,17.24,3.05,15.88,2.70,1.13,-2.87
50881219,0.25,-2.50,0.22,-2.82,16.22,4.01,16.40,8.43,16.22,4.01,17.24,3.05,15.88,2.70,-0.22,-2.95
50912673,0.25,-2.50,0.22,-2.52,14.29,6.20,16.03,6.80,14.29,6.20,17.25,3.05,15.88,2.70,-1.88,-1.00
50933554,0.25,-2.50,0.22,-2.46,14.29,6.20,16.91,7.68,14.29,6.20,17.25,3.05,15.88,2.70,-1.79,-0.75
50954401,0.25,-2.50,0.22,-2.19,14.29,6.20,17.38,7.21,14.29,6.20,17.25,3.04,15.88,2.70,-2.32,-1.21
50975228,0.25,-2.50,0.22,-2.26,14.29,6.20,17.27,7.32,14.29,6.20,17.25,3.04,15.88,2.70,-2.81,-1.08
51006585,0.25,-2.50,0.22,-2.45,15.53,4.50,16.38,7.07,15.53,4.50,17.25,3.04,15.88,2.70,-1.16,-2.66
51027453,0.25,-2.50,0.22,-2.82,15.72,4.50,16.40,8.44,15.72,4.50,17.25,3.04,15.88,2.70,-0.78,-2.61
51048309,0.25,-2.50,0.22,-2.40,15.72,4.50,17.14,7.70,15.72,4.50,17.25,3.04,15.88,2.70,-0.72,-3.45
51079796,0.25,-2.50,0.21,-2.44,15.39,4.50,17.48,7.66,15.39,4.50,17.26,3.04,15.88,2.70,-1.87,-3.21
51100891,0.25,-2.50,0.22,-2.37,15.92,4.50,16.73,7.92,15.92,4.50,17.26,3.03,15.88,2.70,-1.47,-3.18
51121912,0.25,-2.50,0.22,-2.21,15.35,5.21,17.31,7.22,15.35,5.21,17.26,3.03,15.88,2.70,-1.63,-2.62
51142750,0.25,-2.50,0.22,-2.25,15.35,5.21,17.25,7.28,15.35,5.21,17.26,3.03,15.88,2.69,-1.84,-2.23
51174134,0.25,-2.50,0.22,-2.32,15.50,5.21,17.05,7.34,15.50,5.21,17.26,3.03,15.88,2.69,-1.62,-2.13
51195016,0.25,-2.50,0.22,-2.57,15.30,5.21,16.70,7.87,15.30,5.21,17.26,3.03,15.88,2.69,-1.77,-2.13
51215935,0.25,-2.50,0.22,-2.72,15.30,5.45,16.34,8.01,15.30,5.45,17.26,3.03,15.88,2.69,-1.54,-2.22
51237023,0.25,-2.50,0.44,-2.71,35.36,5.45,7.21,-1.16,15.30,5.45,17.26,3.03,15.88,2.69,-1.22,-2.44
51268579,0.25,-2.50,0.34,-2.36,26.29,5.45,11.96,2.37,26.29,5.45,17.24,3.09,15.88,2.69,14.82,3.15
