t,v_ref,w_ref,v,w,omega_L,omega_R,u_L,u_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
46935686,0.30,0.00,0.32,0.10,14.83,15.27,12.93,14.98,14.83,15.27,16.37,0.13,15.97,-0.18,1.69,0.50
46956623,0.30,0.00,0.33,0.29,14.83,15.72,13.02,14.89,14.83,15.27,16.37,0.13,15.97,-0.18,1.76,0.43
46987984,0.30,0.00,0.31,0.08,13.39,15.72,13.46,14.45,13.39,15.72,16.37,0.13,15.97,-0.18,-0.01,1.22
47008736,0.30,0.00,0.32,0.33,13.70,15.63,13.26,14.65,13.70,15.63,16.36,0.13,15.97,-0.18,0.39,1.03
47029476,0.00,5.00,0.32,0.38,13.70,15.64,-10.90,10.90,13.70,15.64,16.37,0.14,15.97,-0.17,15.70,3.38
47060859,0.00,5.00,0.32,0.97,13.70,15.64,-11.56,11.56,13.70,15.64,16.39,0.17,15.96,-0.17,23.97,3.98
47081699,0.00,5.00,0.29,2.07,13.70,13.30,-11.25,11.25,13.70,13.30,16.40,0.19,15.96,-0.17,24.59,1.90
47102557,0.00,5.00,0.07,3.60,-6.73,13.30,-9.58,9.58,-6.73,13.30,16.40,0.19,15.96,-0.16,3.33,3.05
47134041,0.00,5.00,0.05,3.95,-6.73,11.45,-5.70,5.70,-6.73,11.45,16.40,0.19,15.95,-0.16,-0.45,5.14
47154856,0.00,5.00,0.05,3.98,-6.73,11.45,-5.79,5.79,-6.73,11.45,16.40,0.19,15.95,-0.16,-0.76,5.47
47175698,0.00,5.00,0.03,3.08,-5.89,9.13,-6.13,6.13,-5.89,9.13,16.40,0.19,15.95,-0.15,0.19,3.06
47196558,0.00,5.00,0.03,2.46,-5.89,9.13,-8.56,8.56,-5.89,9.13,16.40,0.19,15.95,-0.15,1.76,1.48
47227909,0.00,5.00,0.03,2.36,-5.89,9.13,-10.58,10.58,-5.89,9.13,16.40,0.19,15.95,-0.15,4.30,-1.05
47248784,0.00,5.00,0.01,3.89,-5.89,6.38,-11.03,11.03,-5.89,6.38,16.41,0.18,15.95,-0.16,4.84,-4.34
47269645,0.00,5.00,0.01,4.55,-5.89,6.38,-8.15,8.15,-5.89,6.38,16.41,0.18,15.95,-0.16,3.21,-2.72
47301104,0.00,5.00,0.01,4.82,-5.43,6.38,-6.24,6.24,-5.43,6.38,16.41,0.18,15.95,-0.16,1.20,-0.24
47322300,0.00,5.00,0.04,4.30,-5.43,9.35,-6.35,6.35,-5.43,9.35,16.41,0.18,15.95,-0.16,1.02,2.90
47343172,0.30,0.00,0.02,3.36,-7.59,9.35,16.28,11.63,-7.59,9.35,16.42,0.19,15.95,-0.16,-15.50,-0.37
47364019,0.30,0.00,0.02,1.98,-7.59,9.35,14.79,13.12,-7.59,9.35,16.43,0.20,15.95,-0.16,-19.85,-2.52
47395419,0.30,0.00,-0.01,1.40,-7.59,6.97,12.47,15.44,-7.59,6.97,16.45,0.21,15.96,-0.16,-20.03,-7.98
47416429,0.30,0.00,0.16,1.14,7.98,6.97,12.38,15.52,7.98,6.97,16.45,0.21,15.97,-0.16,-4.42,-8.34
47437183,0.30,0.00,0.23,0.86,7.98,13.56,12.24,15.67,7.98,13.56,16.45,0.21,15.97,-0.17,-4.32,-1.98
47457937,0.30,0.00,0.26,0.37,10.31,14.31,11.77,16.14,7.98,14.31,16.45,0.21,15.97,-0.17,-3.99,-1.61
47489263,0.30,0.00,0.28,0.04,10.31,15.69,11.18,16.73,10.31,15.69,16.45,0.20,15.97,-0.17,-0.98,-0.93
47510012,0.30,0.00,0.28,0.08,10.31,15.69,10.24,17.67,10.31,15.69,16.45,0.20,15.97,-0.17,-0.32,-1.59
47530761,0.30,0.00,0.27,0.11,8.80,16.37,10.32,17.58,8.80,16.37,16.45,0.20,15.97,-0.17,-1.63,-1.10
47562047,0.30,0.00,0.27,0.57,8.80,15.93,11.62,16.28,8.80,15.93,16.46,0.20,15.97,-0.17,-2.66,-0.52
47582780,0.30,0.00,0.27,1.36,9.48,15.93,12.21,15.70,9.48,15.93,16.46,0.20,15.97,-0.17,-2.45,-0.05
47603638,0.30,0.00,0.28,1.18,9.48,16.16,13.43,14.47,9.48,16.16,16.46,0.20,15.97,-0.17,-3.40,1.14
47624356,0.30,0.00,0.28,1.06,10.65,15.45,13.29,14.62,10.65,15.45,16.46,0.20,15.97,-0.17,-2.49,0.68
47655648,0.30,0.00,0.28,0.57,10.65,15.68,12.63,15.28,10.65,15.68,16.46,0.20,15.97,-0.17,-2.05,0.47
47676403,0.30,0.00,0.30,0.39,12.58,15.68,12.33,15.57,12.58,15.68,16.46,0.20,15.97,-0.17,0.11,0.24
47697138,0.30,0.00,0.30,0.43,12.58,15.45,12.07,15.83,12.58,15.45,16.46,0.20,15.97,-0.17,0.36,-0.23
47728563,0.30,0.00,0.32,0.99,13.07,16.31,12.28,15.63,13.07,16.31,16.46,0.20,15.97,-0.17,0.80,0.68
47749324,0.30,0.00,0.31,0.63,12.79,16.31,13.55,14.36,12.79,16.31,16.46,0.20,15.97,-0.17,-0.29,1.48
47770108,0.30,0.00,0.31,0.56,12.79,16.43,13.18,14.73,12.79,16.43,16.46,0.20,15.97,-0.17,-0.35,1.66
47801379,0.30,0.00,0.31,0.52,12.71,16.56,13.31,14.60,12.71,16.56,16.46,0.20,15.96,-0.16,-0.57,1.94
47822181,0.30,0.00,0.31,0.68,13.87,15.12,13.09,14.82,13.87,15.12,16.46,0.20,15.96,-0.16,0.70,0.38
47842920,0.30,0.00,0.31,0.99,13.87,15.12,13.47,14.44,13.87,15.12,16.46,0.20,15.96,-0.16,0.51,0.57
47874212,0.30,0.00,0.31,1.07,13.94,14.99,13.95,13.96,13.94,14.99,16.46,0.20,15.96,-0.16,0.07,0.96
47894973,0.30,0.00,0.32,0.83,13.94,15.54,14.63,13.28,13.94,15.54,16.46,0.20,15.96,-0.16,-0.41,1.98
47915761,0.30,0.00,0.31,0.39,12.97,15.54,14.29,13.62,12.97,15.54,16.46,0.20,15.96,-0.16,-1.34,1.94
47947264,0.30,0.00,0.33,-0.06,14.51,15.87,12.97,14.94,14.51,15.87,16.46,0.20,15.96,-0.16,1.36,1.11
47968195,0.30,0.00,0.31,-0.08,14.51,14.68,12.53,15.38,14.51,14.68,16.46,0.20,15.96,-0.16,1.75,-0.47
47989225,0.30,0.00,0.32,0.05,14.97,15.18,12.42,15.48,14.97,14.68,16.46,0.20,15.96,-0.16,2.42,-0.68
48020558,0.30,0.00,0.31,0.98,13.24,15.18,14.55,13.36,13.24,15.18,16.46,0.20,15.95,-0.16,-1.04,1.56
48041308,0.00,5.00,0.32,0.76,13.24,16.23,14.95,12.96,13.24,16.23,16.46,0.20,15.95,-0.15,-1.46,3.02
48062186,0.00,5.00,0.31,-0.23,13.79,14.80,-10.07,10.07,13.79,14.80,16.46,0.21,15.95,-0.15,14.75,3.58
48093607,0.00,5.00,0.31,0.13,13.79,14.80,-13.00,13.00,13.79,14.80,16.49,0.24,15.95,-0.15,25.17,2.04
48114521,0.00,5.00,0.03,1.57,-9.94,12.89,-13.23,13.23,-9.94,12.89,16.49,0.24,15.95,-0.15,2.61,-0.17
48135381,0.00,5.00,0.03,3.43,-9.94,12.89,-11.24,11.24,-9.94,12.89,16.49,0.24,15.94,-0.15,1.78,0.98
48166847,0.00,5.00,0.04,4.73,-8.23,12.39,-6.36,6.36,-8.23,12.39,16.49,0.24,15.94,-0.14,-1.14,5.28
48187716,0.00,5.00,0.03,4.36,-8.23,11.19,-6.08,6.08,-8.23,11.19,16.49,0.24,15.94,-0.14,-1.78,4.73
48208597,0.00,5.00,0.03,4.16,-8.23,11.19,-6.28,6.28,-8.23,11.19,16.48,0.24,15.94,-0.14,-1.89,4.84
48240025,0.00,5.00,0.03,2.60,-8.23,11.19,-8.78,8.78,-8.23,11.19,16.48,0.24,15.93,-0.13,0.22,2.74
48260950,0.00,5.00,-0.01,2.99,-8.23,7.03,-10.44,10.44,-8.23,11.19,16.48,0.24,15.93,-0.13,1.48,1.48
48281885,0.00,5.00,0.02,3.34,-4.70,7.03,-10.00,10.00,-4.70,7.03,16.49,0.24,15.93,-0.13,5.19,-2.87
48313329,0.00,5.00,0.02,4.37,-4.70,7.03,-8.37,8.37,-4.70,7.03,16.49,0.24,15.93,-0.13,3.88,-1.55
48334177,0.00,5.00,0.04,4.45,-4.70,8.63,-7.54,7.54,-4.70,8.63,16.49,0.24,15.93,-0.13,3.22,0.71
48355172,0.30,0.00,0.01,4.20,-8.03,8.63,-7.50,7.50,-8.03,8.63,16.49,0.24,15.93,-0.13,-0.37,0.97
48386525,0.30,0.00,0.00,3.87,-8.03,8.10,16.09,11.82,-8.03,8.10,16.51,0.25,15.93,-0.13,-20.90,-3.16
48407423,0.30,0.00,0.19,3.34,10.03,8.10,16.32,11.59,10.03,8.10,16.52,0.25,15.94,-0.14,-5.02,-3.36
48428120,0.30,0.00,0.19,1.80,10.03,8.10,14.41,13.50,10.03,8.10,16.52,0.25,15.94,-0.14,-4.61,-4.65
48448956,0.30,0.00,0.23,0.52,10.02,11.37,11.96,15.95,10.03,11.37,16.52,0.25,15.94,-0.14,-2.92,-3.40
48480220,0.30,0.00,0.25,-0.42,10.02,13.45,10.38,17.53,10.02,13.45,16.52,0.24,15.95,-0.15,-0.71,-3.71
48500987,0.30,0.00,0.26,-0.11,10.60,13.45,8.79,19.11,10.60,13.45,16.52,0.25,15.95,-0.15,1.10,-4.95
48521824,0.30,0.00,0.28,-0.26,10.60,15.57,9.38,18.52,10.60,15.57,16.52,0.25,15.95,-0.15,1.17,-2.91
48553364,0.30,0.00,0.30,0.21,10.60,17.18,8.98,18.93,10.60,17.18,16.52,0.25,15.96,-0.15,1.56,-1.69
48574132,0.30,0.00,0.28,1.38,7.83,17.87,9.95,17.95,7.83,17.87,16.52,0.25,15.96,-0.15,-1.78,-0.42
48594921,0.30,0.00,0.28,1.76,7.83,17.92,12.52,15.39,7.83,17.87,16.52,0.25,15.95,-0.15,-3.62,1.41
48626219,0.30,0.00,0.29,1.76,8.72,17.92,14.00,13.91,8.72,17.92,16.52,0.24,15.95,-0.15,-4.94,3.67
48646947,0.30,0.00,0.27,1.24,8.72,16.01,13.98,13.93,8.72,16.01,16.53,0.24,15.95,-0.15,-5.14,1.96
48667681,0.30,0.00,0.30,0.37,12.04,15.46,13.21,14.70,8.72,15.46,16.53,0.24,15.95,-0.14,-4.73,1.00
48698976,0.30,0.00,0.29,0.31,12.04,14.61,11.51,16.40,12.04,14.61,16.53,0.24,15.95,-0.15,0.26,-1.52
48719794,0.30,0.00,0.30,0.61,13.18,14.61,11.52,16.39,13.18,14.61,16.53,0.24,15.95,-0.15,1.57,-1.69
48740513,0.30,0.00,0.31,0.95,13.18,16.05,12.26,15.65,13.18,16.05,16.53,0.24,15.95,-0.15,1.16,0.17
48771888,0.30,0.00,0.31,1.15,11.81,17.49,13.15,14.75,11.81,17.49,16.53,0.24,15.94,-0.14,-1.19,2.58
48792666,0.30,0.00,0.31,0.86,12.76,16.49,13.69,14.21,12.76,16.49,16.53,0.24,15.94,-0.14,-0.68,2.02
48813399,0.30,0.00,0.31,0.51,12.76,16.49,13.30,14.61,12.76,16.49,16.53,0.24,15.94,-0.14,-0.59,1.93
48844789,0.30,0.00,0.31,0.22,13.63,15.46,11.92,15.98,13.63,15.46,16.53,0.24,15.94,-0.14,1.51,-0.33
48865592,0.30,0.00,0.31,0.64,13.63,15.48,12.20,15.70,13.63,15.48,16.53,0.24,15.94,-0.14,1.46,-0.26
48886374,0.30,0.00,0.30,0.88,12.69,15.48,14.02,13.89,12.69,15.48,16.53,0.24,15.94,-0.14,-0.65,0.91
48917644,0.30,0.00,0.31,0.63,12.81,16.41,13.88,14.03,12.81,16.41,16.53,0.24,15.94,-0.14,-1.00,2.31
48938395,0.30,0.00,0.31,0.44,12.81,15.96,13.42,14.49,12.81,15.96,16.53,0.24,15.94,-0.14,-0.75,1.62
48959304,0.30,0.00,0.32,0.21,14.44,14.96,13.13,14.78,14.44,15.96,16.53,0.24,15.93,-0.13,1.15,1.35
48990579,0.30,0.00,0.31,-0.05,13.72,14.96,12.56,15.35,13.72,14.96,16.53,0.24,15.93,-0.13,1.07,-0.29
49011342,0.30,0.00,0.32,0.24,13.72,15.76,12.19,15.71,13.72,15.76,16.52,0.24,15.93,-0.13,1.36,0.22
49032081,0.30,0.00,0.30,0.82,12.71,15.64,12.79,15.12,12.71,15.64,16.52,0.24,15.93,-0.13,0.08,0.37
49063420,0.00,5.00,0.31,0.71,12.71,16.39,14.02,13.88,12.71,16.39,16.52,0.24,15.93,-0.13,-1.13,2.32
49084187,0.00,5.00,0.32,0.70,13.19,16.39,-10.76,10.76,13.19,16.39,16.53,0.25,15.93,-0.13,14.90,4.41
49105108,0.00,5.00,0.31,0.12,13.19,15.24,-11.78,11.78,13.19,15.24,16.54,0.26,15.93,-0.13,21.26,3.38
49136505,0.00,5.00,0.05,2.06,-8.09,12.59,-12.68,12.68,-8.09,12.59,16.55,0.28,15.92,-0.12,3.96,0.02
49157368,0.00,5.00,0.05,3.94,-8.09,12.59,-10.45,10.45,-8.09,12.59,16.55,0.28,15.92,-0.12,2.95,1.36
49178208,0.00,5.00,0.05,3.68,-8.09,13.13,-6.90,6.90,-8.09,13.13,16.55,0.28,15.92,-0.12,0.33,4.64
49209710,0.00,5.00,0.05,4.17,-8.13,13.13,-7.02,7.02,-8.13,13.13,16.55,0.28,15.91,-0.11,-0.93,5.91
49230579,0.00,5.00,0.02,3.84,-8.13,9.57,-6.82,6.82,-8.13,9.57,16.55,0.28,15.91,-0.11,-1.17,2.60
49251398,0.00,5.00,0.02,3.66,-8.13,9.57,-7.66,7.66,-8.13,9.57,16.55,0.28,15.91,-0.11,-0.73,2.17
49282752,0.00,5.00,0.02,2.95,-8.13,9.57,-9.79,9.79,-8.13,9.57,16.55,0.28,15.91,-0.11,1.33,0.10
49303629,0.00,5.00,0.02,3.47,-5.11,7.14,-9.79,9.79,-5.11,7.14,16.55,0.27,15.91,-0.11,4.56,-2.53
49324474,0.00,5.00,0.02,4.29,-5.11,7.14,-9.38,9.38,-5.11,7.14,16.56,0.27,15.91,-0.11,4.38,-2.35
49355828,0.30,0.00,0.02,4.46,-5.11,7.14,-7.81,7.81,-5.11,7.14,16.56,0.27,15.91,-0.11,2.93,-0.90
49376685,0.30,0.00,0.01,4.50,-8.04,8.62,17.06,10.85,-8.04,8.62,16.57,0.28,15.91,-0.11,-15.87,-1.19
49397478,0.30,0.00,0.01,4.04,-8.04,8.62,17.95,9.96,-8.04,8.62,16.58,0.29,15.91,-0.11,-22.27,-1.28
49428892,0.30,0.00,0.01,2.35,-8.04,9.37,16.49,11.41,-8.04,9.37,16.62,0.31,15.92,-0.11,-24.23,-1.84
49449642,0.30,0.00,0.17,0.59,6.77,9.37,14.75,13.15,6.77,9.37,16.62,0.30,15.92,-0.12,-8.51,-3.06
49470477,0.30,0.00,0.19,-0.60,6.77,10.45,10.12,17.79,6.77,9.37,16.62,0.30,15.92,-0.12,-5.25,-6.45
49501885,0.30,0.00,0.25,-0.23,13.06,10.45,9.26,18.65,13.06,10.45,16.62,0.31,15.93,-0.13,3.43,-7.82
49522731,0.30,0.00,0.29,0.15,13.06,13.76,9.43,18.47,13.06,13.76,16.62,0.31,15.94,-0.13,3.56,-4.64
49543466,0.30,0.00,0.28,0.53,9.14,16.52,10.40,17.51,9.14,16.52,16.62,0.31,15.94,-0.13,-0.93,-1.31
49574748,0.30,0.00,0.28,0.98,9.14,17.02,11.22,16.68,9.14,17.02,16.62,0.31,15.94,-0.13,-1.93,0.18
49595473,0.30,0.00,0.28,1.65,9.14,17.02,12.27,15.63,9.14,17.02,16.62,0.30,15.94,-0.13,-2.69,0.94
49616212,0.30,0.00,0.27,1.70,8.57,16.15,13.93,13.98,8.57,16.15,16.62,0.30,15.94,-0.13,-4.59,1.40
49647570,0.30,0.00,0.29,1.07,11.23,16.07,13.76,14.14,11.23,16.07,16.63,0.30,15.93,-0.13,-2.45,1.84
49668342,0.30,0.00,0.29,0.64,11.23,15.66,13.28,14.63,11.23,15.66,16.63,0.30,15.93,-0.13,-2.20,1.18
49689160,0.30,0.00,0.31,0.39,12.99,15.66,12.53,15.37,11.23,15.66,16.63,0.30,15.93,-0.12,-1.63,0.62
49720515,0.30,0.00,0.30,0.59,12.99,15.04,11.76,16.14,12.99,15.04,16.63,0.30,15.93,-0.13,1.08,-0.95
49741271,0.30,0.00,0.31,0.55,13.05,16.20,12.37,15.54,13.05,16.20,16.63,0.30,15.93,-0.13,0.85,0.50
49762064,0.30,0.00,0.31,1.25,13.05,16.20,12.61,15.29,13.05,16.20,16.62,0.30,15.93,-0.13,0.59,0.76
49793407,0.30,0.00,0.32,0.89,12.36,17.56,14.33,13.57,12.36,17.56,16.63,0.30,15.93,-0.12,-1.72,3.73
49814299,0.30,0.00,0.32,0.51,13.16,16.21,13.68,14.23,13.16,16.21,16.63,0.30,15.92,-0.12,-0.67,2.13
49835045,0.30,0.00,0.30,0.15,13.16,14.78,13.04,14.86,13.16,14.78,16.63,0.30,15.92,-0.12,-0.17,0.20
49866408,0.30,0.00,0.33,0.40,14.91,15.86,12.19,15.71,14.91,15.86,16.62,0.30,15.92,-0.12,2.57,0.30
49887168,0.30,0.00,0.31,0.91,13.27,15.86,12.95,14.96,13.27,15.86,16.62,0.30,15.92,-0.12,0.54,0.68
49907956,0.30,0.00,0.32,1.05,13.27,16.07,14.12,13.78,13.27,16.07,16.62,0.30,15.92,-0.12,-0.34,1.77
49939320,0.30,0.00,0.31,0.96,12.57,16.08,14.84,13.06,12.57,16.08,16.62,0.30,15.92,-0.11,-2.10,2.85
49960142,0.30,0.00,0.31,0.34,12.57,16.08,14.23,13.68,12.57,16.08,16.63,0.30,15.91,-0.11,-1.82,2.57
49980969,0.30,0.00,0.31,-0.40,14.36,14.57,13.41,14.49,14.36,14.57,16.63,0.30,15.91,-0.11,0.59,0.44
50012433,0.30,0.00,0.31,0.18,14.44,14.29,12.46,15.44,14.44,14.29,16.62,0.30,15.92,-0.11,1.80,-0.97
50033191,0.30,0.00,0.31,0.38,14.44,14.29,13.14,14.77,14.44,14.29,16.62,0.30,15.92,-0.11,1.48,-0.66
50054129,0.30,0.00,0.32,0.38,13.83,15.88,13.60,14.30,13.83,15.88,16.62,0.30,15.91,-0.11,0.46,1.34
50085476,0.00,5.00,0.31,0.61,13.09,15.70,13.80,14.10,13.09,15.70,16.62,0.30,15.91,-0.11,-0.66,1.54
50106248,0.00,5.00,0.30,0.49,13.09,15.27,-10.47,10.47,13.09,15.27,16.63,0.31,15.91,-0.10,14.65,3.44
50127077,0.00,5.00,0.31,0.36,13.73,15.27,-11.85,11.85,13.73,15.27,16.64,0.33,15.91,-0.10,21.80,3.43
50158604,0.00,5.00,0.29,1.66,13.73,13.34,-10.86,10.86,13.73,13.34,16.65,0.36,15.90,-0.10,24.22,2.35
50179363,0.00,5.00,0.29,3.79,13.73,13.34,-8.19,8.19,13.73,13.34,16.66,0.37,15.90,-0.09,22.77,4.12
50200231,0.00,5.00,0.04,3.72,-6.92,10.96,-6.33,6.33,-6.92,10.96,16.66,0.37,15.90,-0.09,0.41,3.57
50231659,0.00,5.00,0.04,3.59,-6.92,10.96,-6.88,6.88,-6.92,10.96,16.66,0.37,15.89,-0.09,0.02,4.01
50252523,0.00,5.00,0.02,3.28,-6.92,8.66,-7.44,7.44,-6.92,8.66,16.66,0.37,15.89,-0.09,0.34,1.40
50273421,0.00,5.00,0.02,3.07,-6.92,8.66,-8.37,8.37,-6.92,8.66,16.66,0.37,15.89,-0.09,1.04,0.70
50304790,0.00,5.00,0.04,2.90,-5.01,8.66,-9.35,9.35,-5.01,8.66,16.66,0.37,15.89,-0.09,4.14,-0.50
50325666,0.00,5.00,0.03,3.60,-5.01,7.61,-9.90,9.90,-5.01,7.61,16.66,0.37,15.89,-0.09,4.61,-2.01
50346517,0.00,5.00,0.03,4.02,-5.01,7.61,-8.06,8.06,-5.01,7.61,16.66,0.37,15.89,-0.09,3.62,-1.02
50377883,0.00,0.00,0.00,4.55,-7.19,7.61,-7.30,7.30,-7.19,7.61,16.66,0.37,15.89,-0.09,0.28,0.14
50400312,0.00,0.00,0.01,4.50,-7.19,8.28,-7.30,7.30,-7.19,8.28,16.66,0.37,15.89,-0.09,0.17,0.92
50429982,0.00,0.00,0.01,2.42,-7.19,8.28,-7.30,7.30,-7.19,8.28,16.66,0.37,15.89,-0.09,0.11,0.98
50462620,0.00,0.00,0.01,2.42,-7.19,8.28,-7.30,7.30,-7.19,8.28,16.66,0.37,15.89,-0.09,0.10,0.99
50495041,0.00,0.00,-0.01,2.58,-5.43,4.74,-7.30,7.30,-5.43,4.74,16.67,0.37,15.89,-0.09,1.87,-2.55
50527778,0.00,0.00,-0.01,2.96,-5.43,4.74,-7.30,7.30,-5.43,4.74,16.67,0.37,15.89,-0.09,1.87,-2.55
50560229,0.00,0.00,-0.01,2.58,-5.43,4.74,-7.30,7.30,-5.43,4.74,16.67,0.37,15.89,-0.09,1.87,-2.55
50592899,0.00,0.00,-0.00,3.23,-5.02,4.74,-7.30,7.30,-5.02,4.74,16.67,0.36,15.90,-0.09,2.27,-2.55
50625425,0.00,0.00,0.00,3.29,-5.02,5.05,-7.30,7.30,-5.02,5.05,16.67,0.36,15.90,-0.09,2.27,-2.25
50657811,0.00,0.00,0.00,2.81,-5.02,5.05,-7.30,7.30,-5.02,5.05,16.67,0.36,15.90,-0.09,2.27,-2.25
50690228,-0.30,0.00,-0.00,3.34,-5.48,5.05,-7.30,7.30,-5.48,5.05,16.67,0.36,15.90,-0.09,1.82,-2.25
50711268,-0.30,0.00,-0.00,3.46,-5.48,5.22,-12.84,-15.07,-5.48,5.22,16.67,0.36,15.91,-0.09,5.32,12.06
50732201,-0.30,0.00,-0.00,3.70,-5.48,5.22,-11.94,-15.97,-5.48,5.22,16.68,0.36,15.92,-0.09,6.04,17.83
50763665,-0.30,0.00,-0.02,3.23,-7.04,5.22,-11.02,-16.89,-7.04,5.22,16.68,0.35,15.95,-0.07,4.05,21.53
50784639,-0.30,0.00,-0.16,2.69,-7.04,-7.44,-11.05,-16.86,-7.04,-7.44,16.68,0.35,15.95,-0.08,4.02,9.21
50805680,-0.30,0.00,-0.19,1.48,-10.02,-7.44,-12.35,-15.55,-10.02,-7.44,16.68,0.35,15.96,-0.08,1.86,8.51
50837391,-0.30,0.00,-0.24,0.71,-10.02,-12.76,-14.49,-13.42,-10.02,-12.76,16.69,0.35,15.96,-0.08,4.12,1.01
50858447,-0.30,0.00,-0.25,0.95,-11.13,-12.00,-15.17,-12.74,-11.13,-12.00,16.69,0.35,15.96,-0.08,3.65,1.11
50879503,-0.30,0.00,-0.27,0.59,-13.37,-12.00,-14.51,-13.39,-11.13,-12.00,16.69,0.34,15.96,-0.08,3.48,1.29
50911203,-0.30,0.00,-0.26,1.13,-13.37,-10.95,-14.00,-13.91,-13.37,-10.95,16.69,0.34,15.96,-0.09,0.71,2.88
50932251,-0.30,0.00,-0.28,0.89,-14.70,-10.95,-13.74,-14.16,-14.70,-10.95,16.69,0.34,15.96,-0.09,-0.84,3.09
50953288,-0.30,0.00,-0.29,0.55,-15.23,-12.05,-14.16,-13.75,-15.23,-12.05,16.69,0.35,15.96,-0.09,-1.18,1.80
50984928,-0.30,0.00,-0.29,0.43,-14.33,-12.90,-14.49,-13.42,-14.33,-12.90,16.69,0.35,15.97,-0.09,0.10,0.58
51005895,-0.30,0.00,-0.29,0.64,-14.33,-12.90,-14.77,-13.14,-14.33,-12.90,16.69,0.35,15.97,-0.09,0.31,0.36
51027092,-0.30,0.00,-0.30,0.50,-15.16,-12.55,-14.24,-13.67,-15.16,-12.90,16.69,0.35,15.97,-0.09,-0.77,0.62
51058676,-0.30,0.00,-0.30,1.16,-15.39,-12.55,-13.31,-14.60,-15.39,-12.55,16.68,0.35,15.97,-0.09,-1.94,1.91
51079783,-0.30,0.00,-0.30,0.88,-15.39,-12.64,-12.78,-15.13,-15.39,-12.64,16.68,0.35,15.97,-0.10,-2.36,2.24
51100906,-0.30,0.00,-0.30,0.30,-15.14,-12.64,-13.18,-14.73,-15.14,-12.64,16.68,0.35,15.97,-0.10,-2.01,2.15
51132523,-0.30,0.00,-0.29,-0.18,-13.45,-13.77,-15.89,-12.02,-13.45,-13.77,16.68,0.35,15.97,-0.09,2.07,-1.38
51153584,-0.30,0.00,-0.52,0.69,-34.80,-13.71,-14.48,-13.42,-34.80,-13.71,16.66,0.39,15.97,-0.09,-19.93,-0.67
51174581,-0.30,0.00,-0.44,0.79,-27.16,-13.71,-13.69,-14.22,-27.16,-13.71,16.65,0.40,15.97,-0.09,-13.05,0.07
51206160,-0.30,0.00,-0.29,0.82,-14.94,-12.34,-13.20,-14.71,-14.94,-12.34,16.64,0.42,15.97,-0.10,-1.62,2.24
51227203,-0.30,0.00,-0.30,0.11,-14.94,-13.22,-12.91,-14.99,-14.94,-13.22,16.64,0.42,15.97,-0.10,-1.88,1.62
51248221,-0.30,0.00,-0.31,0.13,-15.38,-13.22,-14.32,-13.59,-15.38,-13.22,16.64,0.43,15.97,-0.10,-1.52,0.83
51279763,-0.30,0.00,-0.29,0.00,-13.42,-13.64,-15.63,-12.28,-13.42,-13.64,16.64,0.42,15.97,-0.10,1.97,-1.12
51300812,-0.30,0.00,-0.29,0.29,-13.42,-13.64,-14.38,-13.53,-13.42,-13.64,16.64,0.42,15.97,-0.10,1.33,-0.48
51322061,-0.30,0.00,-0.29,0.97,-14.73,-12.20,-13.28,-14.63,-14.73,-12.20,16.64,0.42,15.97,-0.10,-0.90,1.89
51353721,-0.30,0.00,-0.31,0.27,-15.60,-13.23,-12.51,-15.39,-15.60,-13.23,16.63,0.43,15.97,-0.10,-2.91,1.99
51374689,-0.30,0.00,-0.30,0.21,-14.47,-13.23,-13.73,-14.18,-14.47,-13.23,16.63,0.43,15.98,-0.10,-1.12,1.33
51395712,-0.30,0.00,-0.31,-0.32,-14.47,-14.36,-13.81,-14.10,-14.47,-14.36,16.63,0.43,15.98,-0.10,-0.83,-0.09
51427203,0.00,-5.00,-0.29,-0.06,-13.46,-13.91,9.90,-9.90,-13.46,-13.91,16.64,0.45,15.97,-0.10,-20.18,-3.41
51448247,0.00,-5.00,-0.29,-0.77,-13.46,-13.91,11.27,-11.27,-13.46,-13.91,16.65,0.47,15.97,-0.10,-23.05,-2.92
51469263,0.00,-5.00,-0.29,-1.74,-13.46,-13.91,10.66,-10.66,-13.46,-13.91,16.66,0.49,15.97,-0.09,-23.73,-3.13
51500977,0.00,-5.00,-0.26,-3.46,-13.46,-10.30,6.86,-6.86,-13.46,-10.30,16.67,0.51,15.96,-0.09,-20.78,-2.91
51522090,0.00,-5.00,-0.06,-3.47,4.92,-10.30,4.74,-4.74,4.92,-10.30,16.67,0.51,15.96,-0.09,-0.77,-4.59
51543086,0.00,-5.00,-0.04,-3.07,4.92,-8.67,6.28,-6.28,4.92,-8.67,16.67,0.51,15.96,-0.09,-1.15,-2.59
51574588,0.00,-5.00,-0.04,-2.49,4.92,-8.67,7.03,-7.03,4.92,-8.67,16.67,0.51,15.96,-0.09,-1.99,-1.76
51595521,0.00,-5.00,-0.04,-2.42,4.92,-8.67,9.05,-9.05,4.92,-8.67,16.67,0.51,15.96,-0.09,-3.34,-0.41
51616484,0.00,-5.00,-0.04,-2.00,4.92,-8.67,9.70,-9.70,4.92,-8.67,16.67,0.51,15.96,-0.09,-4.25,0.50
51647983,0.00,-5.00,-0.01,-3.17,4.19,-5.47,10.60,-10.60,4.19,-5.47,16.68,0.51,15.96,-0.09,-6.21,4.94
