t,v_ref,w_ref,v,w,omega_L,omega_R,u_L,u_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
23915352,0.30,0.00,0.29,-0.31,13.36,13.60,13.19,14.71,13.36,13.60,15.09,-0.02,15.09,-0.01,-0.17,-0.78
23936234,0.30,0.00,0.28,-0.05,13.10,13.13,13.71,14.20,13.10,13.13,15.09,-0.02,15.09,-0.02,-0.21,-1.46
23957058,0.30,0.00,0.29,-0.06,13.10,13.82,13.67,14.24,13.10,13.13,15.09,-0.02,15.09,-0.02,-0.46,-1.21
23988380,0.30,0.00,0.30,0.03,13.92,13.82,13.88,14.03,13.92,13.82,15.09,-0.02,15.09,-0.02,0.13,-0.30
24009233,0.30,0.00,0.29,0.01,13.15,13.94,13.81,14.10,13.15,13.94,15.09,-0.02,15.10,-0.02,-0.69,-0.13
24030027,0.30,0.00,0.29,-0.07,13.15,13.94,13.62,14.29,13.15,13.94,15.09,-0.02,15.10,-0.02,-0.67,-0.15
24061434,0.30,0.00,0.29,0.08,13.54,13.55,13.90,14.01,13.54,13.55,15.09,-0.02,15.10,-0.02,-0.28,-0.54
24082259,0.30,0.00,0.30,-0.29,13.83,14.14,13.15,14.75,13.54,14.14,15.09,-0.02,15.10,-0.02,-0.33,0.10
24103039,0.30,0.00,0.30,-0.67,13.83,14.14,12.26,15.64,13.83,14.14,15.09,-0.02,15.10,-0.02,0.41,-0.35
24134351,0.30,0.00,0.30,0.12,14.75,13.34,13.89,14.02,14.75,13.34,15.09,-0.01,15.10,-0.02,1.31,-1.12
24155083,0.30,0.00,0.31,0.49,14.75,14.33,14.71,13.20,14.75,14.33,15.08,-0.01,15.10,-0.02,1.03,0.15
24175840,0.30,0.00,0.29,0.43,12.95,14.33,14.66,13.25,12.95,14.33,15.09,-0.01,15.10,-0.02,-1.40,0.77
24207115,0.30,0.00,0.30,0.27,13.47,14.59,14.38,13.52,13.47,14.59,15.09,-0.02,15.10,-0.02,-0.97,1.12
24227947,0.30,0.00,0.29,-0.62,13.47,13.24,12.50,15.41,13.47,13.24,15.09,-0.02,15.10,-0.02,-0.93,-0.27
24248833,0.30,0.00,0.29,-0.12,14.04,13.24,13.10,14.81,14.04,13.24,15.09,-0.02,15.10,-0.02,0.84,-1.47
24278544,0.00,0.00,0.29,-0.04,13.30,13.35,13.10,14.81,13.30,13.35,15.09,-0.02,15.10,-0.02,0.19,-1.44
24310953,0.00,0.00,0.29,0.25,13.30,13.86,13.10,14.81,13.30,13.86,15.09,-0.02,15.10,-0.02,0.20,-0.95
24343194,0.00,0.00,0.30,0.26,13.12,14.38,13.10,14.81,13.12,14.38,15.09,-0.02,15.10,-0.02,0.02,-0.43
24375605,0.00,0.00,0.30,0.45,13.01,14.53,13.10,14.81,13.01,14.53,15.09,-0.02,15.10,-0.02,-0.09,-0.28
24407847,0.00,0.00,0.29,0.18,12.10,14.53,13.10,14.81,12.10,14.53,15.09,-0.02,15.10,-0.02,-1.00,-0.28
24440174,0.00,0.00,0.26,0.26,12.10,12.13,13.10,14.81,12.10,12.13,15.09,-0.02,15.10,-0.03,-1.00,-2.68
24472788,0.00,0.00,0.27,0.34,11.80,13.31,13.10,14.81,11.80,13.31,15.09,-0.02,15.11,-0.03,-1.30,-1.50
24505095,0.00,0.00,0.27,0.27,12.23,13.12,13.10,14.81,12.23,13.12,15.09,-0.02,15.11,-0.03,-0.87,-1.69
24537521,0.00,0.00,0.27,0.52,11.54,13.43,13.10,14.81,11.54,13.43,15.09,-0.02,15.11,-0.03,-1.56,-1.38
24569749,-0.30,0.00,0.27,0.26,11.54,13.43,13.10,14.81,11.54,13.43,15.09,-0.02,15.11,-0.04,-1.56,-1.38
24590640,-0.30,0.00,0.25,0.23,11.16,12.41,-13.95,-13.95,11.16,12.41,15.10,-0.01,15.12,-0.03,15.16,15.78
24611493,-0.30,0.00,0.25,0.47,11.16,12.41,-13.18,-14.73,11.16,12.41,15.11,-0.00,15.13,-0.01,21.45,22.47
24642923,-0.30,0.00,-0.27,0.27,-11.97,-13.48,-13.40,-14.51,-11.97,-13.48,15.11,-0.00,15.13,-0.01,0.96,0.48
24663973,-0.30,0.00,-0.27,0.16,-11.97,-13.48,-13.68,-14.22,-11.97,-13.48,15.11,-0.00,15.13,-0.01,1.44,0.65
24685029,-0.30,0.00,-0.19,0.63,-8.50,-9.24,-12.62,-15.28,-11.97,-9.24,15.11,-0.00,15.13,-0.01,1.61,4.94
24716491,-0.30,0.00,-0.19,0.47,-8.50,-9.24,-11.90,-16.00,-8.50,-9.24,15.12,-0.01,15.14,-0.02,3.79,6.35
24737625,-0.30,0.00,-0.22,1.19,-10.24,-10.18,-11.52,-16.39,-10.24,-10.18,15.12,-0.01,15.15,-0.02,1.57,5.92
24758605,-0.30,0.00,-0.22,0.99,-10.24,-10.18,-11.50,-16.40,-10.24,-10.18,15.12,-0.01,15.15,-0.03,1.39,6.10
24790174,-0.30,0.00,-0.23,0.82,-9.08,-11.95,-9.97,-17.94,-9.08,-11.95,15.12,-0.01,15.16,-0.03,1.47,5.41
24811274,-0.30,0.00,-0.24,0.20,-9.08,-13.07,-12.55,-15.35,-9.08,-13.07,15.12,-0.01,15.16,-0.03,2.74,3.02
24832184,-0.30,0.00,-0.24,-0.14,-9.08,-13.07,-13.26,-14.65,-9.08,-13.07,15.12,-0.01,15.16,-0.04,3.21,2.56
24863704,-0.30,0.00,-0.24,-0.19,-9.85,-12.78,-12.70,-15.21,-9.85,-12.78,15.13,-0.02,15.16,-0.04,2.92,2.35
24884804,-0.30,0.00,-0.24,-0.32,-9.85,-12.78,-13.66,-14.25,-9.85,-12.78,15.13,-0.02,15.16,-0.04,3.48,1.79
24905910,-0.30,0.00,-0.26,-0.21,-11.48,-12.80,-13.64,-14.27,-11.48,-12.80,15.13,-0.02,15.17,-0.04,2.05,1.57
24937413,-0.30,0.00,-0.27,-0.16,-12.45,-12.96,-13.27,-14.64,-12.45,-12.96,15.13,-0.02,15.17,-0.04,0.94,1.56
24958485,-0.30,0.00,-0.27,0.08,-12.45,-12.96,-12.95,-14.95,-12.45,-12.96,15.13,-0.02,15.17,-0.04,0.67,1.83
24979405,-0.30,0.00,-0.28,0.16,-13.25,-13.13,-12.76,-15.15,-13.25,-13.13,15.13,-0.02,15.17,-0.04,-0.23,1.76
25010962,-0.30,0.00,-0.28,0.01,-12.89,-13.25,-13.22,-14.68,-12.89,-13.25,15.13,-0.02,15.17,-0.05,0.20,1.57
25032032,-0.30,0.00,-0.47,0.01,-30.55,-13.25,-13.27,-14.64,-30.55,-13.25,15.12,0.00,15.17,-0.05,-17.35,1.45
25053067,-0.30,0.00,-0.39,-0.26,-22.25,-13.63,-13.76,-14.14,-30.55,-13.25,15.10,0.03,15.17,-0.05,-17.30,1.41
25084725,-0.30,0.00,-0.39,-0.37,-22.25,-14.09,-13.58,-14.32,-22.25,-14.09,15.09,0.05,15.17,-0.05,-8.67,0.24
25105894,-0.30,0.00,-0.29,-0.30,-13.11,-14.09,-14.17,-13.74,-13.11,-14.09,15.09,0.05,15.17,-0.05,0.84,-0.14
25127010,-0.30,0.00,-0.29,-0.00,-13.11,-14.06,-13.77,-14.14,-13.11,-14.09,15.09,0.05,15.17,-0.05,0.98,-0.28
25158550,-0.30,0.00,-0.29,0.10,-13.15,-14.06,-13.41,-14.50,-13.15,-14.06,15.09,0.05,15.17,-0.05,0.44,0.26
25179639,-0.30,0.00,-0.29,0.22,-13.60,-13.34,-12.85,-15.06,-13.60,-13.34,15.09,0.05,15.17,-0.05,-0.48,1.45
25200665,-0.30,0.00,-0.29,0.10,-13.60,-13.14,-13.07,-14.84,-13.60,-13.34,15.09,0.05,15.18,-0.05,-0.65,1.62
25232248,-0.30,0.00,-0.28,-0.43,-13.15,-13.14,-13.91,-13.99,-13.15,-13.14,15.09,0.05,15.18,-0.05,0.43,1.18
25253439,-0.30,0.00,-0.29,-0.09,-12.58,-13.94,-13.81,-14.10,-13.15,-13.94,15.09,0.05,15.18,-0.05,0.58,0.24
25274575,-0.30,0.00,-0.29,-0.17,-12.58,-13.94,-13.65,-14.26,-12.58,-13.94,15.09,0.05,15.18,-0.05,1.21,0.18
25304759,0.00,0.00,-0.29,-0.24,-13.36,-13.72,-13.65,-14.26,-13.36,-13.72,15.09,0.05,15.18,-0.05,0.30,0.52
25324118,0.00,0.00,-0.29,-0.07,-13.36,-13.29,-13.65,-14.26,-13.36,-13.29,15.09,0.05,15.18,-0.05,0.29,0.96
25354201,0.00,0.00,-0.27,0.07,-12.07,-13.29,-13.65,-14.26,-12.07,-13.29,15.09,0.04,15.18,-0.06,1.58,0.97
25386932,0.00,0.00,-0.27,0.45,-12.96,-12.30,-13.65,-14.26,-12.96,-12.30,15.09,0.04,15.18,-0.06,0.69,1.96
25419861,0.00,0.00,-0.25,0.01,-12.03,-11.35,-13.65,-14.26,-12.03,-11.35,15.09,0.04,15.18,-0.06,1.62,2.90
25452740,0.00,0.00,-0.25,-0.06,-12.03,-11.64,-13.65,-14.26,-12.03,-11.64,15.10,0.04,15.19,-0.06,1.62,2.62
25472091,0.00,0.00,-0.24,0.15,-11.14,-11.64,-13.65,-14.26,-11.14,-11.64,15.10,0.04,15.19,-0.07,2.51,2.62
25502105,0.00,0.00,-0.24,-0.05,-11.14,-11.26,-13.65,-14.26,-11.14,-11.26,15.10,0.04,15.19,-0.07,2.51,3.00
25534786,0.00,0.00,-0.25,-0.11,-11.93,-11.26,-13.65,-14.26,-11.93,-11.26,15.10,0.03,15.20,-0.07,1.72,3.00
25554221,0.00,0.00,-0.25,0.19,-11.55,-11.30,-13.65,-14.26,-11.93,-11.30,15.10,0.03,15.20,-0.07,1.72,2.96
25584250,0.25,-2.50,-0.26,-0.36,-11.55,-12.56,-13.65,-14.26,-11.55,-12.56,15.11,0.03,15.20,-0.08,2.10,1.70
25605346,0.25,-2.50,-0.27,0.02,-12.79,-12.56,17.15,6.10,-12.79,-12.56,15.12,0.04,15.20,-0.07,-18.61,-11.17
25626243,0.25,-2.50,-0.36,0.06,-12.79,-21.07,18.22,5.03,-12.79,-21.07,15.14,0.06,15.21,-0.04,-25.78,-24.42
25657721,0.25,-2.50,-0.36,0.06,-12.79,-21.07,19.36,3.89,-12.79,-21.07,15.18,0.10,15.21,0.01,-31.02,-25.16
25678740,0.25,-2.50,0.18,-1.19,7.24,9.24,16.42,6.83,7.24,9.24,15.19,0.09,15.21,0.01,-9.84,3.42
25699448,0.25,-2.50,0.35,-0.49,7.24,25.38,18.01,5.25,7.24,25.38,15.20,0.09,15.20,0.03,-9.42,18.92
25730715,0.25,-2.50,0.43,-0.53,14.85,25.38,18.00,5.25,14.85,25.38,15.20,0.09,15.18,0.08,-2.97,19.96
25751594,0.25,-2.50,0.43,-0.68,14.87,25.38,18.46,4.79,14.87,25.38,15.20,0.08,15.17,0.11,-3.36,20.36
25772357,0.25,-2.50,0.43,-1.34,14.87,25.38,17.77,5.48,14.87,25.38,15.21,0.08,15.17,0.14,-3.51,20.51
25803613,0.25,-2.50,0.43,-2.57,14.90,25.38,16.15,7.10,14.90,25.38,15.21,0.08,15.15,0.19,-1.93,18.96
25824602,0.25,-2.50,0.43,-3.01,14.50,25.38,14.04,9.21,14.50,25.38,15.21,0.08,15.14,0.21,-0.57,17.20
25845326,0.25,-2.50,0.43,-2.97,14.50,25.38,13.91,9.34,14.50,25.38,15.21,0.08,15.13,0.23,0.08,16.55
25876674,0.25,-2.50,0.42,-2.31,13.87,25.38,14.88,8.37,13.87,25.38,15.21,0.08,15.11,0.27,-0.72,16.72
25897582,0.25,-2.50,0.42,-2.10,13.53,25.38,15.68,7.57,13.53,25.38,15.21,0.08,15.10,0.29,-1.75,17.41
25918290,0.25,-2.50,0.42,-1.72,13.53,25.38,16.57,6.68,13.53,25.38,15.21,0.07,15.09,0.31,-2.00,17.66
25949651,0.25,-2.50,0.17,-2.29,13.86,2.22,16.12,7.13,13.86,2.22,15.22,0.07,15.09,0.31,-2.29,-4.89
25970537,0.25,-2.50,0.19,-2.64,15.29,2.22,15.80,7.45,15.29,2.22,15.22,0.07,15.09,0.31,-0.64,-5.10
25991296,0.25,-2.50,0.20,-2.61,16.14,2.22,14.96,8.29,15.29,2.22,15.22,0.07,15.09,0.31,-0.56,-5.18
26022579,0.25,-2.50,0.23,-2.28,16.14,5.23,15.57,7.68,16.14,5.23,15.22,0.07,15.09,0.31,0.68,-2.56
26043399,0.25,-2.50,0.22,-2.70,15.68,5.23,15.97,7.28,15.68,5.23,15.22,0.07,15.10,0.31,-0.11,-2.24
26064229,0.25,-2.50,0.22,-2.59,15.18,5.23,15.20,8.05,15.68,5.23,15.22,0.07,15.10,0.31,-0.23,-2.12
26095653,0.25,-2.50,0.23,-2.62,15.75,5.23,15.76,7.49,15.75,5.23,15.22,0.07,15.10,0.31,0.11,-2.38
26116484,0.25,-2.50,0.23,-2.24,15.75,5.23,15.99,7.26,15.75,5.23,15.22,0.07,15.10,0.31,-0.11,-2.16
26137233,0.25,-2.50,0.21,-2.23,14.61,5.27,16.05,7.20,14.61,5.27,15.22,0.07,15.10,0.31,-1.34,-2.03
26168506,0.25,-2.50,0.22,-2.11,15.33,5.27,16.17,7.08,15.33,5.27,15.22,0.07,15.10,0.31,-0.79,-1.87
26189338,0.25,-2.50,0.22,-2.71,15.33,5.27,15.31,7.94,15.33,5.27,15.22,0.07,15.10,0.31,-0.28,-2.38
26210134,0.25,-2.50,0.24,-2.56,16.04,6.02,15.17,8.08,16.04,5.27,15.22,0.07,15.10,0.31,0.62,-2.56
26241521,0.25,-2.50,0.24,-2.46,16.16,6.02,15.50,7.75,16.16,6.02,15.22,0.07,15.10,0.30,0.75,-1.82
26262357,0.25,-2.50,0.24,-2.36,16.16,6.02,15.61,7.64,16.16,6.02,15.22,0.07,15.10,0.30,0.62,-1.70
26283074,0.25,-2.50,0.22,-2.01,14.17,6.02,16.58,6.68,14.17,6.02,15.22,0.07,15.10,0.30,-1.41,-1.66
26314507,0.25,-2.50,0.23,-2.63,15.21,5.77,15.54,7.72,15.21,5.77,15.22,0.07,15.10,0.30,-0.57,-1.69
26335333,0.25,-2.50,0.23,-2.58,15.49,5.77,15.44,7.81,15.49,5.77,15.22,0.07,15.10,0.30,-0.08,-1.91
26356038,0.25,-2.50,0.23,-2.32,15.49,5.77,15.99,7.26,15.49,5.77,15.22,0.07,15.10,0.30,-0.00,-1.99
26387373,0.25,-2.50,0.23,-2.34,15.21,5.77,15.94,7.31,15.21,5.77,15.22,0.07,15.10,0.30,-0.68,-1.59
26408265,0.25,-2.50,0.24,-2.38,15.99,5.89,16.01,7.24,15.99,5.89,15.22,0.07,15.10,0.30,0.03,-1.40
26428960,0.25,-2.50,0.24,-2.59,15.99,5.89,15.67,7.58,15.99,5.89,15.22,0.07,15.10,0.30,0.00,-1.37
26460343,0.25,-2.50,0.24,-2.51,16.25,5.89,15.58,7.68,16.25,5.89,15.22,0.07,15.11,0.30,0.60,-1.70
26481243,0.25,-2.50,0.23,-2.75,15.78,5.65,15.24,8.01,15.78,5.89,15.22,0.07,15.11,0.30,0.38,-1.97
26502104,0.25,-2.50,0.23,-3.01,16.07,5.65,14.52,8.73,15.78,5.65,15.22,0.07,15.11,0.30,0.48,-2.30
26533425,0.25,-2.50,0.22,-2.44,15.07,5.65,15.70,7.55,15.07,5.65,15.22,0.07,15.11,0.30,-0.30,-2.23
26554222,0.25,-2.50,0.22,-2.36,15.07,5.65,15.86,7.39,15.07,5.65,15.22,0.07,15.11,0.30,-0.62,-1.92
26574965,0.25,-2.50,0.23,-2.24,14.94,6.35,16.14,7.11,14.94,6.35,15.22,0.07,15.11,0.29,-0.85,-1.11
26606338,0.25,-2.50,0.23,-2.79,15.19,6.35,15.12,8.14,15.19,6.35,15.22,0.07,15.11,0.29,-0.26,-1.46
26627139,0.25,-2.50,0.23,-2.61,15.19,6.35,15.05,8.20,15.19,6.35,15.22,0.07,15.11,0.29,-0.01,-1.71
26647879,0.25,-2.50,0.24,-2.75,15.64,6.35,15.44,7.81,15.64,6.35,15.22,0.07,15.11,0.29,0.53,-1.80
26679143,0.25,-2.50,0.22,-2.40,14.87,5.79,15.07,8.19,14.87,5.79,15.22,0.07,15.11,0.29,-0.29,-2.30
26700139,0.25,-2.50,0.22,-2.38,14.87,5.79,16.11,7.15,14.87,5.79,15.22,0.07,15.11,0.29,-0.89,-1.70
26720876,0.25,-2.50,0.23,-2.48,15.18,5.79,15.57,7.68,15.18,5.79,15.22,0.07,15.11,0.29,-0.80,-1.48
26752249,0.25,-2.50,0.24,-2.13,16.01,6.36,15.95,7.30,16.01,6.36,15.22,0.06,15.11,0.29,0.14,-1.03
26773081,0.25,-2.50,0.24,-2.63,16.40,6.36,15.29,7.96,16.40,6.36,15.22,0.07,15.11,0.29,0.90,-1.39
26793851,0.25,-2.50,0.24,-2.50,16.40,6.36,15.57,7.69,16.40,6.36,15.22,0.07,15.11,0.29,1.04,-1.53
26825293,0.25,-2.50,0.23,-2.38,14.91,6.20,16.04,7.21,14.91,6.20,15.22,0.07,15.11,0.29,-0.93,-1.22
26846197,0.25,-2.50,0.24,-2.35,16.01,6.20,16.06,7.19,16.01,6.20,15.22,0.07,15.11,0.29,0.02,-1.07
26866914,0.25,-2.50,0.24,-2.34,16.01,6.20,16.19,7.07,16.01,6.20,15.22,0.07,15.11,0.29,-0.03,-1.02
26898122,0.25,-2.50,0.24,-2.53,16.00,6.20,15.79,7.46,16.00,6.20,15.22,0.07,15.11,0.29,0.09,-1.14
26919032,0.25,-2.50,0.24,-2.37,16.27,5.97,15.99,7.26,16.27,5.97,15.22,0.07,15.11,0.29,0.31,-1.32
26939887,0.25,-2.50,0.23,-2.49,15.81,5.97,15.74,7.51,16.27,5.97,15.22,0.07,15.11,0.29,0.29,-1.30
26971142,0.25,-2.50,0.24,-2.57,16.10,5.97,15.18,8.07,16.10,5.97,15.22,0.07,15.12,0.29,0.68,-1.86
26991974,0.25,-2.50,0.24,-2.34,16.10,5.97,16.03,7.22,16.10,5.97,15.22,0.07,15.12,0.28,0.30,-1.48
27012730,0.25,-2.50,0.22,-2.19,14.95,5.70,16.38,6.87,14.95,5.70,15.22,0.07,15.12,0.28,-1.00,-1.60
27043993,0.25,-2.50,0.22,-2.37,15.21,5.70,16.01,7.24,15.21,5.70,15.22,0.06,15.12,0.28,-0.88,-1.46
27064882,0.25,-2.50,0.22,-2.61,15.21,5.70,15.74,7.51,15.21,5.70,15.22,0.06,15.12,0.28,-0.66,-1.68
27085607,0.25,-2.50,0.24,-2.59,16.43,5.70,15.35,7.90,16.43,5.70,15.22,0.06,15.12,0.28,0.65,-1.77
27116963,0.25,-2.50,0.22,-2.08,15.03,5.68,15.77,7.48,15.03,5.68,15.22,0.06,15.12,0.28,-0.64,-1.90
27137800,0.25,-2.50,0.22,-2.48,15.03,5.68,15.78,7.47,15.03,5.68,15.22,0.06,15.12,0.28,-0.71,-1.83
27158541,0.25,-2.50,0.22,-2.51,15.18,5.68,15.73,7.52,15.18,5.68,15.22,0.06,15.12,0.28,-0.58,-1.81
27189991,0.25,-2.50,0.24,-2.38,15.99,6.03,16.06,7.19,15.99,6.03,15.22,0.06,15.12,0.28,0.05,-1.28
27210952,0.25,-2.50,0.23,-2.16,15.81,6.03,16.51,6.74,15.81,6.03,15.22,0.06,15.12,0.28,-0.49,-0.92
27231676,0.25,-2.50,0.23,-1.79,15.81,6.03,17.40,5.85,15.81,6.03,15.22,0.06,15.12,0.28,-0.62,-0.79
27262949,0.25,-2.50,0.23,-2.55,15.83,6.03,15.31,7.94,15.83,6.03,15.22,0.06,15.12,0.28,-0.12,-1.27
27283854,0.25,-2.50,0.24,-2.45,16.66,5.51,15.74,7.51,16.66,5.51,15.22,0.06,15.12,0.28,0.84,-1.92
27304610,0.25,-2.50,0.23,-2.17,16.33,5.51,16.14,7.11,16.66,5.51,15.22,0.06,15.12,0.28,0.89,-1.97
27335875,0.25,-2.50,0.23,-1.91,15.47,5.51,16.73,6.52,15.47,5.51,15.22,0.06,15.12,0.28,-0.99,-1.27
27356729,0.25,-2.50,0.23,-1.69,15.47,5.51,17.79,5.46,15.47,5.51,15.22,0.06,15.12,0.28,-1.83,-0.44
27377704,0.25,-2.50,0.25,-1.99,17.50,6.15,17.29,5.96,17.50,6.15,15.22,0.06,15.12,0.28,0.21,0.19
27398499,0.25,-2.50,0.24,-2.29,15.91,6.15,16.72,6.53,17.50,6.15,15.22,0.06,15.12,0.28,0.21,0.19
27429823,0.25,-2.50,0.24,-2.66,16.59,6.15,16.59,6.66,15.91,6.15,15.22,0.06,15.12,0.28,-0.80,-0.39
27450678,0.25,-2.50,0.24,-2.92,16.59,6.15,15.40,7.85,16.59,6.15,15.22,0.06,15.12,0.28,0.70,-1.22
27471414,0.25,-2.50,0.24,-2.87,16.14,6.15,15.38,7.87,16.14,6.15,15.22,0.06,15.12,0.28,0.56,-1.53
27502681,0.25,-2.50,0.22,-2.12,15.79,4.55,15.96,7.29,15.79,4.55,15.22,0.06,15.12,0.27,0.01,-2.93
27523488,0.25,-2.50,0.22,-1.79,15.79,4.55,17.35,5.90,15.79,4.55,15.22,0.06,15.12,0.27,-0.99,-1.93
27544223,0.25,-2.50,0.21,-1.65,15.04,4.55,17.89,5.36,15.04,4.55,15.22,0.06,15.12,0.27,-2.10,-1.56
27575519,0.25,-2.50,0.23,-2.98,16.10,5.67,17.15,6.10,16.10,5.67,15.22,0.06,15.12,0.27,-1.23,-0.26
27596380,0.25,-2.50,0.24,-2.93,16.89,5.67,15.53,7.72,16.10,5.67,15.22,0.06,15.13,0.27,-0.09,-1.39
27617114,0.25,-2.50,0.24,-2.67,16.89,5.67,16.02,7.23,16.89,5.67,15.22,0.06,15.13,0.27,1.12,-1.81
27648393,0.25,-2.50,0.24,-2.40,16.66,5.67,16.37,6.89,16.66,5.67,15.22,0.06,15.13,0.27,0.46,-1.38
27669411,0.25,-2.50,0.23,-2.45,16.12,5.12,16.47,6.78,16.12,5.67,15.22,0.06,15.13,0.27,-0.25,-1.21
27690203,0.25,-2.50,0.23,-3.19,16.12,5.12,15.70,7.55,16.12,5.12,15.22,0.06,15.13,0.27,-0.32,-1.70
27721463,0.25,-2.50,0.22,-2.88,15.72,5.12,14.77,8.48,15.72,5.12,15.22,0.06,15.13,0.27,0.50,-2.92
27742413,0.25,-2.50,0.23,-2.64,16.13,5.12,15.57,7.69,16.13,5.12,15.22,0.06,15.13,0.27,0.69,-2.70
27763154,0.25,-2.50,0.21,-2.40,14.84,5.12,16.03,7.22,16.13,5.12,15.22,0.06,15.13,0.27,0.61,-2.62
27794422,0.25,-2.50,0.22,-2.36,15.22,5.31,16.31,6.94,15.22,5.31,15.22,0.06,15.13,0.27,-0.92,-1.80
27815227,0.25,-2.50,0.22,-2.32,15.22,5.31,16.52,6.73,15.22,5.31,15.22,0.06,15.13,0.27,-1.15,-1.57
27835965,0.25,-2.50,0.23,-2.66,15.92,5.31,15.82,7.43,15.92,5.31,15.22,0.06,15.13,0.27,-0.54,-1.48
27867412,0.25,-2.50,0.24,-2.58,15.71,6.19,15.90,7.35,15.71,6.19,15.22,0.06,15.13,0.26,-0.25,-1.10
27888236,0.25,-2.50,0.24,-2.80,15.71,6.19,15.44,7.82,15.71,6.19,15.22,0.06,15.13,0.26,0.08,-1.43
27908964,0.25,-2.50,0.24,-2.76,16.06,6.19,15.25,8.00,16.06,6.19,15.22,0.06,15.13,0.26,0.56,-1.55
27940338,0.25,-2.50,0.23,-2.43,15.37,6.19,15.79,7.46,15.37,6.19,15.22,0.06,15.13,0.26,-0.26,-1.43
27961225,0.25,-2.50,0.23,-2.23,15.69,5.71,16.06,7.19,15.37,5.71,15.22,0.06,15.13,0.26,-0.53,-1.64
27981964,0.25,-2.50,0.23,-2.07,15.69,5.71,16.50,6.75,15.69,5.71,15.22,0.06,15.13,0.26,-0.31,-1.54
28013238,0.25,-2.50,0.23,-2.44,15.89,5.71,16.24,7.01,15.89,5.71,15.22,0.06,15.13,0.26,-0.38,-1.27
28034170,0.25,-2.50,0.24,-2.41,16.23,5.94,16.23,7.02,16.23,5.71,15.22,0.06,15.13,0.26,-0.02,-1.30
28054924,0.25,-2.50,0.24,-2.16,16.23,5.94,16.80,6.45,16.23,5.94,15.22,0.06,15.13,0.26,-0.01,-1.08
28086197,0.25,-2.50,0.23,-2.61,15.55,5.94,16.33,6.92,15.55,5.94,15.23,0.05,15.13,0.26,-0.88,-0.88
28107103,0.25,-2.50,0.25,-2.73,16.92,5.94,15.64,7.62,16.92,5.94,15.22,0.06,15.13,0.26,0.99,-1.38
28127990,0.25,-2.50,0.23,-2.50,15.82,5.67,16.21,7.04,16.92,5.94,15.22,0.06,15.14,0.26,1.18,-1.57
28157812,0.00,0.00,0.23,-2.32,15.94,5.67,16.21,7.04,15.94,5.67,15.22,0.06,15.14,0.26,-0.21,-1.44
28190185,0.00,0.00,0.23,-2.33,15.94,5.67,16.21,7.04,15.94,5.67,15.22,0.06,15.14,0.26,-0.26,-1.38
28212300,0.00,0.00,0.21,-2.75,14.08,5.67,16.21,7.04,14.08,5.67,15.23,0.05,15.14,0.26,-2.12,-1.38
