t,v_ref,w_ref,v,w,omega_L,omega_R,u_L,u_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
7133601,0.30,0.00,0.32,-0.07,15.21,14.98,12.07,12.33,15.21,14.98,15.13,0.04,15.06,0.42,3.77,2.68
7165198,0.30,0.00,0.27,-0.13,12.62,12.32,14.28,14.91,12.62,12.32,15.13,0.04,15.06,0.42,-0.76,-1.64
7186259,0.30,0.00,0.24,-0.14,11.35,11.35,15.37,15.87,12.62,12.32,15.13,0.04,15.06,0.42,-1.33,-2.24
7207143,0.30,0.00,0.24,-0.21,11.35,11.35,15.25,15.99,11.35,11.35,15.13,0.04,15.07,0.42,-3.50,-4.04
7238645,0.30,0.00,0.30,-0.22,13.33,14.14,13.07,13.83,13.33,14.14,15.13,0.04,15.07,0.41,-0.49,-0.40
7259585,0.30,0.00,0.32,-0.03,15.21,14.97,12.16,12.25,13.33,14.97,15.13,0.04,15.07,0.42,-0.02,0.88
7280424,0.30,0.00,0.32,0.01,15.21,14.97,12.22,12.20,15.21,14.97,15.13,0.04,15.07,0.42,2.62,2.05
7311962,0.30,0.00,0.28,0.33,12.83,13.37,14.60,13.45,12.83,13.37,15.13,0.04,15.06,0.42,-0.94,0.28
7332805,0.30,0.00,0.28,0.17,12.83,13.37,14.50,13.55,12.83,13.37,15.13,0.04,15.06,0.42,-1.46,0.05
7353669,0.30,0.00,0.27,-0.15,12.08,12.90,14.80,14.36,12.08,12.90,15.13,0.04,15.06,0.42,-2.35,-0.57
7385117,0.30,0.00,0.28,-0.21,13.52,12.52,13.73,14.46,13.52,12.52,15.13,0.04,15.07,0.42,-0.55,-1.78
7405994,0.30,0.00,0.28,-0.29,13.52,12.52,13.58,14.61,13.52,12.52,15.13,0.04,15.07,0.41,-0.33,-1.88
7426847,0.30,0.00,0.29,0.03,13.63,13.11,13.84,13.72,13.63,13.11,15.13,0.04,15.07,0.41,-0.05,-1.42
7458353,0.30,0.00,0.29,0.06,13.74,13.44,13.69,13.46,13.74,13.44,15.13,0.04,15.07,0.41,0.02,-0.22
7479168,0.30,0.00,0.29,0.13,13.74,13.44,13.81,13.34,13.74,13.44,15.13,0.04,15.07,0.41,0.04,-0.10
7500457,0.00,0.00,0.29,0.12,13.10,13.82,0.00,0.00,13.74,13.82,15.13,0.04,15.07,0.41,-0.03,0.41
7521543,0.00,0.00,0.29,0.00,13.10,13.82,0.00,0.00,13.10,13.82,15.13,0.04,15.07,0.42,8.03,8.89
7542805,0.00,0.00,0.26,-0.39,13.10,10.76,0.00,0.00,13.10,13.82,15.13,0.05,15.07,0.43,11.24,12.00
7574269,0.00,0.00,0.22,-0.32,9.60,10.76,0.00,0.00,9.60,10.76,15.13,0.06,15.06,0.44,9.35,10.51
7595253,0.00,0.00,0.22,-0.22,9.60,10.76,0.00,0.00,9.60,10.76,15.13,0.06,15.06,0.44,9.51,10.67
7616349,0.00,0.00,0.22,0.25,9.60,10.76,0.00,0.00,9.60,10.76,15.12,0.07,15.06,0.45,9.57,10.72
7637382,0.00,0.00,0.22,0.60,9.60,10.76,0.00,0.00,9.60,10.76,15.12,0.07,15.06,0.45,9.59,10.74
7658443,0.00,0.00,0.22,0.10,9.60,10.76,0.00,0.00,9.60,10.76,15.12,0.08,15.06,0.46,9.60,10.75
7679537,0.00,0.00,0.22,0.16,9.60,10.76,0.00,0.00,9.60,10.76,15.12,0.08,15.05,0.47,9.60,10.76
7700800,0.00,0.00,0.22,-0.02,9.60,10.76,0.00,0.00,9.60,10.76,15.12,0.08,15.05,0.47,9.60,10.76
7721932,0.00,0.00,0.22,0.00,9.60,10.76,0.00,0.00,9.60,10.76,15.12,0.09,15.05,0.48,9.60,10.76
7743036,0.00,0.00,0.22,0.00,9.60,10.76,0.00,0.00,9.60,10.76,15.12,0.09,15.05,0.48,9.60,10.76
7764097,0.00,0.00,0.22,-0.00,9.60,10.76,0.00,0.00,9.60,10.76,15.11,0.10,15.05,0.49,9.60,10.76
7785233,0.00,0.00,0.22,0.00,9.60,10.76,0.00,0.00,9.60,10.76,15.11,0.10,15.05,0.50,9.60,10.76
7806321,0.00,0.00,0.22,-0.00,9.60,10.76,0.00,0.00,9.60,10.76,15.11,0.11,15.04,0.50,9.60,10.76
7827063,-0.30,0.00,0.22,-0.00,9.60,10.76,-35.27,-35.27,9.60,10.76,15.11,0.11,15.04,0.51,9.60,10.76
7858459,-0.30,0.00,0.22,0.03,9.60,10.76,-35.21,-35.33,9.60,10.76,15.23,0.15,15.16,0.55,40.06,41.29
7879418,-0.30,0.00,-0.03,1.15,-1.63,-1.60,-23.42,-25.59,-1.63,-1.60,15.28,0.14,15.21,0.54,31.83,31.97
7900534,-0.30,0.00,-0.55,1.27,-25.03,-25.72,-1.14,-4.51,-25.03,-25.72,15.28,0.14,15.22,0.54,2.08,2.80
7932381,-0.30,0.00,-0.57,2.16,-26.93,-25.65,1.80,-5.78,-26.93,-25.65,15.27,0.20,15.20,0.59,-24.13,-17.09
7953417,-0.30,0.00,-0.47,1.85,-18.23,-25.65,-2.71,-9.20,-18.23,-25.65,15.27,0.21,15.20,0.61,-18.34,-18.85
7974396,-0.30,0.00,-0.47,0.51,-18.23,-25.65,-5.06,-6.85,-18.23,-25.65,15.27,0.23,15.19,0.63,-16.56,-17.33
8006053,-0.30,0.00,-0.47,-0.69,-18.23,-25.65,-7.17,-4.75,-18.23,-25.65,15.26,0.25,15.17,0.68,-12.30,-19.93
8027352,-0.30,0.00,-0.26,-0.66,-18.23,-6.38,-15.90,-13.60,-18.23,-6.38,15.25,0.26,15.17,0.68,-11.52,-1.28
8048422,-0.30,0.00,-0.26,0.37,-18.23,-6.38,-15.34,-14.16,-18.23,-6.38,15.24,0.27,15.17,0.68,-5.71,4.09
8080173,-0.30,0.00,-0.11,0.95,-3.77,-6.38,-12.62,-16.87,-3.77,-6.38,15.25,0.27,15.18,0.68,9.47,8.99
8101364,-0.30,0.00,-0.10,0.27,-3.77,-5.95,-21.07,-22.01,-3.77,-5.95,15.25,0.27,15.19,0.67,9.07,10.37
8122589,-0.30,0.00,-0.20,-0.23,-12.54,-5.95,-17.94,-17.14,-3.77,-5.95,15.26,0.26,15.20,0.67,14.27,13.96
8154364,-0.30,0.00,-0.28,-0.52,-12.54,-13.97,-14.80,-12.97,-12.54,-13.97,15.27,0.26,15.20,0.67,3.44,0.91
8175557,-0.30,0.00,-0.35,0.37,-15.38,-16.76,-10.67,-11.96,-15.38,-16.76,15.27,0.26,15.20,0.67,-0.15,-3.09
8196639,-0.30,0.00,-0.34,0.76,-15.02,-16.76,-10.15,-12.81,-15.02,-16.76,15.27,0.26,15.20,0.67,-2.67,-4.17
8228453,-0.30,0.00,-0.29,0.76,-15.02,-11.62,-12.30,-15.35,-15.02,-11.62,15.26,0.27,15.20,0.67,-3.21,2.77
8249688,-0.30,0.00,-0.26,0.13,-12.56,-11.62,-14.72,-15.17,-12.56,-11.62,15.26,0.27,15.20,0.67,-0.45,3.38
8270735,-0.30,0.00,-0.25,-0.23,-12.56,-10.81,-15.72,-14.90,-12.56,-10.81,15.26,0.27,15.20,0.67,1.19,4.30
8302754,-0.30,0.00,-0.25,0.04,-11.01,-12.02,-15.94,-16.11,-11.01,-12.02,15.27,0.26,15.21,0.66,4.58,3.67
8323947,-0.30,0.00,-0.27,0.21,-13.02,-12.02,-14.18,-14.93,-11.01,-12.02,15.27,0.26,15.21,0.66,4.80,3.93
8345097,-0.30,0.00,-0.28,0.05,-13.02,-13.16,-13.95,-14.12,-13.02,-12.02,15.27,0.26,15.21,0.66,1.77,3.29
8376773,-0.30,0.00,-0.30,0.36,-14.34,-13.16,-12.75,-14.12,-14.34,-13.16,15.27,0.26,15.21,0.66,-1.04,1.12
8397879,-0.30,0.00,-0.29,0.49,-14.34,-12.79,-12.79,-14.42,-14.34,-12.79,15.27,0.26,15.21,0.66,-1.39,1.39
8418948,-0.30,0.00,-0.29,0.41,-14.34,-12.79,-12.89,-14.32,-14.34,-12.79,15.27,0.26,15.21,0.66,-1.49,1.54
8450574,-0.30,0.00,-0.29,0.01,-13.99,-12.75,-13.77,-13.80,-13.99,-12.75,15.27,0.26,15.22,0.65,-0.55,1.25
8471766,-0.30,0.00,-0.27,-0.07,-12.59,-12.71,-13.90,-13.70,-13.99,-12.71,15.27,0.26,15.22,0.65,-0.34,1.16
8492871,-0.30,0.00,-0.27,-0.20,-12.59,-12.71,-14.78,-14.09,-12.59,-12.71,15.27,0.26,15.22,0.65,1.21,1.05
8524705,0.00,0.00,-0.27,0.42,-12.64,-12.91,0.00,0.00,-12.64,-12.91,15.27,0.26,15.22,0.66,-7.33,-7.77
8545975,0.00,0.00,-0.27,0.40,-12.64,-12.91,0.00,0.00,-12.64,-12.91,15.27,0.27,15.21,0.66,-10.69,-11.02
8567219,0.00,0.00,-0.27,0.52,-12.64,-12.91,0.00,0.00,-12.64,-12.91,15.26,0.28,15.21,0.67,-11.92,-12.22
8588481,0.00,0.00,-0.27,0.48,-12.64,-12.91,0.00,0.00,-12.64,-12.91,15.26,0.29,15.21,0.68,-12.37,-12.66
8620255,0.00,0.00,-0.27,0.01,-12.64,-12.91,0.00,0.00,-12.64,-12.91,15.26,0.30,15.21,0.70,-12.60,-12.88
8641521,0.00,0.00,-0.27,-0.10,-12.64,-12.91,0.00,0.00,-12.64,-12.91,15.26,0.31,15.20,0.70,-12.63,-12.90
8662812,0.00,0.00,-0.27,0.03,-12.64,-12.91,0.00,0.00,-12.64,-12.91,15.25,0.32,15.20,0.71,-12.63,-12.91
8684018,0.00,0.00,-0.27,0.06,-12.64,-12.91,0.00,0.00,-12.64,-12.91,15.25,0.33,15.20,0.72,-12.64,-12.91
8715606,0.00,0.00,-0.27,-0.07,-12.64,-12.91,0.00,0.00,-12.64,-12.91,15.25,0.34,15.20,0.74,-12.64,-12.91
8736881,0.00,0.00,-0.27,0.09,-12.64,-12.91,0.00,0.00,-12.64,-12.91,15.25,0.35,15.19,0.75,-12.64,-12.91
8758122,0.00,0.00,-0.27,0.09,-12.64,-12.91,0.00,0.00,-12.64,-12.91,15.25,0.36,15.19,0.75,-12.64,-12.91
8779412,0.00,0.00,-0.27,-0.03,-12.64,-12.91,0.00,0.00,-12.64,-12.91,15.24,0.37,15.19,0.76,-12.64,-12.91
8810925,0.25,-2.50,-0.27,-0.02,-12.64,-12.91,42.19,24.42,-12.64,-12.91,15.32,0.40,15.22,0.79,-39.31,-28.35
8831972,0.25,-2.50,0.04,-0.04,1.67,1.65,28.99,11.28,1.67,1.65,15.39,0.40,15.24,0.79,-34.82,-19.46
8852935,0.25,-2.50,0.28,-0.74,24.51,1.65,17.34,2.08,1.67,1.65,15.43,0.39,15.25,0.79,-30.08,-13.25
8873935,0.25,-2.50,0.50,-1.13,30.59,15.93,8.08,-7.24,30.59,15.93,15.42,0.41,15.24,0.79,7.95,9.14
8905393,0.25,-2.50,0.46,-1.57,26.90,15.93,8.63,-4.43,26.90,15.93,15.40,0.45,15.25,0.82,16.49,19.49
8926375,0.25,-2.50,0.33,-2.37,14.32,15.93,12.62,3.06,14.32,15.93,15.40,0.45,15.25,0.84,5.04,20.04
8947204,0.25,-2.50,0.33,-2.94,14.32,15.93,11.61,4.07,14.32,15.93,15.39,0.45,15.24,0.85,2.93,15.51
8978652,0.25,-2.50,0.28,-2.36,9.90,15.93,14.65,5.07,9.90,15.93,15.39,0.45,15.24,0.87,-3.60,11.72
8999505,0.25,-2.50,0.28,-2.15,9.90,15.93,15.02,4.70,9.90,15.93,15.40,0.45,15.23,0.88,-4.33,11.18
9020419,0.25,-2.50,0.29,-2.38,11.51,15.93,14.64,5.08,9.90,15.93,15.40,0.45,15.23,0.89,-4.83,11.21
9041293,0.25,-2.50,0.29,-2.73,11.51,15.93,13.27,4.98,11.51,15.93,15.40,0.44,15.22,0.90,-3.16,10.98
9072784,0.25,-2.50,0.32,-2.55,13.67,15.93,12.38,3.90,13.67,15.93,15.40,0.44,15.21,0.91,0.77,11.64
9093730,0.25,-2.50,0.17,-2.29,13.67,2.37,18.79,9.86,13.67,2.37,15.40,0.44,15.21,0.91,1.09,-1.67
9114738,0.25,-2.50,0.16,-2.32,12.84,2.37,19.57,9.84,12.84,2.37,15.40,0.44,15.22,0.91,-3.67,-5.35
9135623,0.25,-2.50,0.16,-2.59,12.84,2.37,19.09,10.32,12.84,2.37,15.41,0.44,15.22,0.91,-5.61,-6.69
9167166,0.25,-2.50,0.17,-2.58,13.72,2.37,18.71,9.90,13.72,2.37,15.42,0.43,15.22,0.91,-5.04,-7.51
9188066,0.25,-2.50,0.24,-2.50,17.41,5.32,15.82,6.73,17.41,5.32,15.42,0.43,15.22,0.91,-1.32,-4.58
9208956,0.25,-2.50,0.25,-2.51,17.76,5.32,15.64,6.58,17.76,5.32,15.42,0.43,15.22,0.91,0.87,-2.57
9229916,0.25,-2.50,0.23,-2.20,15.92,5.32,16.16,6.07,17.76,5.32,15.42,0.43,15.23,0.91,1.66,-1.74
9261485,0.25,-2.50,0.24,-2.23,15.92,6.84,16.28,6.25,15.92,6.84,15.42,0.43,15.23,0.91,-0.31,0.52
9282358,0.25,-2.50,0.25,-2.53,16.19,6.84,15.97,6.31,16.19,6.84,15.42,0.43,15.22,0.91,-0.08,0.56
9303216,0.25,-2.50,0.24,-2.68,15.07,6.84,16.16,7.14,15.07,6.84,15.42,0.43,15.22,0.91,-1.00,0.54
9324051,0.25,-2.50,0.24,-2.79,15.07,6.84,15.68,7.62,15.07,6.84,15.42,0.43,15.22,0.91,-1.05,0.01
9355598,0.25,-2.50,0.22,-2.49,15.52,5.09,16.02,6.87,15.52,5.09,15.42,0.43,15.23,0.91,-0.44,-1.95
9376464,0.25,-2.50,0.22,-2.85,15.58,5.09,16.14,8.29,15.58,5.09,15.42,0.43,15.23,0.91,-0.42,-1.84
9397360,0.25,-2.50,0.23,-2.66,16.10,5.09,16.49,7.94,15.58,5.09,15.42,0.43,15.23,0.91,-0.51,-2.70
9428749,0.25,-2.50,0.23,-2.06,16.10,5.09,17.29,6.66,16.10,5.09,15.42,0.43,15.23,0.91,-0.84,-2.02
9449893,0.25,-2.50,0.22,-2.74,15.02,5.82,16.26,8.02,15.02,5.82,15.42,0.43,15.23,0.90,-1.49,-1.87
9470781,0.25,-2.50,0.24,-2.49,16.86,5.82,15.61,6.98,16.86,5.82,15.42,0.43,15.23,0.90,0.51,-2.08
9491582,0.25,-2.50,0.24,-2.60,16.86,5.82,15.51,7.09,16.86,5.82,15.42,0.43,15.23,0.90,0.98,-1.50
9522955,0.25,-2.50,0.23,-2.16,16.04,5.82,16.82,6.52,16.04,5.82,15.42,0.43,15.23,0.90,-0.35,-0.94
9543936,0.25,-2.50,0.21,-2.09,14.57,5.38,17.62,7.07,14.57,5.82,15.42,0.43,15.23,0.90,-2.09,-0.79
9564918,0.25,-2.50,0.21,-2.32,14.57,5.38,17.41,7.68,14.57,5.38,15.42,0.43,15.23,0.90,-2.69,-1.52
9585774,0.25,-2.50,0.23,-2.81,15.57,5.38,16.09,8.09,15.57,5.38,15.42,0.42,15.23,0.90,-1.78,-2.01
9617177,0.25,-2.50,0.23,-3.04,16.33,5.38,15.34,8.14,16.33,5.38,15.42,0.42,15.23,0.90,0.54,-2.65
9638178,0.25,-2.50,0.23,-3.26,15.86,5.73,15.01,8.58,15.86,5.38,15.42,0.42,15.23,0.90,0.35,-2.72
9659019,0.25,-2.50,0.23,-2.75,15.86,5.73,15.90,7.68,15.86,5.73,15.42,0.42,15.23,0.90,0.67,-2.67
9690436,0.25,-2.50,0.22,-2.28,15.11,5.73,17.15,7.11,15.11,5.73,15.42,0.42,15.23,0.90,-1.48,-1.69
9711276,0.25,-2.50,0.22,-2.13,15.02,5.73,17.37,6.99,15.02,5.73,15.43,0.42,15.23,0.90,-1.93,-1.50
9732235,0.25,-2.50,0.23,-2.12,15.02,6.39,17.10,6.66,15.02,6.39,15.43,0.42,15.23,0.90,-2.19,-0.68
9763730,0.25,-2.50,0.24,-2.63,15.61,6.39,15.92,7.29,15.61,6.39,15.43,0.42,15.23,0.90,-0.76,-0.72
9784641,0.25,-2.50,0.24,-2.38,16.35,6.39,16.02,6.52,16.35,6.39,15.43,0.42,15.23,0.90,0.26,-0.83
9805466,0.25,-2.50,0.25,-2.45,16.79,6.39,15.70,6.43,16.79,6.39,15.43,0.42,15.23,0.90,0.74,-0.39
9836933,0.25,-2.50,0.22,-2.37,15.27,5.43,16.97,7.43,15.27,5.43,15.43,0.42,15.23,0.90,-1.28,-1.68
9857859,0.25,-2.50,0.22,-2.35,15.27,5.43,17.01,7.39,15.27,5.43,15.43,0.42,15.24,0.89,-1.55,-1.89
9878702,0.25,-2.50,0.23,-2.54,15.81,5.43,16.85,7.06,15.81,5.43,15.43,0.42,15.24,0.89,-1.14,-1.93
9910360,0.25,-2.50,0.24,-2.29,16.98,5.71,16.21,6.38,16.98,5.71,15.43,0.42,15.24,0.89,0.52,-0.96
9931363,0.25,-2.50,0.24,-2.37,16.36,5.71,16.35,6.81,16.98,5.71,15.43,0.42,15.24,0.89,0.67,-0.78
9952184,0.25,-2.50,0.24,-2.96,16.36,5.71,15.32,7.84,16.36,5.71,15.43,0.42,15.24,0.89,0.03,-0.98
9973066,0.25,-2.50,0.22,-2.52,15.21,5.71,16.61,7.60,15.21,5.71,15.43,0.42,15.24,0.89,-0.48,-1.71
10004665,0.25,-2.50,0.23,-2.77,15.75,5.33,15.94,7.77,15.75,5.33,15.43,0.42,15.24,0.89,-0.31,-2.35
10025505,0.25,-2.50,0.23,-2.43,15.75,5.33,16.69,7.36,15.75,5.33,15.43,0.42,15.24,0.89,-0.23,-2.41
10046374,0.25,-2.50,0.22,-2.16,15.04,5.33,17.49,7.21,15.04,5.33,15.43,0.41,15.24,0.89,-1.39,-2.17
10077974,0.25,-2.50,0.23,-2.35,16.20,5.33,16.90,6.74,16.20,5.33,15.43,0.41,15.24,0.89,-0.78,-1.62
10098935,0.25,-2.50,0.23,-2.43,15.42,6.07,16.51,7.17,16.20,6.07,15.43,0.41,15.24,0.89,-0.73,-0.76
10119829,0.25,-2.50,0.23,-2.44,15.42,6.07,16.49,7.20,15.42,6.07,15.43,0.41,15.24,0.89,-1.24,-0.98
10140706,0.25,-2.50,0.24,-2.68,15.99,6.07,15.81,7.35,15.99,6.07,15.43,0.41,15.24,0.89,-0.56,-1.07
10172193,0.25,-2.50,0.24,-2.36,16.09,6.07,16.33,6.74,16.09,6.07,15.43,0.41,15.24,0.89,-0.15,-0.87
10193147,0.25,-2.50,0.23,-2.35,16.09,5.74,16.50,6.87,16.09,5.74,15.43,0.41,15.24,0.89,-0.21,-1.07
10214023,0.25,-2.50,0.23,-2.51,15.82,5.74,16.33,7.28,15.82,5.74,15.44,0.41,15.24,0.89,-0.61,-1.11
10234879,0.25,-2.50,0.23,-2.58,15.97,5.74,16.14,7.34,15.97,5.74,15.44,0.41,15.24,0.89,-0.40,-1.38
10266375,0.25,-2.50,0.23,-2.40,16.05,5.74,16.32,7.09,16.05,5.74,15.44,0.41,15.24,0.89,-0.23,-1.41
10287380,0.25,-2.50,0.23,-2.28,16.05,5.70,16.58,6.86,16.05,5.70,15.44,0.41,15.24,0.89,-0.25,-1.41
10308354,0.25,-2.50,0.24,-2.51,16.19,5.70,16.18,7.13,16.19,5.70,15.44,0.41,15.24,0.88,-0.29,-1.25
10329281,0.25,-2.50,0.24,-2.98,16.39,5.70,15.28,7.86,16.39,5.70,15.44,0.41,15.24,0.88,0.09,-1.36
10360635,0.25,-2.50,0.22,-2.72,14.61,5.70,15.72,7.42,14.61,5.70,15.44,0.41,15.24,0.88,-1.09,-1.77
10381722,0.25,-2.50,0.22,-2.76,14.61,5.59,16.52,8.35,14.61,5.59,15.44,0.41,15.24,0.88,-1.10,-1.85
10402559,0.25,-2.50,0.23,-2.51,15.83,5.59,16.39,7.35,15.83,5.59,15.44,0.41,15.24,0.88,-0.39,-2.42
10433986,0.25,-2.50,0.23,-2.67,15.64,5.59,16.20,7.71,15.64,5.59,15.44,0.41,15.25,0.88,-0.61,-2.08
10454879,0.25,-2.50,0.24,-2.58,15.64,6.51,15.93,7.14,15.64,6.51,15.44,0.41,15.25,0.88,-0.58,-1.18
10475851,0.25,-2.50,0.24,-2.76,15.75,6.51,16.04,6.93,15.75,6.51,15.44,0.41,15.25,0.88,-0.29,-0.83
10507402,0.25,-2.50,0.23,-2.65,15.29,6.51,15.99,7.41,15.29,6.51,15.44,0.40,15.25,0.88,-0.72,-0.78
10528313,0.25,-2.50,0.24,-2.59,15.49,6.51,16.10,7.30,15.29,6.51,15.44,0.40,15.25,0.88,-0.70,-0.86
10549170,0.25,-2.50,0.23,-2.59,15.49,5.96,16.25,7.47,15.49,5.96,15.44,0.40,15.25,0.88,-0.57,-1.37
10580691,0.25,-2.50,0.22,-2.54,14.97,5.96,16.57,7.62,14.97,5.96,15.44,0.40,15.25,0.88,-1.46,-1.59
10601544,0.25,-2.50,0.24,-2.65,16.60,5.96,15.64,7.06,16.60,5.96,15.44,0.40,15.25,0.88,0.08,-1.64
10622500,0.25,-2.50,0.24,-2.38,16.60,6.12,16.04,6.51,16.60,5.96,15.44,0.40,15.25,0.88,0.64,-1.30
10653949,0.25,-2.50,0.23,-2.26,15.70,6.12,16.91,6.47,15.70,6.12,15.44,0.40,15.25,0.88,-0.88,-0.46
10674845,0.25,-2.50,0.24,-2.16,16.35,6.12,16.39,6.40,16.35,6.12,15.44,0.40,15.25,0.88,-0.44,-0.39
10695843,0.25,-2.50,0.23,-2.12,15.52,6.12,16.97,6.57,16.35,6.12,15.44,0.40,15.25,0.88,-0.19,-0.32
10716734,0.25,-2.50,0.23,-2.31,15.52,6.11,16.67,6.89,15.52,6.11,15.44,0.40,15.25,0.88,-1.29,-0.41
10748173,0.25,-2.50,0.25,-2.45,16.75,6.11,15.85,6.59,16.75,6.11,15.44,0.40,15.25,0.88,0.58,-0.54
10769071,0.25,-2.50,0.24,-2.52,15.94,6.11,16.10,7.07,15.94,6.11,15.44,0.40,15.25,0.88,-0.03,-0.50
10789898,0.25,-2.50,0.24,-2.69,15.94,6.11,15.81,7.37,15.94,6.11,15.44,0.40,15.25,0.88,-0.11,-0.79
10810890,0.25,-2.50,0.23,-2.59,15.22,6.11,16.31,7.51,15.22,6.11,15.44,0.40,15.25,0.88,-0.67,-1.09
10842530,0.25,-2.50,0.21,-2.42,14.98,4.90,17.26,7.88,14.98,4.90,15.44,0.40,15.25,0.87,-1.87,-2.80
10863522,0.25,-2.50,0.22,-2.25,15.25,4.90,17.40,7.75,14.98,4.90,15.45,0.40,15.25,0.87,-2.13,-2.91
10884313,0.25,-2.50,0.22,-2.16,15.25,4.90,17.27,7.63,15.25,4.90,15.45,0.39,15.25,0.87,-2.04,-2.87
10915923,0.25,-2.50,0.24,-2.32,16.14,5.89,16.46,6.73,16.14,5.89,15.45,0.39,15.25,0.87,-0.62,-1.18
10936831,0.25,-2.50,0.24,-2.20,16.78,5.89,16.37,6.23,16.78,5.89,15.45,0.39,15.25,0.87,0.22,-0.96
10957863,0.25,-2.50,0.44,-2.59,35.19,5.89,7.29,-1.49,35.19,5.89,15.43,0.43,15.25,0.87,18.75,-0.57
10978760,0.25,-2.50,0.38,-2.42,29.11,5.89,10.36,0.98,29.11,5.89,15.42,0.45,15.25,0.87,18.46,4.46
11010242,0.25,-2.50,0.22,-2.29,15.03,5.89,17.01,7.19,15.03,5.89,15.41,0.48,15.25,0.87,0.43,0.93
11031084,0.25,-2.50,0.22,-2.53,15.03,5.89,16.59,7.61,15.03,5.89,15.41,0.48,15.25,0.87,-1.10,-0.48
11052135,0.25,-2.50,0.16,-2.24,11.01,3.96,20.62,9.00,11.01,3.96,15.41,0.48,15.25,0.87,-5.41,-3.19
11072939,0.25,-2.50,0.16,-2.33,11.01,3.96,19.49,10.13,11.01,3.96,15.42,0.47,15.25,0.87,-8.06,-4.36
11104360,0.25,-2.50,0.24,-1.97,18.75,3.96,18.53,7.50,18.75,3.96,15.42,0.47,15.26,0.87,-0.07,-4.26
11125224,0.25,-2.50,0.27,-1.94,18.75,6.28,15.75,4.69,18.75,6.28,15.42,0.47,15.26,0.87,0.11,-1.48
11146075,0.25,-2.50,0.25,-2.32,17.35,6.28,15.73,6.00,17.35,6.28,15.42,0.47,15.26,0.87,0.53,0.46
11166994,0.25,-2.50,0.26,-2.69,17.89,6.28,14.83,6.41,17.35,6.28,15.42,0.47,15.26,0.87,1.22,0.35
11198443,0.25,-2.50,0.23,-2.59,15.54,6.28,14.98,6.25,15.54,6.28,15.42,0.47,15.26,0.87,0.43,0.04
11219321,0.25,-2.50,0.23,-2.71,15.54,6.32,15.85,7.50,15.54,6.32,15.42,0.47,15.26,0.87,0.51,0.07
11240178,0.25,-2.50,0.23,-2.72,14.81,6.32,16.16,7.85,14.81,6.32,15.42,0.47,15.26,0.87,-0.73,-0.72
11261109,0.25,-2.50,0.23,-2.57,14.81,6.32,16.29,7.71,14.81,6.32,15.42,0.47,15.26,0.87,-1.12,-1.24
11292577,0.25,-2.50,0.23,-2.54,15.12,6.32,16.33,7.39,15.12,6.32,15.42,0.47,15.26,0.87,-1.15,-1.17
11313461,0.25,-2.50,0.22,-2.39,15.69,5.16,16.87,7.40,15.69,5.16,15.42,0.47,15.26,0.87,-0.62,-2.27
11334351,0.25,-2.50,0.22,-2.08,15.72,5.16,17.42,6.85,15.69,5.16,15.42,0.47,15.26,0.87,-0.98,-2.25
