t,v_ref,w_ref,v,w,u_L,u_R,omega_L,omega_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
13192110,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.75,0.66,14.78,0.40,-0.00,-0.00
13202324,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.75,0.66,14.78,0.40,-0.00,-0.00
13212540,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.75,0.66,14.78,0.40,-0.00,-0.00
13243157,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.75,0.66,14.78,0.40,-0.00,-0.00
13253587,-0.40,0.00,0.00,-0.01,-18.60,-18.60,0.00,0.00,-274.65,-275.12,14.76,0.66,14.79,0.40,11.76,11.76
13263824,-0.40,0.00,0.00,-0.04,-18.60,-18.60,0.00,0.00,-274.89,-275.36,14.78,0.66,14.80,0.40,16.09,16.09
13274016,-0.40,0.00,0.00,-0.17,-18.60,-18.60,0.00,0.00,-275.14,-275.61,14.79,0.66,14.82,0.40,17.68,17.68
13325380,-0.40,0.00,-0.28,2.08,-18.60,-18.60,-12.97,-13.21,-275.78,-276.51,14.86,0.66,14.88,0.40,17.61,17.61
13335760,-0.40,0.00,-0.28,1.74,-18.60,-18.60,-12.97,-13.21,-268.00,-271.80,14.86,0.66,14.89,0.39,5.63,5.39
13345970,-0.40,0.00,-0.28,2.08,-18.60,-18.60,-12.97,-13.21,-268.13,-271.92,14.87,0.65,14.89,0.39,5.63,5.39
13356283,-0.40,0.00,-0.30,2.44,-18.60,-18.60,-12.97,-14.93,-268.26,-272.05,14.87,0.65,14.90,0.39,5.63,5.39
13387123,-0.40,0.00,-0.32,2.08,-18.60,-18.60,-15.03,-14.93,-267.20,-271.67,14.88,0.64,14.91,0.38,3.58,3.67
13397643,-0.40,0.00,-0.34,1.98,-18.60,-18.60,-16.82,-15.06,-266.11,-271.71,14.88,0.64,14.91,0.37,1.79,3.54
13407976,-0.40,0.00,-0.34,1.80,-18.60,-18.60,-16.82,-15.06,-266.16,-271.80,14.88,0.64,14.91,0.37,1.79,3.54
13418213,-0.40,0.00,-0.34,1.51,-18.60,-18.60,-16.82,-15.06,-266.21,-271.89,14.88,0.64,14.91,0.37,1.79,3.54
13459313,-0.40,0.00,-0.35,0.92,-18.60,-18.60,-18.15,-14.63,-265.49,-272.45,14.89,0.63,14.93,0.36,0.46,3.97
13469595,-0.40,0.00,-0.36,0.78,-18.60,-18.60,-18.15,-15.40,-265.51,-272.26,14.89,0.63,14.93,0.35,0.46,3.20
13479872,-0.40,0.00,-0.36,0.46,-18.60,-18.60,-18.11,-15.40,-265.52,-272.34,14.89,0.63,14.93,0.35,0.46,3.20
13490256,-0.40,0.00,-0.36,0.69,-18.60,-18.60,-18.11,-15.40,-265.56,-272.43,14.89,0.63,14.93,0.35,0.50,3.20
13541694,-0.40,0.00,-0.38,0.20,-18.60,-18.60,-18.84,-16.95,-265.07,-272.17,14.89,0.63,14.94,0.34,-0.24,1.66
13552149,-0.40,0.00,-0.38,-0.11,-18.60,-18.60,-18.84,-16.95,-265.06,-272.22,14.89,0.63,14.94,0.34,-0.24,1.66
13562604,-0.40,0.00,-0.39,0.30,-18.60,-18.60,-18.65,-17.81,-265.05,-271.95,14.89,0.63,14.94,0.34,-0.24,0.79
13572833,-0.40,0.00,-0.39,0.27,-18.60,-18.60,-18.65,-17.81,-265.17,-271.97,14.89,0.63,14.94,0.34,-0.04,0.79
13614043,-0.40,0.00,-0.40,0.10,-18.60,-18.60,-19.33,-17.93,-264.69,-272.16,14.89,0.63,14.95,0.34,-0.72,1.02
13624458,-0.40,0.00,-0.40,0.13,-18.60,-18.60,-18.86,-17.93,-264.97,-272.07,14.89,0.63,14.95,0.33,-0.26,0.67
13634672,-0.40,0.00,-0.40,0.10,-18.60,-18.60,-18.86,-17.93,-264.96,-272.09,14.89,0.63,14.95,0.33,-0.26,0.67
13645120,-0.40,0.00,-0.39,0.46,-18.60,-18.60,-18.79,-17.24,-264.95,-272.11,14.89,0.63,14.95,0.33,-0.26,0.67
13686303,-0.40,0.00,-0.49,0.30,-18.60,-18.60,-18.80,-19.62,-264.96,-261.05,14.88,0.64,15.05,0.71,-0.20,-8.02
13696503,-0.40,0.00,-0.49,-0.31,-18.60,-18.60,-18.80,-19.62,-264.95,-260.60,14.88,0.64,15.04,0.72,-0.20,-8.02
13706880,-0.40,0.00,-0.40,0.08,-18.60,-18.60,-18.54,-18.55,-265.12,-266.43,14.88,0.64,15.04,0.72,0.06,0.05
13717067,-0.40,0.00,-0.40,-0.15,-18.60,-18.60,-18.54,-18.55,-265.12,-266.44,14.88,0.64,15.04,0.72,0.06,0.05
13768723,-0.40,0.00,-0.39,0.41,-18.60,-18.60,-18.39,-17.52,-265.21,-267.29,14.88,0.64,15.05,0.72,0.21,1.08
13779059,-0.40,0.00,-0.39,0.15,-18.60,-18.60,-18.39,-17.52,-265.22,-267.32,14.88,0.64,15.05,0.72,0.21,1.08
13789462,-0.40,0.00,-0.41,0.13,-18.60,-18.60,-19.95,-17.94,-264.17,-267.36,14.88,0.64,15.05,0.72,-1.35,1.08
13799647,-0.40,0.00,-0.41,0.00,-18.60,-18.60,-19.95,-17.94,-264.12,-267.08,14.88,0.64,15.05,0.72,-1.35,0.67
13840818,-0.40,0.00,-0.40,0.38,-18.60,-18.60,-19.10,-17.87,-265.70,-267.21,14.88,0.64,15.05,0.71,1.06,0.73
13851392,-0.40,0.00,-0.39,0.54,-18.60,-18.60,-19.10,-17.11,-264.69,-267.23,14.88,0.64,15.05,0.71,-0.50,0.73
13861630,-0.40,0.00,-0.39,0.55,-18.60,-18.60,-19.10,-17.11,-264.67,-267.82,14.88,0.64,15.05,0.71,-0.50,1.49
13872047,-0.40,0.00,-0.38,0.32,-18.60,-18.60,-18.21,-17.11,-264.65,-267.86,14.88,0.64,15.05,0.71,-0.50,1.49
13923776,-0.40,0.00,-0.41,0.45,-18.60,-18.60,-19.66,-18.51,-264.61,-267.07,14.88,0.64,15.06,0.71,-0.50,0.09
13934156,-0.40,0.00,-0.41,0.27,-18.60,-18.60,-19.66,-18.51,-264.22,-267.07,14.88,0.64,15.06,0.71,-1.06,0.09
13944561,-0.40,0.00,-0.39,0.26,-18.60,-18.60,-19.66,-16.71,-264.18,-267.07,14.88,0.64,15.06,0.71,-1.06,0.09
13954831,-0.40,0.00,-0.38,0.08,-18.60,-18.60,-18.69,-16.71,-264.14,-268.40,14.88,0.64,15.06,0.70,-1.06,1.90
13995849,-0.40,0.00,-0.39,0.24,-18.60,-18.60,-18.49,-17.55,-264.88,-267.95,14.88,0.64,15.06,0.70,0.11,1.05
14006519,-0.40,0.00,-0.39,0.37,-18.60,-18.60,-19.38,-16.54,-264.89,-267.98,14.88,0.64,15.06,0.70,0.11,1.05
14016760,-0.40,0.00,-0.39,0.23,-18.60,-18.60,-19.38,-16.54,-264.29,-268.75,14.88,0.64,15.07,0.70,-0.78,2.06
14026949,-0.40,0.00,-0.39,0.30,-18.60,-18.60,-19.38,-16.54,-264.26,-268.81,14.87,0.64,15.07,0.70,-0.78,2.06
14068356,-0.40,0.00,-0.39,0.62,-18.60,-18.60,-18.30,-17.58,-264.60,-268.20,14.87,0.64,15.07,0.69,-0.17,1.03
14078583,-0.40,0.00,-0.39,0.39,-18.60,-18.60,-18.30,-17.58,-264.92,-268.24,14.87,0.64,15.07,0.69,0.30,1.03
14088834,-0.40,0.00,-0.39,0.47,-18.60,-18.60,-18.30,-17.58,-264.93,-268.27,14.87,0.64,15.07,0.69,0.30,1.03
14099193,-0.40,0.00,-0.39,0.35,-18.60,-18.60,-18.77,-17.14,-264.62,-268.61,14.87,0.64,15.07,0.69,-0.16,1.46
14150873,-0.40,0.00,-0.39,0.30,-18.60,-18.60,-18.25,-17.76,-264.56,-268.40,14.87,0.64,15.08,0.68,-0.19,0.91
14161259,-0.40,0.00,-0.39,0.34,-18.60,-18.60,-18.25,-17.76,-264.93,-268.38,14.87,0.64,15.08,0.68,0.35,0.84
14171498,-0.40,0.00,-0.39,0.22,-18.60,-18.60,-18.25,-17.76,-264.94,-268.40,14.87,0.64,15.08,0.68,0.35,0.84
14182038,-0.40,0.00,-0.39,0.19,-18.60,-18.60,-18.47,-17.66,-264.80,-268.43,14.87,0.64,15.08,0.68,0.13,0.84
14223602,-0.40,0.00,-0.40,0.29,-18.60,-18.60,-19.44,-17.62,-264.12,-268.64,14.87,0.65,15.08,0.68,-0.83,0.98
14234037,-0.40,0.00,-0.39,0.28,-18.60,-18.60,-18.57,-17.62,-264.09,-268.67,14.87,0.65,15.08,0.68,-0.83,0.98
14244412,-0.40,0.00,-0.39,0.26,-18.60,-18.60,-18.57,-17.61,-264.65,-268.70,14.87,0.65,15.08,0.68,0.03,0.98
14254647,-0.40,0.00,-0.39,0.49,-18.60,-18.60,-18.57,-17.61,-264.65,-268.74,14.87,0.65,15.08,0.68,0.03,1.00
14295809,-0.40,0.00,-0.41,0.56,-18.60,-18.60,-20.28,-17.86,-263.35,-268.66,14.87,0.65,15.09,0.67,-1.68,0.74
14306048,-0.40,0.00,-0.41,0.51,-18.60,-18.60,-20.28,-17.40,-263.28,-269.01,14.86,0.65,15.09,0.67,-1.68,1.20
14316458,-0.40,0.00,-0.40,0.44,-18.60,-18.60,-19.72,-17.40,-263.61,-269.04,14.86,0.65,15.09,0.67,-1.12,1.20
14326748,-0.40,0.00,-0.40,0.26,-18.60,-18.60,-19.72,-17.40,-263.56,-269.08,14.86,0.65,15.09,0.67,-1.12,1.20
14367996,-0.40,0.00,-0.41,0.24,-18.60,-18.60,-20.55,-17.19,-264.50,-269.30,14.86,0.65,15.09,0.67,0.33,1.41
14378204,-0.40,0.00,-0.41,0.35,-18.60,-18.60,-20.55,-17.19,-262.92,-269.34,14.86,0.66,15.09,0.67,-1.95,1.41
14388622,-0.40,0.00,-0.41,0.26,-18.60,-18.60,-20.55,-17.36,-262.85,-269.38,14.86,0.66,15.09,0.66,-1.95,1.41
14398832,-0.40,0.00,-0.39,0.06,-18.60,-18.60,-18.89,-17.36,-263.93,-269.31,14.86,0.66,15.10,0.66,-0.29,1.24
14450303,-0.40,0.00,-0.40,0.58,-18.60,-18.60,-19.26,-17.69,-264.48,-269.50,14.86,0.66,15.10,0.66,0.51,1.25
14460704,-0.40,0.00,-0.40,0.21,-18.60,-18.60,-19.26,-17.69,-263.69,-269.31,14.86,0.66,15.10,0.66,-0.66,0.92
14470920,-0.40,0.00,-0.40,0.29,-18.60,-18.60,-19.26,-17.69,-263.66,-269.33,14.86,0.66,15.10,0.66,-0.66,0.92
14481297,-0.40,0.00,-0.38,0.33,-18.60,-18.60,-18.05,-17.26,-263.64,-269.36,14.85,0.66,15.10,0.66,-0.66,0.92
14532879,-0.40,0.00,-0.40,-0.20,-18.60,-18.60,-18.98,-18.13,-264.02,-269.22,14.86,0.66,15.11,0.65,-0.11,0.47
14543310,-0.40,0.00,-0.40,0.18,-18.60,-18.60,-18.98,-18.29,-263.83,-269.12,14.85,0.66,15.11,0.65,-0.38,0.31
14553533,-0.40,0.00,-0.40,0.20,-18.60,-18.60,-18.98,-18.29,-263.81,-269.13,14.85,0.66,15.11,0.65,-0.38,0.31
14563879,-0.40,0.00,-0.40,0.27,-18.60,-18.60,-19.11,-18.29,-263.80,-269.14,14.85,0.66,15.11,0.65,-0.38,0.31
14605009,-0.40,0.00,-0.39,0.33,-18.60,-18.60,-18.72,-17.49,-263.92,-269.79,14.85,0.66,15.11,0.65,-0.12,1.11
14615412,-0.40,0.00,-0.39,0.49,-18.60,-18.60,-18.72,-17.49,-263.92,-269.82,14.85,0.66,15.11,0.65,-0.12,1.11
14625776,-0.40,0.00,-0.40,0.41,-18.60,-18.60,-18.67,-18.19,-263.95,-269.86,14.85,0.66,15.11,0.64,-0.07,1.11
14635991,-0.40,0.00,-0.40,0.27,-18.60,-18.60,-18.67,-18.19,-263.95,-269.42,14.85,0.66,15.11,0.64,-0.07,0.42
14677344,-0.40,0.00,-0.39,-0.23,-18.60,-18.60,-18.38,-17.65,-264.04,-269.85,14.85,0.66,15.11,0.64,0.06,0.95
14687748,-0.40,0.00,-0.39,-0.21,-18.60,-18.60,-18.38,-17.95,-264.15,-269.88,14.85,0.66,15.12,0.64,0.22,0.95
14697964,-0.40,0.00,-0.39,-0.16,-18.60,-18.60,-18.38,-17.95,-264.16,-269.70,14.85,0.66,15.12,0.64,0.22,0.65
14708191,-0.40,0.00,-0.39,-0.48,-18.60,-18.60,-18.76,-17.95,-263.90,-269.72,14.85,0.66,15.12,0.64,-0.16,0.65
14760232,-0.40,0.00,-0.00,0.02,-18.60,-18.60,-17.90,-17.85,-263.72,-264.84,14.85,0.66,15.17,0.70,-0.36,36.45
14770781,-0.40,0.00,-0.00,-0.36,-18.60,-18.60,-17.90,-17.85,-264.44,-265.95,14.85,0.66,15.20,0.74,0.70,36.45
14781028,-0.40,0.00,-0.39,-0.48,-18.60,-18.60,-17.90,-18.04,-264.46,-269.51,14.85,0.66,15.20,0.74,0.70,0.56
14791349,-0.40,0.00,-0.39,0.21,-18.60,-18.60,-18.45,-18.04,-264.48,-269.53,14.85,0.66,15.20,0.74,0.70,0.56
14832736,-0.40,0.00,-0.40,0.01,-18.60,-18.60,-18.47,-18.44,-264.13,-269.22,14.85,0.66,15.20,0.74,0.13,0.11
14843194,-0.40,0.00,-0.41,0.05,-18.60,-18.60,-19.31,-18.44,-264.13,-269.26,14.85,0.66,15.20,0.74,0.13,0.16
14853435,-0.40,0.00,-0.41,-0.00,-18.60,-18.60,-19.31,-18.44,-263.55,-269.27,14.85,0.66,15.20,0.73,-0.71,0.16
14863676,-0.40,0.00,-0.40,-0.15,-18.60,-18.60,-19.31,-18.23,-263.52,-269.44,14.85,0.66,15.20,0.73,-0.71,0.37
14904972,-0.40,0.00,-0.39,0.19,-18.60,-18.60,-19.03,-17.61,-263.62,-269.98,14.85,0.66,15.21,0.73,-0.43,1.00
14915367,-0.40,0.00,-0.39,0.17,-18.60,-18.60,-19.03,-17.61,-263.61,-270.01,14.85,0.66,15.21,0.73,-0.43,1.00
14925705,-0.40,0.00,-0.39,0.41,-18.60,-18.60,-18.85,-17.80,-263.59,-269.90,14.85,0.66,15.21,0.73,-0.43,0.81
14935900,-0.40,0.00,-0.39,0.32,-18.60,-18.60,-18.85,-17.80,-263.70,-269.92,14.85,0.66,15.21,0.73,-0.24,0.81
14987595,-0.40,0.00,-0.41,0.33,-18.60,-18.60,-20.11,-18.12,-262.76,-269.74,14.85,0.67,15.21,0.73,-1.50,0.48
14997781,-0.40,0.00,-0.41,0.60,-18.60,-18.60,-20.11,-18.12,-262.70,-269.76,14.84,0.67,15.21,0.73,-1.50,0.48
15008231,-0.40,0.00,-0.40,0.24,-18.60,-18.60,-18.51,-18.25,-262.64,-269.77,14.84,0.67,15.21,0.73,-1.50,0.48
15018458,-0.40,0.00,-0.40,0.13,-18.60,-18.60,-18.51,-18.25,-263.72,-269.69,14.84,0.67,15.21,0.73,0.10,0.35
15049544,-0.40,0.00,-0.39,0.27,-18.60,-18.60,-18.44,-18.15,-263.77,-269.80,14.84,0.67,15.21,0.73,0.16,0.45
15059809,-0.40,0.00,-0.40,0.34,-18.60,-18.60,-18.44,-18.50,-263.78,-269.82,14.84,0.67,15.21,0.73,0.16,0.45
15070348,-0.40,0.00,-0.41,0.21,-18.60,-18.60,-19.39,-18.50,-263.11,-269.57,14.84,0.67,15.21,0.73,-0.78,0.10
15080566,-0.40,0.00,-0.41,0.37,-18.60,-18.60,-19.39,-18.50,-263.08,-269.57,14.84,0.67,15.21,0.72,-0.78,0.10
15132051,-0.40,0.00,-0.39,-0.19,-18.60,-18.60,-18.74,-17.61,-263.46,-270.35,14.84,0.67,15.21,0.72,-0.14,0.99
15142426,-0.40,0.00,-0.39,-0.00,-18.60,-18.60,-18.74,-17.61,-263.45,-270.38,14.84,0.67,15.22,0.72,-0.14,0.99
15152732,-0.40,0.00,-0.40,-0.24,-18.60,-18.60,-18.75,-17.99,-263.44,-270.41,14.84,0.67,15.22,0.72,-0.15,0.99
15163014,-0.40,0.00,-0.40,-0.18,-18.60,-18.60,-18.75,-17.99,-263.44,-270.16,14.84,0.67,15.22,0.72,-0.15,0.61
15214655,-0.40,0.00,-0.39,-0.21,-18.60,-18.60,-18.54,-18.10,-263.59,-270.18,14.84,0.67,15.22,0.72,0.07,0.51
15225051,-0.40,0.00,-0.39,0.07,-18.60,-18.60,-18.54,-18.10,-263.59,-270.20,14.84,0.67,15.22,0.72,0.07,0.51
15235416,-0.40,0.00,-0.40,0.10,-18.60,-18.60,-18.82,-18.10,-263.59,-270.22,14.84,0.67,15.22,0.71,0.07,0.51
15245673,-0.40,0.00,-0.40,0.33,-18.60,-18.60,-18.82,-18.06,-263.40,-270.26,14.84,0.67,15.22,0.71,-0.21,0.54
15276604,-0.40,0.00,-0.40,0.19,-18.60,-18.60,-18.85,-18.09,-263.35,-270.29,14.84,0.67,15.22,0.71,-0.24,0.51
15286873,-0.40,0.00,-0.40,0.21,-18.60,-18.60,-19.14,-18.09,-263.34,-270.30,14.84,0.67,15.22,0.71,-0.24,0.51
15297225,-0.40,0.00,-0.40,0.24,-18.60,-18.60,-19.14,-18.23,-263.12,-270.32,14.84,0.67,15.22,0.71,-0.54,0.51
15307469,-0.40,0.00,-0.40,0.26,-18.60,-18.60,-19.14,-18.23,-263.10,-270.23,14.84,0.67,15.22,0.71,-0.54,0.37
15359034,-0.40,0.00,-0.40,0.49,-18.60,-18.60,-19.44,-18.15,-262.82,-270.36,14.83,0.68,15.22,0.71,-0.83,0.45
15369561,-0.40,0.00,-0.40,0.05,-18.60,-18.60,-18.80,-18.15,-262.79,-270.37,14.83,0.68,15.23,0.71,-0.83,0.45
15379815,-0.40,0.00,-0.40,0.23,-18.60,-18.60,-18.80,-18.15,-263.21,-270.39,14.83,0.68,15.23,0.71,-0.20,0.45
15390036,-0.40,0.00,-0.39,0.08,-18.60,-18.60,-18.80,-17.70,-263.20,-270.73,14.83,0.68,15.23,0.71,-0.20,0.90
15431176,-0.40,0.00,-0.41,-0.07,-18.60,-18.60,-18.78,-18.99,-263.13,-269.85,14.83,0.68,15.23,0.71,-0.17,-0.39
15441510,-0.40,0.00,-0.39,-0.11,-18.60,-18.60,-18.78,-17.76,-263.13,-269.83,14.83,0.68,15.23,0.71,-0.17,-0.39
15452054,-0.40,0.00,-0.39,0.08,-18.60,-18.60,-18.97,-17.76,-263.12,-270.73,14.83,0.68,15.23,0.71,-0.17,0.84
15462310,-0.40,0.00,-0.39,0.01,-18.60,-18.60,-18.97,-17.76,-262.97,-270.76,14.83,0.68,15.23,0.71,-0.37,0.84
15513600,-0.40,0.00,-0.41,0.20,-18.60,-18.60,-19.32,-18.42,-262.69,-270.38,14.83,0.68,15.23,0.70,-0.71,0.18
15524162,-0.40,0.00,-0.41,0.33,-18.60,-18.60,-19.32,-18.42,-262.66,-270.39,14.83,0.68,15.23,0.70,-0.71,0.18
15534445,-0.40,0.00,-0.40,0.19,-18.60,-18.60,-19.32,-17.84,-262.63,-270.82,14.83,0.68,15.23,0.70,-0.71,0.77
15544676,-0.40,0.00,-0.39,-0.08,-18.60,-18.60,-18.59,-17.84,-263.13,-270.85,14.83,0.68,15.23,0.70,0.01,0.77
15585856,-0.40,0.00,-0.38,0.08,-18.60,-18.60,-17.87,-17.42,-263.66,-270.92,14.83,0.68,15.23,0.70,0.73,0.74
15596262,-0.40,0.00,-0.39,-0.09,-18.60,-18.60,-19.23,-17.42,-263.68,-271.26,14.83,0.68,15.23,0.70,0.73,1.18
15606613,-0.40,0.00,-0.39,0.14,-18.60,-18.60,-19.23,-17.42,-262.74,-271.30,14.83,0.68,15.24,0.70,-0.62,1.18
15617021,-0.40,0.00,-0.41,-0.05,-18.60,-18.60,-19.23,-18.70,-262.72,-271.33,14.83,0.68,15.24,0.70,-0.62,1.18
15668212,-0.40,0.00,-0.39,0.14,-18.60,-18.60,-18.50,-17.59,-263.23,-271.27,14.83,0.68,15.24,0.69,0.11,1.02
15678710,-0.40,0.00,-0.40,0.23,-18.60,-18.60,-18.69,-18.08,-263.24,-270.94,14.83,0.68,15.24,0.69,0.11,0.52
15688943,-0.40,0.00,-0.40,0.12,-18.60,-18.60,-18.69,-18.08,-263.10,-270.96,14.83,0.68,15.24,0.69,-0.09,0.52
15699140,-0.40,0.00,-0.40,0.16,-18.60,-18.60,-18.69,-18.08,-263.10,-270.97,14.83,0.68,15.24,0.69,-0.09,0.52
15740502,-0.40,0.00,-0.39,0.22,-18.60,-18.60,-18.41,-18.06,-263.31,-271.07,14.83,0.68,15.24,0.69,0.19,0.55
15750867,-0.40,0.00,-0.39,0.25,-18.60,-18.60,-18.41,-18.06,-263.32,-271.09,14.83,0.68,15.24,0.69,0.19,0.55
15761240,-0.40,0.00,-0.39,0.21,-18.60,-18.60,-18.41,-17.63,-263.32,-271.10,14.83,0.68,15.24,0.69,0.19,0.55
15771478,-0.40,0.00,-0.40,0.33,-18.60,-18.60,-19.21,-17.63,-262.76,-271.43,14.83,0.68,15.24,0.69,-0.61,0.98
15812356,-0.40,0.00,-0.39,0.13,-18.60,-18.60,-18.63,-18.07,-263.11,-271.21,14.83,0.68,15.24,0.69,-0.02,0.53
15822647,-0.40,0.00,-0.39,-0.50,-18.60,-18.60,-17.99,-18.31,-263.11,-271.23,14.83,0.68,15.25,0.69,-0.02,0.53
15833005,-0.40,0.00,-0.39,-0.37,-18.60,-18.60,-17.99,-18.31,-263.56,-271.08,14.83,0.68,15.25,0.69,0.61,0.30
15843299,-0.40,0.00,-0.39,-0.47,-18.60,-18.60,-17.99,-18.31,-263.58,-271.09,14.83,0.68,15.25,0.68,0.61,0.30
15894732,-0.40,0.00,-0.39,0.05,-18.60,-18.60,-19.02,-17.48,-262.80,-271.77,14.83,0.68,15.25,0.68,-0.42,1.12
15905035,-0.40,0.00,-0.39,0.11,-18.60,-18.60,-18.59,-17.48,-262.79,-271.80,14.83,0.68,15.25,0.68,-0.42,1.12
15915303,-0.40,0.00,-0.39,0.13,-18.60,-18.60,-18.59,-17.97,-263.09,-271.49,14.83,0.68,15.25,0.68,0.02,0.63
15925503,-0.40,0.00,-0.39,0.13,-18.60,-18.60,-18.59,-17.97,-263.09,-271.51,14.83,0.68,15.25,0.68,0.02,0.63
15967184,-0.40,0.00,-0.40,0.24,-18.60,-18.60,-19.26,-17.79,-262.59,-271.77,14.82,0.68,15.25,0.68,-0.65,0.88
15977575,-0.40,0.00,-0.40,0.28,-18.60,-18.60,-19.26,-17.79,-262.57,-271.76,14.82,0.69,15.25,0.68,-0.65,0.81
15987843,-0.40,0.00,-0.39,-0.09,-18.60,-18.60,-18.74,-17.79,-262.54,-271.78,14.82,0.69,15.25,0.67,-0.65,0.81
15998163,-0.40,0.00,-0.41,-0.16,-18.60,-18.60,-18.74,-18.95,-262.90,-271.80,14.82,0.69,15.25,0.67,-0.13,0.81
16049968,-0.40,0.00,-0.39,-0.13,-18.60,-18.60,-18.84,-17.41,-262.78,-270.48,14.82,0.69,15.25,0.68,-0.23,-0.94
16060360,-0.40,0.00,-0.39,0.05,-18.60,-18.60,-18.84,-17.41,-262.78,-271.97,14.82,0.69,15.25,0.68,-0.23,1.20
16070748,-0.40,0.00,-0.39,-0.03,-18.60,-18.60,-19.22,-17.41,-262.77,-272.00,14.82,0.69,15.25,0.68,-0.23,1.20
16081134,-0.40,0.00,-0.41,-0.14,-18.60,-18.60,-19.22,-18.80,-262.48,-272.04,14.82,0.69,15.25,0.67,-0.62,1.20
16122139,-0.40,0.00,-0.38,-0.22,-18.60,-18.60,-18.19,-17.49,-263.17,-272.00,14.82,0.69,15.25,0.67,0.42,1.12
16132680,-0.40,0.00,-0.39,0.14,-18.60,-18.60,-18.93,-17.49,-262.64,-272.03,14.82,0.69,15.26,0.67,-0.33,1.12
16142936,-0.40,0.00,-0.40,0.25,-18.60,-18.60,-18.93,-18.50,-262.63,-271.35,14.82,0.69,15.26,0.67,-0.33,0.11
16153224,-0.40,0.00,-0.40,0.03,-18.60,-18.60,-19.02,-18.50,-262.62,-271.36,14.82,0.69,15.26,0.67,-0.33,0.11
16194457,-0.40,0.00,-0.39,-0.36,-18.60,-18.60,-17.71,-18.77,-263.44,-271.56,14.82,0.69,15.26,0.67,0.90,0.35
16204831,0.00,0.00,-0.39,-0.18,0.00,0.00,-17.71,-18.77,0.00,0.00,14.82,0.70,15.25,0.68,-10.86,-11.93
16215096,0.00,0.00,-0.40,-0.23,0.00,0.00,-18.51,-18.77,0.00,0.00,14.81,0.71,15.25,0.70,-15.19,-16.26
16225333,0.00,0.00,-0.40,0.23,0.00,0.00,-18.51,-18.77,0.00,0.00,14.81,0.73,15.25,0.71,-17.59,-17.85
16276604,0.00,0.00,0.09,0.85,0.00,0.00,8.13,0.00,0.00,0.00,14.80,0.78,15.24,0.75,0.01,0.01
16286823,0.00,0.00,0.09,0.28,0.00,0.00,8.13,0.00,0.00,0.00,14.80,0.78,15.24,0.75,8.14,0.00
16297022,0.00,0.00,0.09,0.55,0.00,0.00,8.13,0.00,0.00,0.00,14.80,0.79,15.24,0.75,8.13,0.00
16307228,0.00,0.00,0.09,0.91,0.00,0.00,8.13,0.00,0.00,0.00,14.80,0.79,15.24,0.75,8.13,0.00
16338001,0.00,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,14.80,0.80,15.24,0.75,0.00,0.00
16348369,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,14.80,0.80,15.24,0.75,0.00,0.00
16358587,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,14.80,0.80,15.24,0.75,0.00,0.00
16368790,0.00,0.00,0.00,-0.33,0.00,0.00,0.00,0.00,0.00,0.00,14.80,0.80,15.24,0.75,0.00,0.00
16411459,0.00,0.00,0.05,0.22,0.00,0.00,4.94,0.00,0.00,0.00,14.80,0.80,15.24,0.75,4.94,0.00
16421719,0.00,0.00,0.05,-0.08,0.00,0.00,4.94,0.00,0.00,0.00,14.79,0.80,15.24,0.75,4.94,0.00
16431880,0.00,0.00,0.00,-0.28,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,4.94,0.00
16442035,0.00,0.00,0.00,-0.34,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16482691,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16492856,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16503011,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16513188,0.00,0.00,0.00,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16553977,0.00,0.00,0.03,-0.05,0.00,0.00,3.15,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16564251,0.00,0.00,0.03,-0.00,0.00,0.00,3.15,0.00,0.00,0.00,14.79,0.80,15.24,0.75,3.15,0.00
16574439,0.00,0.00,0.03,0.03,0.00,0.00,3.15,0.00,0.00,0.00,14.79,0.80,15.24,0.75,3.15,0.00
16584587,0.00,0.00,0.03,0.04,0.00,0.00,3.15,0.00,0.00,0.00,14.79,0.80,15.24,0.75,3.15,0.00
16625365,0.00,0.00,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
