t,v_ref,w_ref,v,w,omega_L,omega_R,u_L,u_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
49668980,-0.30,0.00,-0.28,0.15,-14.12,-12.31,-13.95,-13.95,-14.12,-12.31,15.99,1.21,15.57,0.54,-0.16,1.65
49701785,-0.30,0.00,-0.28,0.41,-13.52,-12.66,-13.95,-13.95,-13.52,-12.66,15.99,1.21,15.57,0.53,0.43,1.29
49721233,-0.30,0.00,-0.28,0.21,-13.52,-12.66,-13.95,-13.95,-13.52,-12.66,15.99,1.21,15.57,0.53,0.43,1.29
49751144,-0.30,0.00,-0.29,0.65,-13.88,-12.67,-13.95,-13.95,-13.88,-12.67,15.99,1.21,15.57,0.53,0.07,1.28
49783966,-0.30,0.00,-0.29,0.23,-13.84,-12.94,-13.95,-13.95,-13.84,-12.94,15.99,1.21,15.58,0.53,0.12,1.01
49816805,-0.30,0.00,-0.28,0.16,-13.14,-12.94,-13.95,-13.95,-13.14,-12.94,15.99,1.21,15.58,0.53,0.81,1.01
49836267,-0.30,0.00,-0.28,0.34,-13.14,-12.99,-13.95,-13.95,-13.14,-12.99,15.99,1.21,15.58,0.53,0.81,0.96
49866163,-0.30,0.00,-0.29,0.46,-13.90,-12.84,-13.95,-13.95,-13.90,-12.84,15.99,1.21,15.58,0.53,0.06,1.12
49898949,-0.30,0.00,-0.28,0.40,-13.58,-12.84,-13.95,-13.95,-13.58,-12.84,15.99,1.21,15.58,0.52,0.38,1.12
49931762,-0.30,0.00,-0.28,0.10,-13.36,-12.55,-13.95,-13.95,-13.36,-12.55,15.99,1.21,15.58,0.52,0.59,1.40
49951215,-0.30,0.00,-0.29,0.19,-13.36,-13.23,-13.95,-13.95,-13.36,-13.23,15.99,1.21,15.58,0.52,0.59,0.73
49981249,-0.30,0.00,-0.29,0.32,-13.63,-13.23,-13.95,-13.95,-13.63,-13.23,15.99,1.21,15.58,0.52,0.32,0.73
50014148,0.00,0.00,-0.28,0.34,-13.68,-12.40,0.00,0.00,-13.68,-12.40,15.99,1.22,15.58,0.53,-8.54,-7.27
50046806,0.00,0.00,-0.28,0.19,-13.68,-12.50,0.00,0.00,-13.68,-12.50,15.99,1.23,15.58,0.54,-12.98,-11.81
50066116,0.00,0.00,-0.28,0.30,-13.68,-12.50,0.00,0.00,-13.68,-12.50,15.98,1.24,15.58,0.55,-13.42,-12.25
50095959,0.00,0.00,-0.28,-0.08,-13.68,-12.50,0.00,0.00,-13.68,-12.50,15.98,1.26,15.57,0.56,-13.64,-12.47
50128671,0.00,0.00,-0.28,-0.17,-13.68,-12.50,0.00,0.00,-13.68,-12.50,15.97,1.28,15.57,0.58,-13.67,-12.50
50148040,0.00,0.00,-0.28,-0.05,-13.68,-12.50,0.00,0.00,-13.68,-12.50,15.97,1.29,15.57,0.59,-13.67,-12.50
50177900,0.00,0.00,-0.28,0.10,-13.68,-12.50,0.00,0.00,-13.68,-12.50,15.97,1.30,15.56,0.60,-13.68,-12.50
50210667,0.00,0.00,-0.28,-0.01,-13.68,-12.50,0.00,0.00,-13.68,-12.50,15.96,1.32,15.56,0.62,-13.68,-12.50
50243363,0.00,0.00,-0.28,-0.00,-13.68,-12.50,0.00,0.00,-13.68,-12.50,15.96,1.34,15.55,0.63,-13.68,-12.50
50276077,0.00,0.00,-0.28,0.00,-13.68,-12.50,0.00,0.00,-13.68,-12.50,15.96,1.36,15.55,0.65,-13.68,-12.50
50308731,0.25,-2.50,-0.28,0.00,-13.68,-12.50,16.42,6.83,-13.68,-12.50,15.97,1.39,15.55,0.67,-24.05,-16.82
50328044,0.25,-2.50,-0.12,-0.14,1.65,-12.50,16.42,6.83,1.65,-12.50,15.98,1.38,15.56,0.68,-12.55,-18.41
50357851,0.25,-2.50,-0.12,-0.19,1.65,-12.50,16.42,6.83,1.65,-12.50,16.00,1.38,15.56,0.70,-14.47,-19.21
50390461,0.25,-2.50,-0.02,-0.44,10.79,-12.50,16.42,6.83,10.79,-12.50,16.00,1.38,15.57,0.72,-5.59,-19.32
50423140,0.25,-2.50,0.15,-1.37,13.00,1.39,16.42,6.83,13.00,1.39,16.01,1.37,15.57,0.72,-3.41,-5.44
50455654,0.25,-2.50,0.16,-2.08,13.34,1.39,16.42,6.83,13.34,1.39,16.01,1.37,15.57,0.72,-3.08,-5.44
50488256,0.25,-2.50,0.17,-2.53,14.44,1.39,16.42,6.83,14.44,1.39,16.02,1.36,15.58,0.72,-1.98,-5.44
50520731,0.25,-2.50,0.21,-2.63,14.44,4.70,16.42,6.83,14.44,4.70,16.02,1.36,15.58,0.72,-1.98,-2.14
50553203,0.25,-2.50,0.22,-2.52,15.61,4.70,16.42,6.83,15.61,4.70,16.02,1.36,15.58,0.72,-0.81,-2.14
50585762,0.25,-2.50,0.22,-2.61,15.37,4.70,16.42,6.83,15.37,4.70,16.02,1.36,15.58,0.72,-1.04,-2.14
50605129,0.25,-2.50,0.22,-2.70,15.68,4.70,16.42,6.83,15.68,4.70,16.02,1.36,15.58,0.72,-0.74,-2.14
50634812,0.25,-2.50,0.22,-2.92,15.87,5.06,16.42,6.83,15.87,5.06,16.02,1.35,15.58,0.72,-0.55,-1.77
50654152,0.25,-2.50,0.23,-2.73,16.50,5.06,16.42,6.83,15.87,5.06,16.02,1.35,15.58,0.72,-0.55,-1.77
50686814,0.25,-2.50,0.23,-2.46,16.50,5.06,16.42,6.83,16.50,5.06,16.02,1.35,15.58,0.72,0.08,-1.77
50706040,0.25,-2.50,0.23,-2.05,15.88,5.06,16.42,6.83,15.88,5.06,16.02,1.35,15.58,0.72,-0.53,-1.77
50735739,0.25,-2.50,0.23,-2.64,16.49,5.30,16.42,6.83,16.49,5.30,16.02,1.35,15.58,0.71,0.07,-1.53
50768244,0.25,-2.50,0.23,-2.45,16.03,5.30,16.42,6.83,16.03,5.30,16.02,1.35,15.58,0.71,-0.38,-1.53
50800686,0.25,-2.50,0.23,-2.74,15.88,5.30,16.42,6.83,15.88,5.30,16.02,1.35,15.58,0.71,-0.54,-1.53
50833291,0.25,-2.50,0.23,-3.00,15.87,5.54,16.42,6.83,15.87,5.54,16.03,1.35,15.58,0.71,-0.55,-1.29
50865903,0.25,-2.50,0.23,-3.02,15.86,5.54,16.42,6.83,15.86,5.54,16.03,1.35,15.58,0.71,-0.55,-1.29
50898509,0.25,-2.50,0.23,-2.82,16.07,5.54,16.42,6.83,16.07,5.54,16.03,1.35,15.58,0.71,-0.34,-1.29
50931103,0.25,-2.50,0.22,-3.10,15.75,5.00,16.42,6.83,15.75,5.00,16.03,1.35,15.58,0.71,-0.67,-1.84
50963644,0.25,-2.50,0.23,-2.66,16.31,5.00,16.42,6.83,16.31,5.00,16.03,1.35,15.59,0.71,-0.11,-1.84
50996261,0.25,-2.50,0.22,-2.97,15.60,5.00,16.42,6.83,15.60,5.00,16.03,1.35,15.59,0.71,-0.81,-1.84
51028787,0.25,-2.50,0.23,-2.56,16.22,5.33,16.42,6.83,16.22,5.33,16.03,1.35,15.59,0.71,-0.20,-1.50
51061328,0.25,-2.50,0.23,-2.61,16.29,5.33,16.42,6.83,16.29,5.33,16.03,1.35,15.59,0.71,-0.13,-1.50
51093850,0.25,-2.50,0.23,-2.24,15.88,5.33,16.42,6.83,15.88,5.33,16.03,1.35,15.59,0.71,-0.53,-1.50
51126398,0.25,-2.50,0.23,-2.42,16.17,5.50,16.42,6.83,16.17,5.50,16.03,1.35,15.59,0.70,-0.25,-1.33
51158970,0.25,-2.50,0.24,-2.60,16.87,5.50,16.42,6.83,16.87,5.50,16.03,1.35,15.59,0.70,0.45,-1.33
51191515,0.25,-2.50,0.22,-2.71,15.30,5.50,16.42,6.83,15.30,5.50,16.03,1.34,15.59,0.70,-1.12,-1.33
51224124,0.25,-2.50,0.23,-2.74,15.78,5.54,16.42,6.83,15.78,5.54,16.03,1.34,15.59,0.70,-0.64,-1.29
51256655,0.25,-2.50,0.24,-2.97,16.42,5.54,16.42,6.83,16.42,5.54,16.03,1.34,15.59,0.70,0.01,-1.29
51289227,0.25,-2.50,0.22,-2.88,15.33,5.54,16.42,6.83,15.33,5.54,16.03,1.34,15.59,0.70,-1.08,-1.29
51321776,0.25,-2.50,0.23,-2.88,15.89,5.27,16.42,6.83,15.89,5.27,16.03,1.34,15.59,0.70,-0.53,-1.57
51354303,0.25,-2.50,0.23,-2.66,16.10,5.27,16.42,6.83,16.10,5.27,16.03,1.34,15.59,0.70,-0.32,-1.57
51386882,0.25,-2.50,0.22,-2.56,15.58,5.27,16.42,6.83,15.58,5.27,16.04,1.34,15.59,0.70,-0.83,-1.57
51419488,0.25,-2.50,0.22,-2.50,15.34,5.10,16.42,6.83,15.34,5.10,16.04,1.34,15.59,0.70,-1.08,-1.73
51451996,0.25,-2.50,0.23,-2.50,16.08,5.10,16.42,6.83,16.08,5.10,16.04,1.34,15.59,0.70,-0.33,-1.73
51484510,0.25,-2.50,0.23,-2.59,16.55,5.10,16.42,6.83,16.55,5.10,16.04,1.34,15.59,0.70,0.13,-1.73
51517168,0.25,-2.50,0.23,-2.54,15.85,5.22,16.42,6.83,15.85,5.22,16.04,1.34,15.60,0.69,-0.57,-1.61
51549621,0.25,-2.50,0.23,-2.61,16.01,5.22,16.42,6.83,16.01,5.22,16.04,1.34,15.60,0.69,-0.41,-1.61
51582140,0.25,-2.50,0.23,-2.72,16.37,5.22,16.42,6.83,16.37,5.22,16.04,1.33,15.60,0.69,-0.04,-1.61
51614686,0.25,-2.50,0.22,-2.14,15.11,5.20,16.42,6.83,15.11,5.20,16.04,1.33,15.60,0.69,-1.31,-1.63
51647196,0.25,-2.50,0.23,-2.38,16.02,5.20,16.42,6.83,16.02,5.20,16.04,1.33,15.60,0.69,-0.39,-1.63
51679658,0.25,-2.50,0.22,-2.38,15.33,5.20,16.42,6.83,15.33,5.20,16.04,1.33,15.60,0.69,-1.09,-1.63
51712184,0.25,-2.50,0.23,-2.35,15.52,5.44,16.42,6.83,15.52,5.44,16.04,1.33,15.60,0.69,-0.90,-1.39
51744645,0.25,-2.50,0.23,-2.68,15.49,5.44,16.42,6.83,15.49,5.44,16.04,1.33,15.60,0.69,-0.92,-1.39
51777154,0.25,-2.50,0.23,-2.54,15.68,5.44,16.42,6.83,15.68,5.44,16.05,1.33,15.60,0.69,-0.73,-1.39
51809709,0.25,-2.50,0.22,-2.42,15.42,5.22,16.42,6.83,15.42,5.22,16.05,1.33,15.60,0.69,-1.00,-1.61
51842159,0.25,-2.50,0.23,-2.30,16.00,5.22,16.42,6.83,16.00,5.22,16.05,1.32,15.60,0.69,-0.42,-1.61
51874680,0.25,-2.50,0.23,-2.57,16.52,5.22,16.42,6.83,16.52,5.22,16.05,1.32,15.60,0.69,0.11,-1.61
51907219,0.25,-2.50,0.23,-2.61,16.38,5.37,16.42,6.83,16.38,5.37,16.05,1.32,15.60,0.68,-0.03,-1.46
51939803,0.25,-2.50,0.23,-2.45,15.58,5.37,16.42,6.83,15.58,5.37,16.05,1.32,15.60,0.68,-0.84,-1.46
51959027,0.25,-2.50,0.23,-2.87,15.58,5.37,16.42,6.83,15.58,5.37,16.05,1.32,15.60,0.68,-0.84,-1.46
51988657,0.25,-2.50,0.23,-2.59,16.03,5.37,16.42,6.83,16.03,5.37,16.05,1.32,15.60,0.68,-0.39,-1.46
52021180,0.25,-2.50,0.23,-2.57,15.82,5.37,16.42,6.83,15.82,5.37,16.05,1.32,15.60,0.68,-0.60,-1.46
52053719,0.25,-2.50,0.22,-2.98,15.37,5.37,16.42,6.83,15.37,5.37,16.05,1.32,15.60,0.68,-1.05,-1.46
52086252,0.25,-2.50,0.23,-2.91,16.08,5.37,16.42,6.83,16.08,5.37,16.05,1.32,15.61,0.68,-0.34,-1.46
52118787,0.25,-2.50,0.23,-3.05,15.99,5.41,16.42,6.83,15.99,5.41,16.05,1.32,15.61,0.68,-0.43,-1.42
52138177,0.25,-2.50,0.22,-2.85,15.49,5.41,16.42,6.83,15.99,5.41,16.05,1.32,15.61,0.68,-0.43,-1.42
52170811,0.25,-2.50,0.27,-2.55,16.37,8.42,16.42,6.83,16.37,8.42,16.05,1.32,15.61,0.68,-0.05,1.59
52190155,0.25,-2.50,0.34,-2.46,16.37,14.97,16.42,6.83,16.37,8.42,16.05,1.32,15.60,0.68,-0.05,1.59
52219987,0.25,-2.50,0.33,-3.10,15.52,14.97,16.42,6.83,15.52,14.97,16.05,1.32,15.60,0.69,-0.90,8.14
52252542,0.25,-2.50,0.34,-2.72,16.30,14.97,16.42,6.83,16.30,14.97,16.05,1.32,15.59,0.70,-0.12,8.14
52285085,0.25,-2.50,0.32,-2.15,15.17,14.97,16.42,6.83,15.17,14.97,16.06,1.31,15.58,0.72,-1.25,8.14
52317628,0.25,-2.50,0.23,-2.22,16.46,4.89,16.42,6.83,16.46,4.89,16.06,1.31,15.58,0.72,0.04,-1.95
52350235,0.25,-2.50,0.21,-2.50,14.92,4.89,16.42,6.83,14.92,4.89,16.06,1.31,15.58,0.71,-1.50,-1.95
52382766,0.25,-2.50,0.22,-2.67,15.97,4.89,16.42,6.83,15.97,4.89,16.06,1.31,15.58,0.71,-0.45,-1.95
52402036,0.25,-2.50,0.22,-2.95,15.97,4.89,16.42,6.83,15.97,4.89,16.06,1.31,15.58,0.71,-0.45,-1.95
52431819,0.25,-2.50,0.22,-3.00,15.57,4.90,16.42,6.83,15.57,4.90,16.06,1.31,15.58,0.71,-0.85,-1.94
52464464,0.25,-2.50,0.22,-2.85,15.73,4.90,16.42,6.83,15.73,4.90,16.06,1.31,15.58,0.71,-0.69,-1.94
52496958,0.25,-2.50,0.45,-2.74,36.78,4.90,16.42,6.83,36.78,4.90,16.04,1.34,15.58,0.71,20.36,-1.94
52529684,0.25,-2.50,0.37,-2.86,29.06,5.47,16.42,6.83,29.06,5.47,16.02,1.38,15.59,0.71,12.64,-1.36
52549101,0.25,-2.50,0.21,-2.42,14.44,5.47,16.42,6.83,14.44,5.47,16.02,1.38,15.59,0.71,-1.98,-1.36
52578810,0.25,-2.50,0.22,-2.44,15.24,5.47,16.42,6.83,15.24,5.47,16.02,1.38,15.59,0.71,-1.18,-1.36
52598040,0.25,-2.50,0.22,-2.47,15.24,5.47,16.42,6.83,15.24,5.47,16.02,1.38,15.59,0.71,-1.18,-1.36
52630663,0.25,-2.50,0.23,-2.58,16.03,5.18,16.42,6.83,16.03,5.18,16.02,1.38,15.59,0.71,-0.39,-1.65
52663128,0.25,-2.50,0.23,-2.28,15.86,5.18,16.42,6.83,15.86,5.18,16.02,1.37,15.59,0.71,-0.56,-1.65
52695634,0.25,-2.50,0.22,-2.13,15.32,5.18,16.42,6.83,15.32,5.18,16.02,1.37,15.59,0.70,-1.10,-1.65
52728272,0.25,-2.50,0.23,-2.34,16.40,5.37,16.42,6.83,16.40,5.37,16.02,1.37,15.59,0.70,-0.02,-1.46
52760726,0.25,-2.50,0.23,-2.96,15.68,5.37,16.42,6.83,15.68,5.37,16.02,1.37,15.59,0.70,-0.74,-1.46
52793224,0.25,-2.50,0.23,-2.71,16.15,5.37,16.42,6.83,16.15,5.37,16.03,1.37,15.59,0.70,-0.27,-1.46
52825753,0.25,-2.50,0.22,-2.27,15.27,5.07,16.42,6.83,15.27,5.07,16.03,1.37,15.59,0.70,-1.15,-1.76
52858272,0.00,0.00,0.22,-2.56,15.67,5.07,0.00,0.00,15.67,5.07,16.03,1.38,15.59,0.70,9.63,2.56
52880193,0.00,0.00,0.22,-2.29,15.67,5.07,0.00,0.00,15.67,5.07,16.02,1.39,15.59,0.70,13.45,4.15
52909967,0.00,0.00,0.19,-1.71,12.84,5.07,0.00,0.00,12.84,5.07,16.02,1.40,15.59,0.71,12.54,4.95
52931927,0.00,0.00,0.19,-0.78,12.84,5.07,0.00,0.00,12.84,5.07,16.02,1.41,15.59,0.71,12.73,5.03
52961658,0.00,0.00,0.19,0.04,12.84,5.07,0.00,0.00,12.84,5.07,16.01,1.43,15.59,0.71,12.83,5.07
52983479,0.00,0.00,0.19,0.41,12.84,5.07,0.00,0.00,12.84,5.07,16.01,1.43,15.59,0.71,12.84,5.07
53015782,0.00,0.00,0.19,0.18,12.84,5.07,0.00,0.00,12.84,5.07,16.01,1.45,15.58,0.71,12.84,5.07
53035027,0.00,0.00,0.19,-0.18,12.84,5.07,0.00,0.00,12.84,5.07,16.01,1.46,15.58,0.71,12.84,5.07
53067498,0.00,0.00,0.19,-0.05,12.84,5.07,0.00,0.00,12.84,5.07,16.00,1.47,15.58,0.72,12.84,5.07
53100011,0.00,0.00,0.19,-0.05,12.84,5.07,0.00,0.00,12.84,5.07,16.00,1.49,15.58,0.72,12.84,5.07
53121977,0.00,0.00,0.19,-0.04,12.84,5.07,0.00,0.00,12.84,5.07,15.99,1.50,15.58,0.72,12.84,5.07
53151638,0.00,0.00,0.19,-0.04,12.84,5.07,0.00,0.00,12.84,5.07,15.99,1.51,15.58,0.72,12.84,5.07
53173603,0.25,2.50,0.19,-0.05,12.84,5.07,6.83,16.42,12.84,5.07,15.99,1.52,15.58,0.72,8.52,-5.31
53203280,0.25,2.50,0.15,0.04,12.84,1.31,6.83,16.42,12.84,1.31,15.98,1.53,15.60,0.72,6.35,-14.29
53225198,0.25,2.50,0.15,1.80,12.84,1.31,6.83,16.42,12.84,1.31,15.98,1.53,15.61,0.72,6.14,-14.81
53254830,0.25,2.50,0.28,2.66,12.84,12.76,6.83,16.42,12.84,12.76,15.97,1.54,15.62,0.71,6.03,-3.61
53287342,0.25,2.50,0.30,2.76,12.84,15.15,6.83,16.42,12.84,15.15,15.96,1.55,15.62,0.71,6.01,-1.26
53319794,0.25,2.50,0.18,2.34,1.23,15.96,6.83,16.42,1.23,15.96,15.96,1.55,15.62,0.71,-5.61,-0.46
53352247,0.25,2.50,0.17,2.21,1.23,14.27,6.83,16.42,1.23,14.27,15.96,1.55,15.62,0.71,-5.61,-2.14
53384641,0.25,2.50,0.17,2.30,1.23,14.55,6.83,16.42,1.23,14.55,15.97,1.55,15.63,0.70,-5.61,-1.87
53417107,0.25,2.50,0.17,2.61,1.23,14.55,6.83,16.42,1.23,14.55,15.97,1.55,15.63,0.70,-5.61,-1.87
53449581,0.25,2.50,0.20,2.91,4.10,14.69,6.83,16.42,4.10,14.69,15.97,1.55,15.63,0.70,-2.73,-1.73
53469058,0.25,2.50,0.21,2.86,4.10,15.31,6.83,16.42,4.10,15.31,15.97,1.55,15.63,0.70,-2.73,-1.11
53501595,0.25,2.50,0.21,2.59,4.10,15.84,6.83,16.42,4.10,15.84,15.97,1.55,15.63,0.70,-2.73,-0.58
53534058,0.25,2.50,0.24,2.35,5.68,16.99,6.83,16.42,5.68,16.99,15.97,1.54,15.63,0.70,-1.16,0.57
53566502,0.25,2.50,0.23,2.70,5.68,16.08,6.83,16.42,5.68,16.08,15.97,1.54,15.63,0.70,-1.16,-0.34
53598933,0.25,2.50,0.24,2.70,5.68,16.34,6.83,16.42,5.68,16.34,15.97,1.54,15.63,0.70,-1.16,-0.08
53631391,0.25,2.50,0.23,2.73,5.68,16.09,6.83,16.42,5.68,16.09,15.97,1.54,15.63,0.70,-1.16,-0.32
53663905,0.25,2.50,0.22,2.74,4.79,15.76,6.83,16.42,4.79,15.76,15.97,1.54,15.63,0.70,-2.04,-0.66
53696383,0.25,2.50,0.22,2.49,4.79,15.52,6.83,16.42,4.79,15.52,15.98,1.54,15.64,0.69,-2.04,-0.90
53728928,0.25,2.50,0.23,2.41,4.79,16.46,6.83,16.42,4.79,16.46,15.98,1.54,15.64,0.69,-2.04,0.05
53761431,0.25,2.50,0.23,1.99,5.12,16.20,6.83,16.42,5.12,16.20,15.98,1.54,15.64,0.69,-1.72,-0.22
53793872,0.25,2.50,0.22,2.59,5.12,15.27,6.83,16.42,5.12,15.27,15.98,1.54,15.64,0.69,-1.72,-1.15
53826342,0.25,2.50,0.22,2.91,5.12,15.33,6.83,16.42,5.12,15.33,15.98,1.54,15.64,0.69,-1.72,-1.09
53858780,0.25,2.50,0.23,2.82,5.10,16.10,6.83,16.42,5.10,16.10,15.98,1.54,15.64,0.69,-1.74,-0.32
53891239,0.25,2.50,0.23,2.56,5.10,16.08,6.83,16.42,5.10,16.08,15.98,1.53,15.64,0.69,-1.74,-0.34
53923700,0.25,2.50,0.23,2.32,5.10,16.33,6.83,16.42,5.10,16.33,15.98,1.53,15.64,0.69,-1.74,-0.08
53956240,0.25,2.50,0.23,2.24,5.25,16.39,6.83,16.42,5.25,16.39,15.98,1.53,15.64,0.69,-1.58,-0.02
53988846,0.25,2.50,0.23,2.54,5.25,16.44,6.83,16.42,5.25,16.44,15.98,1.53,15.64,0.69,-1.58,0.02
