t,v_ref,w_ref,v,w,omega_L,omega_R,u_L,u_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
7616234,-0.30,0.00,-0.25,0.55,-12.75,-10.96,-13.95,-13.95,-12.75,-10.96,15.13,0.16,15.14,0.16,1.20,2.99
7646144,-0.30,0.00,-0.27,0.17,-13.13,-11.89,-13.95,-13.95,-13.13,-11.89,15.13,0.16,15.14,0.15,0.83,2.07
7679029,-0.30,0.00,-0.28,0.41,-13.80,-11.89,-13.95,-13.95,-13.80,-11.89,15.13,0.16,15.15,0.15,0.15,2.07
7711821,-0.30,0.00,-0.28,0.49,-14.13,-12.15,-13.95,-13.95,-14.13,-12.15,15.13,0.16,15.15,0.15,-0.18,1.80
7744703,-0.30,0.00,-0.28,0.27,-13.47,-12.28,-13.95,-13.95,-13.47,-12.28,15.13,0.16,15.15,0.15,0.48,1.67
7764158,-0.30,0.00,-0.28,0.29,-13.47,-12.28,-13.95,-13.95,-13.47,-12.28,15.13,0.16,15.15,0.15,0.48,1.67
7794025,-0.30,0.00,-0.28,0.31,-14.12,-12.12,-13.95,-13.95,-14.12,-12.12,15.13,0.16,15.15,0.14,-0.16,1.83
7827011,-0.30,0.00,-0.28,0.26,-13.72,-12.60,-13.95,-13.95,-13.72,-12.60,15.13,0.16,15.16,0.14,0.23,1.35
7859820,-0.30,0.00,-0.28,0.59,-13.71,-12.69,-13.95,-13.95,-13.71,-12.69,15.13,0.16,15.16,0.14,0.25,1.27
7892637,-0.30,0.00,-0.29,0.22,-14.19,-12.69,-13.95,-13.95,-14.19,-12.69,15.13,0.16,15.16,0.14,-0.24,1.27
7912259,-0.30,0.00,-0.29,0.31,-14.19,-12.93,-13.95,-13.95,-14.19,-12.93,15.13,0.16,15.16,0.14,-0.24,1.02
7942204,-0.30,0.00,-0.28,0.20,-13.62,-12.57,-13.95,-13.95,-13.62,-12.57,15.13,0.16,15.16,0.14,0.34,1.38
7974997,-0.30,0.00,-0.28,0.29,-13.70,-12.57,-13.95,-13.95,-13.70,-12.57,15.13,0.16,15.16,0.13,0.26,1.38
8007881,-0.30,0.00,-0.29,0.30,-13.99,-12.64,-13.95,-13.95,-13.99,-12.64,15.13,0.16,15.16,0.13,-0.03,1.32
8040821,-0.30,0.00,-0.29,0.41,-14.26,-12.62,-13.95,-13.95,-14.26,-12.62,15.13,0.16,15.16,0.13,-0.30,1.33
8073820,-0.30,0.00,-0.29,0.24,-14.26,-12.94,-13.95,-13.95,-14.26,-12.94,15.13,0.16,15.17,0.13,-0.30,1.01
8106626,-0.30,0.00,-0.29,0.38,-14.05,-13.10,-13.95,-13.95,-14.05,-13.10,15.13,0.16,15.17,0.13,-0.10,0.86
8126035,0.00,0.00,-0.29,0.27,-14.08,-13.10,0.00,0.00,-14.08,-13.10,15.13,0.16,15.17,0.13,-8.95,-7.96
8158753,0.00,0.00,-0.29,0.68,-14.08,-13.10,0.00,0.00,-14.08,-13.10,15.12,0.18,15.16,0.15,-13.39,-12.40
8178038,0.00,0.00,-0.29,0.52,-14.08,-13.10,0.00,0.00,-14.08,-13.10,15.12,0.19,15.16,0.16,-13.82,-12.84
8207847,0.00,0.00,-0.29,0.29,-14.08,-13.10,0.00,0.00,-14.08,-13.10,15.12,0.21,15.16,0.17,-14.05,-13.06
8229922,0.00,0.00,-0.29,0.15,-14.08,-13.10,0.00,0.00,-14.08,-13.10,15.11,0.22,15.15,0.18,-14.07,-13.08
8259751,0.00,0.00,-0.29,0.03,-14.08,-13.10,0.00,0.00,-14.08,-13.10,15.11,0.24,15.15,0.20,-14.08,-13.09
8279052,0.00,0.00,-0.29,-0.00,-14.08,-13.10,0.00,0.00,-14.08,-13.10,15.11,0.25,15.15,0.21,-14.08,-13.10
8308847,0.00,0.00,-0.29,0.09,-14.08,-13.10,0.00,0.00,-14.08,-13.10,15.10,0.27,15.14,0.23,-14.08,-13.10
8331077,0.00,0.00,-0.29,0.03,-14.08,-13.10,0.00,0.00,-14.08,-13.10,15.10,0.28,15.14,0.23,-14.08,-13.10
8360890,0.00,0.00,-0.29,0.24,-14.08,-13.10,0.00,0.00,-14.08,-13.10,15.10,0.30,15.14,0.25,-14.08,-13.10
8393542,0.00,0.00,-0.29,0.33,-14.08,-13.10,0.00,0.00,-14.08,-13.10,15.09,0.32,15.13,0.27,-14.08,-13.10
8426140,0.25,-2.50,-0.29,-0.01,-14.08,-13.10,16.42,6.83,-14.08,-13.10,15.11,0.35,15.14,0.29,-24.46,-17.41
8458838,0.25,-2.50,0.03,-0.68,1.57,1.55,16.42,6.83,1.57,1.55,15.13,0.36,15.14,0.29,-14.04,-4.94
8491384,0.25,-2.50,0.03,-1.27,1.57,1.55,16.42,6.83,1.57,1.55,15.15,0.36,15.14,0.29,-14.74,-5.24
8523924,0.25,-2.50,0.12,-2.09,10.07,1.55,16.42,6.83,10.07,1.55,15.16,0.36,15.14,0.29,-6.33,-5.28
8556578,0.25,-2.50,0.15,-2.52,12.85,1.55,16.42,6.83,12.85,1.55,15.17,0.35,15.14,0.28,-3.57,-5.28
8589159,0.25,-2.50,0.17,-2.76,14.70,1.55,16.42,6.83,14.70,1.55,15.17,0.35,15.15,0.28,-1.72,-5.28
8621709,0.25,-2.50,0.19,-2.79,15.03,3.06,16.42,6.83,15.03,3.06,15.18,0.34,15.15,0.28,-1.39,-3.77
8654219,0.25,-2.50,0.20,-2.63,15.37,3.06,16.42,6.83,15.37,3.06,15.18,0.34,15.15,0.28,-1.05,-3.77
8686679,0.25,-2.50,0.20,-2.75,15.80,3.06,16.42,6.83,15.80,3.06,15.18,0.34,15.15,0.28,-0.61,-3.77
8719124,0.25,-2.50,0.20,-2.72,15.79,3.06,16.42,6.83,15.79,3.06,15.18,0.34,15.15,0.28,-0.63,-3.77
8751717,0.25,-2.50,0.22,-2.88,15.52,4.70,16.42,6.83,15.52,4.70,15.18,0.34,15.15,0.28,-0.90,-2.13
8784227,0.25,-2.50,0.23,-3.05,16.27,4.70,16.42,6.83,16.27,4.70,15.18,0.34,15.15,0.28,-0.15,-2.13
8816688,0.25,-2.50,0.22,-2.79,16.07,4.70,16.42,6.83,16.07,4.70,15.18,0.34,15.15,0.28,-0.35,-2.13
8849193,0.25,-2.50,0.22,-3.09,15.92,4.84,16.42,6.83,15.92,4.84,15.18,0.34,15.15,0.28,-0.50,-1.99
8881655,0.25,-2.50,0.23,-2.91,16.18,4.84,16.42,6.83,16.18,4.84,15.18,0.34,15.16,0.27,-0.23,-1.99
8914168,0.25,-2.50,0.23,-2.66,16.38,4.84,16.42,6.83,16.38,4.84,15.18,0.34,15.16,0.27,-0.03,-1.99
8946681,0.25,-2.50,0.21,-2.62,14.88,4.84,16.42,6.83,14.88,4.84,15.18,0.34,15.16,0.27,-1.54,-1.99
8979204,0.25,-2.50,0.22,-2.65,16.03,4.44,16.42,6.83,16.03,4.44,15.18,0.33,15.16,0.27,-0.39,-2.40
9011669,0.25,-2.50,0.23,-2.62,16.65,4.44,16.42,6.83,16.65,4.44,15.18,0.33,15.16,0.27,0.23,-2.40
9044180,0.25,-2.50,0.22,-2.77,16.19,4.44,16.42,6.83,16.19,4.44,15.18,0.33,15.16,0.27,-0.23,-2.40
9076817,0.25,-2.50,0.22,-2.57,15.28,5.20,16.42,6.83,15.28,5.20,15.19,0.33,15.16,0.27,-1.14,-1.63
9109355,0.25,-2.50,0.24,-2.79,16.98,5.20,16.42,6.83,16.98,5.20,15.19,0.33,15.16,0.27,0.56,-1.63
9141794,0.25,-2.50,0.22,-2.84,15.21,5.20,16.42,6.83,15.21,5.20,15.19,0.33,15.16,0.27,-1.21,-1.63
9174295,0.25,-2.50,0.23,-2.62,16.04,5.22,16.42,6.83,16.04,5.22,15.19,0.33,15.16,0.27,-0.38,-1.61
9206806,0.25,-2.50,0.23,-3.17,16.04,5.22,16.42,6.83,16.04,5.22,15.19,0.33,15.16,0.26,-0.38,-1.61
9226116,0.25,-2.50,0.22,-3.13,15.60,5.22,16.42,6.83,15.60,5.22,15.19,0.33,15.16,0.26,-0.82,-1.61
9255847,0.25,-2.50,0.22,-2.53,15.48,5.22,16.42,6.83,15.48,5.22,15.19,0.33,15.16,0.26,-0.94,-1.61
9288391,0.25,-2.50,0.22,-2.86,15.87,4.27,16.42,6.83,15.87,4.27,15.19,0.33,15.16,0.26,-0.55,-2.57
9320990,0.25,-2.50,0.23,-2.49,16.79,4.27,16.42,6.83,16.79,4.27,15.19,0.33,15.17,0.26,0.37,-2.57
9353593,0.25,-2.50,0.22,-2.60,16.21,4.27,16.42,6.83,16.21,4.27,15.19,0.33,15.17,0.26,-0.21,-2.57
9386116,0.25,-2.50,0.22,-2.25,15.69,4.79,16.42,6.83,15.69,4.79,15.19,0.33,15.17,0.26,-0.72,-2.04
9418653,0.25,-2.50,0.22,-2.60,15.79,4.79,16.42,6.83,15.79,4.79,15.19,0.32,15.17,0.26,-0.63,-2.04
9451189,0.25,-2.50,0.22,-2.81,15.81,4.79,16.42,6.83,15.81,4.79,15.19,0.32,15.17,0.26,-0.60,-2.04
9483798,0.25,-2.50,0.22,-2.84,15.76,4.79,16.42,6.83,15.76,4.79,15.19,0.32,15.17,0.26,-0.65,-2.04
9503136,0.25,-2.50,0.23,-2.55,16.31,4.75,16.42,6.83,15.76,4.75,15.19,0.32,15.17,0.26,-0.65,-2.08
9535795,0.25,-2.50,0.22,-2.49,16.04,4.75,16.42,6.83,16.04,4.75,15.19,0.32,15.17,0.25,-0.38,-2.08
9568328,0.25,-2.50,0.22,-2.65,16.06,4.75,16.42,6.83,16.06,4.75,15.19,0.32,15.17,0.25,-0.36,-2.08
9600880,0.25,-2.50,0.22,-2.61,15.87,4.76,16.42,6.83,16.06,4.76,15.20,0.32,15.17,0.25,-0.36,-2.07
9633413,0.25,-2.50,0.23,-2.41,16.74,4.76,16.42,6.83,16.74,4.76,15.20,0.32,15.17,0.25,0.32,-2.07
9665851,0.25,-2.50,0.22,-2.96,15.84,4.76,16.42,6.83,15.84,4.76,15.20,0.32,15.17,0.25,-0.58,-2.07
9698380,0.25,-2.50,0.22,-2.36,16.05,4.76,16.42,6.83,16.05,4.76,15.20,0.32,15.17,0.25,-0.37,-2.07
9730876,0.25,-2.50,0.23,-2.45,16.20,4.87,16.42,6.83,16.20,4.87,15.20,0.32,15.18,0.25,-0.22,-1.97
9763437,0.25,-2.50,0.23,-2.85,16.20,4.87,16.42,6.83,16.20,4.87,15.20,0.32,15.18,0.25,-0.22,-1.97
9795899,0.25,-2.50,0.22,-2.65,15.53,4.87,16.42,6.83,15.53,4.87,15.20,0.32,15.18,0.25,-0.88,-1.97
9828708,0.25,-2.50,0.22,-2.43,15.24,4.88,16.42,6.83,15.24,4.88,15.20,0.32,15.18,0.25,-1.18,-1.95
9861236,0.25,-2.50,0.23,-2.68,16.95,4.88,16.42,6.83,16.95,4.88,15.20,0.32,15.18,0.24,0.53,-1.95
9893803,0.25,-2.50,0.24,-2.61,17.09,4.88,16.42,6.83,15.55,4.88,15.20,0.32,15.18,0.24,-0.87,-1.95
9913031,0.25,-2.50,0.24,-2.61,17.09,4.88,16.42,6.83,17.09,4.88,15.20,0.32,15.18,0.24,0.67,-1.95
9942800,0.25,-2.50,0.22,-2.78,15.32,4.95,16.42,6.83,15.32,4.95,15.20,0.32,15.18,0.24,-1.10,-1.89
9962035,0.25,-2.50,0.23,-2.65,16.22,4.95,16.42,6.83,15.32,4.95,15.20,0.31,15.18,0.24,-1.10,-1.89
9991731,0.25,-2.50,0.23,-2.36,16.22,4.95,16.42,6.83,16.22,4.95,15.20,0.31,15.18,0.24,-0.19,-1.89
10011093,0.25,-2.50,0.22,-2.51,15.41,4.95,16.42,6.83,15.41,4.95,15.20,0.31,15.18,0.24,-1.01,-1.89
10040835,0.25,-2.50,0.23,-2.26,16.77,4.98,16.42,6.83,16.77,4.98,15.20,0.31,15.18,0.24,0.35,-1.85
10073380,0.25,-2.50,0.22,-2.22,15.77,4.98,16.42,6.83,15.77,4.98,15.20,0.31,15.18,0.24,-0.64,-1.85
10105907,0.25,-2.50,0.23,-1.96,16.25,4.98,16.42,6.83,16.25,4.98,15.20,0.31,15.18,0.24,-0.17,-1.85
10138434,0.25,-2.50,0.23,-2.67,16.28,5.11,16.42,6.83,16.28,5.11,15.20,0.31,15.18,0.24,-0.14,-1.72
10170954,0.25,-2.50,0.22,-2.91,15.73,5.11,16.42,6.83,15.73,5.11,15.20,0.31,15.19,0.24,-0.69,-1.72
10203471,0.25,-2.50,0.21,-2.98,14.77,5.11,16.42,6.83,14.77,5.11,15.20,0.31,15.19,0.23,-1.65,-1.72
10235918,0.25,-2.50,0.23,-2.77,16.17,5.11,16.42,6.83,16.17,5.11,15.21,0.31,15.19,0.23,-0.25,-1.72
10268575,0.25,-2.50,0.22,-2.67,16.03,4.76,16.42,6.83,16.03,4.76,15.21,0.31,15.19,0.23,-0.39,-2.08
10301159,0.25,-2.50,0.22,-2.61,15.72,4.76,16.42,6.83,15.72,4.76,15.21,0.31,15.19,0.23,-0.70,-2.08
10333693,0.25,-2.50,0.22,-2.60,15.58,4.76,16.42,6.83,15.58,4.76,15.21,0.31,15.19,0.23,-0.84,-2.08
10353035,0.25,-2.50,0.22,-2.47,15.58,4.71,16.42,6.83,15.58,4.76,15.21,0.30,15.19,0.23,-0.84,-2.08
10382824,0.25,-2.50,0.23,-2.38,16.85,4.71,16.42,6.83,16.85,4.71,15.21,0.31,15.19,0.23,0.43,-2.12
10415347,0.25,-2.50,0.22,-2.70,15.34,4.71,16.42,6.83,15.34,4.71,15.21,0.30,15.19,0.23,-1.08,-2.12
10447780,0.25,-2.50,0.22,-2.50,15.96,4.71,16.42,6.83,15.96,4.71,15.21,0.30,15.19,0.23,-0.46,-2.12
10480475,0.25,-2.50,0.23,-3.18,16.31,5.24,16.42,6.83,16.31,5.24,15.21,0.30,15.19,0.23,-0.11,-1.59
10513050,0.25,-2.50,0.24,-2.77,16.85,5.24,16.42,6.83,16.85,5.24,15.21,0.30,15.19,0.23,0.43,-1.59
10545692,0.25,-2.50,0.23,-2.71,15.92,5.24,16.42,6.83,15.92,5.24,15.21,0.30,15.19,0.23,-0.50,-1.59
10565065,0.25,-2.50,0.23,-3.00,16.09,5.11,16.42,6.83,16.09,5.11,15.21,0.30,15.19,0.22,-0.33,-1.72
10594712,0.25,-2.50,0.22,-2.95,15.54,5.11,16.42,6.83,15.54,5.11,15.21,0.30,15.19,0.22,-0.88,-1.72
10627223,0.25,-2.50,0.22,-3.15,15.68,5.11,16.42,6.83,15.68,5.11,15.21,0.30,15.20,0.22,-0.74,-1.72
10659683,0.25,-2.50,0.23,-2.99,16.22,5.11,16.42,6.83,16.22,5.11,15.21,0.30,15.20,0.22,-0.20,-1.72
10692184,0.25,-2.50,0.21,-2.62,15.61,4.37,16.42,6.83,15.61,4.37,15.21,0.30,15.20,0.22,-0.80,-2.46
10724640,0.25,-2.50,0.22,-2.65,15.68,4.37,16.42,6.83,15.68,4.37,15.21,0.30,15.20,0.22,-0.74,-2.46
10757153,0.25,-2.50,0.23,-2.31,16.83,4.37,16.42,6.83,16.83,4.37,15.21,0.30,15.20,0.22,0.41,-2.46
10789669,0.25,-2.50,0.23,-2.52,16.21,5.26,16.42,6.83,16.21,5.26,15.21,0.30,15.20,0.22,-0.21,-1.58
10822180,0.25,-2.50,0.23,-2.58,16.13,5.26,16.42,6.83,16.13,5.26,15.21,0.30,15.20,0.22,-0.29,-1.58
10854638,0.25,-2.50,0.23,-2.48,15.86,5.26,16.42,6.83,15.86,5.26,15.21,0.30,15.20,0.22,-0.56,-1.58
10887239,0.25,-2.50,0.23,-2.16,17.00,4.78,16.42,6.83,17.00,4.78,15.21,0.30,15.20,0.22,0.59,-2.05
10919704,0.25,-2.50,0.22,-2.68,15.62,4.78,16.42,6.83,15.62,4.78,15.21,0.30,15.20,0.21,-0.79,-2.05
10952228,0.00,0.00,0.22,-2.30,15.85,4.78,0.00,0.00,15.85,4.78,15.21,0.30,15.20,0.21,9.81,2.27
10974204,0.00,0.00,0.22,-2.41,15.85,4.78,0.00,0.00,15.85,4.78,15.21,0.31,15.20,0.22,13.63,3.86
11003992,0.00,0.00,0.22,-1.89,15.85,4.78,0.00,0.00,15.85,4.78,15.21,0.34,15.20,0.22,15.55,4.65
11025971,0.00,0.00,0.22,-0.29,15.85,4.78,0.00,0.00,15.85,4.78,15.20,0.35,15.20,0.22,15.74,4.73
11055647,0.00,0.00,0.22,0.30,15.85,4.78,0.00,0.00,15.85,4.78,15.20,0.38,15.20,0.22,15.83,4.77
11077532,0.00,0.00,0.22,0.52,15.85,4.78,0.00,0.00,15.85,4.78,15.20,0.39,15.20,0.22,15.84,4.78
11109942,0.00,0.00,0.22,-0.05,15.85,4.78,0.00,0.00,15.85,4.78,15.19,0.41,15.20,0.22,15.85,4.78
11142489,0.00,0.00,0.22,-0.07,15.85,4.78,0.00,0.00,15.85,4.78,15.19,0.44,15.19,0.23,15.85,4.78
11164441,0.00,0.00,0.22,0.01,15.85,4.78,0.00,0.00,15.85,4.78,15.18,0.45,15.19,0.23,15.85,4.78
11194132,0.00,0.00,0.22,-0.05,15.85,4.78,0.00,0.00,15.85,4.78,15.18,0.48,15.19,0.23,15.85,4.78
11216090,0.00,0.00,0.22,0.06,15.85,4.78,0.00,0.00,15.85,4.78,15.18,0.49,15.19,0.23,15.85,4.78
11245759,0.25,2.50,0.22,0.13,15.85,4.78,6.83,16.42,15.85,4.78,15.17,0.51,15.19,0.23,11.53,-5.60
11267668,0.25,2.50,0.22,0.03,15.85,4.78,6.83,16.42,15.85,4.78,15.16,0.52,15.20,0.23,9.94,-9.42
11297295,0.25,2.50,0.18,1.63,15.85,1.33,6.83,16.42,15.85,1.33,15.16,0.53,15.22,0.23,9.14,-14.78
11329806,0.25,2.50,0.15,2.58,1.45,12.28,6.83,16.42,1.45,12.28,15.16,0.53,15.23,0.22,-5.37,-4.10
11349146,0.25,2.50,0.15,2.57,1.45,12.28,6.83,16.42,1.45,12.28,15.16,0.53,15.24,0.22,-5.38,-4.12
11381685,0.25,2.50,0.17,2.03,1.45,14.63,6.83,16.42,1.45,14.63,15.16,0.53,15.24,0.22,-5.38,-1.79
11414148,0.25,2.50,0.17,2.23,1.45,14.29,6.83,16.42,1.45,14.29,15.16,0.53,15.24,0.21,-5.38,-2.13
11446572,0.25,2.50,0.19,2.37,3.92,13.91,6.83,16.42,3.92,13.91,15.16,0.53,15.24,0.21,-2.91,-2.51
11479033,0.25,2.50,0.19,2.74,3.92,14.13,6.83,16.42,3.92,14.13,15.17,0.53,15.25,0.21,-2.91,-2.29
11511487,0.25,2.50,0.20,2.54,3.92,14.77,6.83,16.42,3.92,14.77,15.17,0.53,15.25,0.20,-2.91,-1.65
11543938,0.25,2.50,0.22,2.68,3.92,16.23,6.83,16.42,3.92,16.23,15.17,0.52,15.25,0.20,-2.91,-0.19
11576506,0.25,2.50,0.23,3.08,4.93,16.10,6.83,16.42,4.93,16.10,15.17,0.52,15.25,0.20,-1.90,-0.32
11608965,0.25,2.50,0.23,2.72,4.93,16.40,6.83,16.42,4.93,16.40,15.17,0.52,15.25,0.20,-1.90,-0.02
11641448,0.25,2.50,0.23,2.82,4.93,16.14,6.83,16.42,4.93,16.14,15.17,0.52,15.25,0.20,-1.90,-0.28
11674041,0.25,2.50,0.23,2.69,5.08,16.67,6.83,16.42,5.08,16.67,15.17,0.52,15.25,0.20,-1.76,0.25
11706585,0.25,2.50,0.23,2.73,5.08,16.42,6.83,16.42,5.08,16.42,15.17,0.52,15.25,0.20,-1.76,0.00
11739119,0.25,2.50,0.23,2.69,5.08,16.16,6.83,16.42,5.08,16.16,15.17,0.52,15.25,0.20,-1.76,-0.26
11771696,0.25,2.50,0.23,2.60,5.35,16.45,6.83,16.42,5.35,16.45,15.17,0.52,15.25,0.20,-1.48,0.04
11804240,0.25,2.50,0.23,2.30,5.35,16.44,6.83,16.42,5.35,16.44,15.17,0.52,15.25,0.20,-1.48,0.02
11836770,0.25,2.50,0.22,2.71,5.35,15.46,6.83,16.42,5.35,15.46,15.17,0.52,15.25,0.20,-1.48,-0.96
11869510,0.25,2.50,0.24,2.88,5.66,16.68,6.83,16.42,5.66,16.68,15.17,0.52,15.25,0.20,-1.17,0.26
11901960,0.25,2.50,0.23,3.10,5.66,15.69,6.83,16.42,5.66,15.69,15.17,0.52,15.25,0.20,-1.17,-0.72
11934434,0.25,2.50,0.24,2.49,5.66,16.32,6.83,16.42,5.66,16.32,15.17,0.51,15.25,0.20,-1.17,-0.10
11966862,0.25,2.50,0.23,2.48,4.99,16.30,6.83,16.42,4.99,16.30,15.18,0.51,15.25,0.20,-1.84,-0.12
11999332,0.25,2.50,0.23,2.61,4.99,16.08,6.83,16.42,4.99,16.08,15.18,0.51,15.25,0.20,-1.84,-0.34
12031790,0.25,2.50,0.23,2.44,4.99,16.17,6.83,16.42,4.99,16.17,15.18,0.51,15.25,0.20,-1.84,-0.24
12064319,0.25,2.50,0.24,2.25,5.35,16.52,6.83,16.42,5.35,16.52,15.18,0.51,15.25,0.20,-1.48,0.10
12096773,0.25,2.50,0.24,2.44,5.35,16.90,6.83,16.42,5.35,16.90,15.18,0.51,15.25,0.20,-1.48,0.48
12129216,0.25,2.50,0.23,2.70,5.35,15.84,6.83,16.42,5.35,15.84,15.18,0.51,15.25,0.20,-1.48,-0.58
