t,v_ref,w_ref,v,w,omega_L,omega_R,u_L,u_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
25869136,1.2700,0.1000,0.0000,0.00,1.4643,0.00,0.3000,0.0240,0.0016,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50577107,1.2700,0.1000,0.0000,0.00,1.4643,0.00,0.2400,0.0192,0.0013,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75285120,1.2700,0.1000,0.0000,0.00,1.4643,0.00,0.1920,0.0154,0.0010,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99993107,1.2700,0.1000,0.0000,0.00,1.4643,0.00,0.1536,0.0123,0.0008,0.00,0.00,0.00,0.00,0.00,0.00,0.00
124701109,1.2700,0.1000,0.0000,0.00,1.4643,0.00,0.1229,0.0098,0.0007,0.00,0.00,0.00,0.00,0.00,0.00,0.00
