t,v_ref,w_ref,v,w,omega_L,omega_R,u_L,u_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
38437150,1.020000,0.100000,0.000000,0.0,0.7082,0.0,0.2000,0.0240,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38444150,1.020000,0.100000,0.000000,0.0,0.6814,0.0,0.2000,0.0240,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70400135,1.020000,0.100000,0.000000,0.0,0.6814,0.0,0.1600,0.0192,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102356127,1.020000,0.100000,0.000000,0.0,0.6814,0.0,0.1280,0.0154,0.0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134312123,1.020000,0.100000,0.000000,0.0,0.6814,0.0,0.1024,0.0123,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166268126,1.020000,0.100000,0.000000,0.0,0.6814,0.0,0.0819,0.0098,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198224134,1.020000,0.100000,0.000000,0.0,0.6814,0.0,0.0655,0.0079,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230180123,1.020000,0.100000,0.000000,0.0,0.6814,0.0,0.0524,0.0063,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
